budget_cogs,budget_net_sales,budget_opex,budget_trade_spend,budget_units,channel_id,month,sku_id,version
1817484,3429216,0,85730,196,CV,2025-03-01,SKU010,FY_BASE
2822590,5325642,0,133141,298,FS,2025-03-01,SKU010,FY_BASE
2326877,5411341,0,135284,256,MT,2025-03-01,SKU011,FY_BASE
2186316,5084455,0,127111,236,GT,2025-03-01,SKU011,FY_BASE
1986336,4619387,0,115485,237,EC,2025-03-01,SKU011,FY_BASE
1697070,3946674,0,98667,189,CV,2025-03-01,SKU011,FY_BASE
1742354,4051987,0,101300,190,FS,2025-03-01,SKU011,FY_BASE
2395319,5264438,0,131611,214,MT,2025-03-01,SKU012,FY_BASE
3190773,7012688,0,175317,279,GT,2025-03-01,SKU012,FY_BASE
2127946,4676805,0,116920,206,EC,2025-03-01,SKU012,FY_BASE
2528253,5556600,0,138915,228,CV,2025-03-01,SKU012,FY_BASE
2616338,5750194,0,143755,232,FS,2025-03-01,SKU012,FY_BASE
3484275,7258907,0,181473,259,MT,2025-03-01,SKU013,FY_BASE
2941029,6127144,0,153179,214,GT,2025-03-01,SKU013,FY_BASE
2926550,6096979,0,152424,236,EC,2025-03-01,SKU013,FY_BASE
3284903,6843548,0,171089,247,CV,2025-03-01,SKU013,FY_BASE
3298980,6872875,0,171822,243,FS,2025-03-01,SKU013,FY_BASE
3419137,6770568,0,169264,215,MT,2025-03-01,SKU014,FY_BASE
4119406,8157240,0,203931,254,GT,2025-03-01,SKU014,FY_BASE
3995862,7912598,0,197815,272,EC,2025-03-01,SKU014,FY_BASE
3639891,7207704,0,180193,232,CV,2025-03-01,SKU014,FY_BASE
4011659,7943880,0,198597,250,FS,2025-03-01,SKU014,FY_BASE
4660085,8792614,0,219815,252,MT,2025-03-01,SKU015,FY_BASE
6009699,11339055,0,283476,318,GT,2025-03-01,SKU015,FY_BASE
4861455,9172557,0,229314,285,EC,2025-03-01,SKU015,FY_BASE
4461935,8418746,0,210469,244,CV,2025-03-01,SKU015,FY_BASE
5890868,11114845,0,277871,315,FS,2025-03-01,SKU015,FY_BASE
4288110,9972349,0,249309,260,MT,2025-03-01,SKU016,FY_BASE
3691182,8584144,0,214604,219,GT,2025-03-01,SKU016,FY_BASE
4270941,9932422,0,248311,280,EC,2025-03-01,SKU016,FY_BASE
4792329,11144952,0,278624,294,CV,2025-03-01,SKU016,FY_BASE
3942191,9167886,0,229197,237,FS,2025-03-01,SKU016,FY_BASE
2249377,4943558,0,123589,118,MT,2025-03-01,SKU017,FY_BASE
2850808,6265350,0,156634,147,GT,2025-03-01,SKU017,FY_BASE
2883336,6336839,0,158421,164,EC,2025-03-01,SKU017,FY_BASE
2417705,5313499,0,132837,129,CV,2025-03-01,SKU017,FY_BASE
2508061,5512080,0,137802,131,FS,2025-03-01,SKU017,FY_BASE
2457620,5120042,0,128001,113,MT,2025-03-01,SKU018,FY_BASE
3209825,6687135,0,167178,145,GT,2025-03-01,SKU018,FY_BASE
3108140,6475291,0,161882,155,EC,2025-03-01,SKU018,FY_BASE
3023425,6298803,0,157470,141,CV,2025-03-01,SKU018,FY_BASE
2997923,6245673,0,156142,137,FS,2025-03-01,SKU018,FY_BASE
1285215,2544980,0,63624,144,MT,2025-03-01,SKU019,FY_BASE
1554083,3077392,0,76935,170,GT,2025-03-01,SKU019,FY_BASE
1271156,2517140,0,62928,154,EC,2025-03-01,SKU019,FY_BASE
1425089,2821959,0,70549,161,CV,2025-03-01,SKU019,FY_BASE
1399987,2772252,0,69306,155,FS,2025-03-01,SKU019,FY_BASE
1828214,3449460,0,86236,163,MT,2025-03-01,SKU020,FY_BASE
1971491,3719795,0,92995,172,GT,2025-03-01,SKU020,FY_BASE
1224137,2309693,0,57742,118,EC,2025-03-01,SKU020,FY_BASE
1865603,3520006,0,88000,168,CV,2025-03-01,SKU020,FY_BASE
1801173,3398440,0,84961,159,FS,2025-03-01,SKU020,FY_BASE
1821746,4236619,0,105915,172,MT,2025-03-01,SKU021,FY_BASE
1606776,3736688,0,93417,149,GT,2025-03-01,SKU021,FY_BASE
1493336,3472875,0,86822,153,EC,2025-03-01,SKU021,FY_BASE
1824004,4241869,0,106047,174,CV,2025-03-01,SKU021,FY_BASE
1949746,4534294,0,113357,183,FS,2025-03-01,SKU021,FY_BASE
1963553,4315334,0,107883,154,MT,2025-03-01,SKU022,FY_BASE
2230366,4901715,0,122543,171,GT,2025-03-01,SKU022,FY_BASE
2041643,4486954,0,112174,173,EC,2025-03-01,SKU022,FY_BASE
2097402,4609497,0,115237,166,CV,2025-03-01,SKU022,FY_BASE
1970974,4331644,0,108291,153,FS,2025-03-01,SKU022,FY_BASE
3157459,6578040,0,164451,209,MT,2025-03-01,SKU023,FY_BASE
2327270,4848480,0,121212,151,GT,2025-03-01,SKU023,FY_BASE
3001453,6253027,0,156326,215,EC,2025-03-01,SKU023,FY_BASE
2606204,5429592,0,135740,174,CV,2025-03-01,SKU023,FY_BASE
3050450,6355104,0,158878,200,FS,2025-03-01,SKU023,FY_BASE
4026916,7973868,0,199347,228,MT,2025-03-01,SKU024,FY_BASE
3285329,6505420,0,162636,183,GT,2025-03-01,SKU024,FY_BASE
3237608,6410927,0,160273,199,EC,2025-03-01,SKU024,FY_BASE
4020327,7960822,0,199021,231,CV,2025-03-01,SKU024,FY_BASE
3524116,6978253,0,174456,198,FS,2025-03-01,SKU024,FY_BASE
4746447,8955560,0,223889,234,MT,2025-03-01,SKU025,FY_BASE
4951653,9342742,0,233569,239,GT,2025-03-01,SKU025,FY_BASE
4096492,7729231,0,193231,218,EC,2025-03-01,SKU025,FY_BASE
3096981,5843360,0,146084,154,CV,2025-03-01,SKU025,FY_BASE
4272551,8061417,0,201535,208,FS,2025-03-01,SKU025,FY_BASE
3884955,9034778,0,225869,216,MT,2025-03-01,SKU026,FY_BASE
4209532,9789610,0,244740,230,GT,2025-03-01,SKU026,FY_BASE
3723385,8659035,0,216476,224,EC,2025-03-01,SKU026,FY_BASE
3282140,7632884,0,190822,185,CV,2025-03-01,SKU026,FY_BASE
3573809,8311184,0,207780,197,FS,2025-03-01,SKU026,FY_BASE
4302449,9455932,0,236398,209,MT,2025-03-01,SKU027,FY_BASE
5206782,11443478,0,286087,248,GT,2025-03-01,SKU027,FY_BASE
3062557,6730895,0,168272,161,EC,2025-03-01,SKU027,FY_BASE
4921967,10817510,0,270438,242,CV,2025-03-01,SKU027,FY_BASE
4623196,10160871,0,254022,222,FS,2025-03-01,SKU027,FY_BASE
2339215,4873365,0,121834,275,MT,2025-03-01,SKU028,FY_BASE
2228990,4643730,0,116093,257,GT,2025-03-01,SKU028,FY_BASE
1344252,2800526,0,70013,171,EC,2025-03-01,SKU028,FY_BASE
1851777,3857868,0,96447,220,CV,2025-03-01,SKU028,FY_BASE
1908477,3975993,0,99400,222,FS,2025-03-01,SKU028,FY_BASE
2917947,5777846,0,144446,273,MT,2025-03-01,SKU029,FY_BASE
2934592,5810805,0,145270,269,GT,2025-03-01,SKU029,FY_BASE
2202175,4360542,0,109014,223,EC,2025-03-01,SKU029,FY_BASE
2887392,5717344,0,142934,273,CV,2025-03-01,SKU029,FY_BASE
2717462,5380865,0,134522,252,FS,2025-03-01,SKU029,FY_BASE
3520906,6643219,0,166080,270,MT,2025-03-01,SKU030,FY_BASE
3757419,7089469,0,177237,283,GT,2025-03-01,SKU030,FY_BASE
3460373,6529005,0,163225,288,EC,2025-03-01,SKU030,FY_BASE
3129061,5903888,0,147597,243,CV,2025-03-01,SKU030,FY_BASE
3557774,6712781,0,167820,270,FS,2025-03-01,SKU030,FY_BASE
3416259,7944788,0,198620,284,MT,2025-03-01,SKU031,FY_BASE
2684856,6243851,0,156096,218,GT,2025-03-01,SKU031,FY_BASE
2780592,6466493,0,161662,250,EC,2025-03-01,SKU031,FY_BASE
3404807,7918155,0,197954,286,CV,2025-03-01,SKU031,FY_BASE
3216101,7479304,0,186983,264,FS,2025-03-01,SKU031,FY_BASE
3825210,8407056,0,210176,267,MT,2025-03-01,SKU032,FY_BASE
3443240,7567560,0,189189,236,GT,2025-03-01,SKU032,FY_BASE
3155260,6934637,0,173366,239,EC,2025-03-01,SKU032,FY_BASE
3525107,7747488,0,193687,249,CV,2025-03-01,SKU032,FY_BASE
3289901,7230552,0,180764,227,FS,2025-03-01,SKU032,FY_BASE
3536980,7368709,0,184218,211,MT,2025-03-01,SKU033,FY_BASE
4884516,10176075,0,254402,286,GT,2025-03-01,SKU033,FY_BASE
4245020,8843792,0,221095,274,EC,2025-03-01,SKU033,FY_BASE
4700407,9792515,0,244813,284,CV,2025-03-01,SKU033,FY_BASE
4040193,8417068,0,210427,239,FS,2025-03-01,SKU033,FY_BASE
2666137,5279479,0,131987,138,MT,2025-03-01,SKU034,FY_BASE
2258229,4471740,0,111794,114,GT,2025-03-01,SKU034,FY_BASE
2462338,4875916,0,121898,138,EC,2025-03-01,SKU034,FY_BASE
2989982,5920756,0,148019,156,CV,2025-03-01,SKU034,FY_BASE
2773878,5492828,0,137321,142,FS,2025-03-01,SKU034,FY_BASE
3794607,7159635,0,178991,171,MT,2025-03-01,SKU035,FY_BASE
3136156,5917275,0,147932,139,GT,2025-03-01,SKU035,FY_BASE
2732713,5156062,0,128902,134,EC,2025-03-01,SKU035,FY_BASE
2793804,5271329,0,131783,128,CV,2025-03-01,SKU035,FY_BASE
3355048,6330279,0,158257,150,FS,2025-03-01,SKU035,FY_BASE
2975159,6918975,0,172974,153,MT,2025-03-01,SKU036,FY_BASE
2956467,6875505,0,171888,149,GT,2025-03-01,SKU036,FY_BASE
2912603,6773495,0,169337,162,EC,2025-03-01,SKU036,FY_BASE
3101019,7211673,0,180292,161,CV,2025-03-01,SKU036,FY_BASE
2946186,6851596,0,171290,150,FS,2025-03-01,SKU036,FY_BASE
1102102,2563029,0,64076,145,MT,2025-04-01,SKU001,FY_BASE
1069716,2487712,0,62193,138,GT,2025-04-01,SKU001,FY_BASE
996354,2317102,0,57928,142,EC,2025-04-01,SKU001,FY_BASE
1359362,3161308,0,79033,181,CV,2025-04-01,SKU001,FY_BASE
1050902,2443959,0,61099,137,FS,2025-04-01,SKU001,FY_BASE
1422291,3126073,0,78152,148,MT,2025-04-01,SKU002,FY_BASE
1321890,2905402,0,72635,135,GT,2025-04-01,SKU002,FY_BASE
1739349,3822941,0,95574,196,EC,2025-04-01,SKU002,FY_BASE
1096799,2410671,0,60267,115,CV,2025-04-01,SKU002,FY_BASE
1338068,2940959,0,73524,138,FS,2025-04-01,SKU002,FY_BASE
1672587,3484556,0,87114,142,MT,2025-04-01,SKU003,FY_BASE
1277640,2661750,0,66544,106,GT,2025-04-01,SKU003,FY_BASE
1344697,2801452,0,70036,123,EC,2025-04-01,SKU003,FY_BASE
2250423,4688381,0,117210,193,CV,2025-04-01,SKU003,FY_BASE
2103507,4382306,0,109558,176,FS,2025-04-01,SKU003,FY_BASE
1688495,3343670,0,83592,119,MT,2025-04-01,SKU004,FY_BASE
1738589,3442871,0,86072,120,GT,2025-04-01,SKU004,FY_BASE
2425775,4803681,0,120092,186,EC,2025-04-01,SKU004,FY_BASE
3184543,6306244,0,157656,227,CV,2025-04-01,SKU004,FY_BASE
2522807,4995830,0,124896,176,FS,2025-04-01,SKU004,FY_BASE
2755076,5198256,0,129956,165,MT,2025-04-01,SKU005,FY_BASE
3351020,6322680,0,158067,197,GT,2025-04-01,SKU005,FY_BASE
2560185,4830538,0,120763,166,EC,2025-04-01,SKU005,FY_BASE
3113284,5874120,0,146853,189,CV,2025-04-01,SKU005,FY_BASE
3230727,6095712,0,152393,192,FS,2025-04-01,SKU005,FY_BASE
2464423,5731217,0,143280,164,MT,2025-04-01,SKU006,FY_BASE
3156764,7341311,0,183533,206,GT,2025-04-01,SKU006,FY_BASE
2558782,5950656,0,148766,185,EC,2025-04-01,SKU006,FY_BASE
3377714,7855148,0,196379,227,CV,2025-04-01,SKU006,FY_BASE
3031583,7050194,0,176255,200,FS,2025-04-01,SKU006,FY_BASE
2775833,6100731,0,152518,159,MT,2025-04-01,SKU007,FY_BASE
4032951,8863628,0,221591,226,GT,2025-04-01,SKU007,FY_BASE
3336030,7331934,0,183298,207,EC,2025-04-01,SKU007,FY_BASE
2623514,5765965,0,144149,152,CV,2025-04-01,SKU007,FY_BASE
4117448,9049336,0,226233,234,FS,2025-04-01,SKU007,FY_BASE
2822942,5881129,0,147028,141,MT,2025-04-01,SKU008,FY_BASE
4761666,9920138,0,248003,233,GT,2025-04-01,SKU008,FY_BASE
3778488,7871850,0,196796,204,EC,2025-04-01,SKU008,FY_BASE
4311525,8982344,0,224559,217,CV,2025-04-01,SKU008,FY_BASE
4320093,9000194,0,225005,213,FS,2025-04-01,SKU008,FY_BASE
3959960,7841505,0,196038,173,MT,2025-04-01,SKU009,FY_BASE
5517357,10925460,0,273136,237,GT,2025-04-01,SKU009,FY_BASE
4431741,8775724,0,219393,210,EC,2025-04-01,SKU009,FY_BASE
4909643,9722066,0,243052,217,CV,2025-04-01,SKU009,FY_BASE
5319542,10533747,0,263344,231,FS,2025-04-01,SKU009,FY_BASE
1654959,3122564,0,78064,176,MT,2025-04-01,SKU010,FY_BASE
1797050,3390660,0,84766,188,GT,2025-04-01,SKU010,FY_BASE
2138069,4034092,0,100852,247,EC,2025-04-01,SKU010,FY_BASE
2319186,4375822,0,109396,250,CV,2025-04-01,SKU010,FY_BASE
2348937,4431956,0,110799,248,FS,2025-04-01,SKU010,FY_BASE
1177344,2738009,0,68450,130,MT,2025-04-01,SKU011,FY_BASE
1930772,4490168,0,112254,208,GT,2025-04-01,SKU011,FY_BASE
1840786,4280897,0,107022,219,EC,2025-04-01,SKU011,FY_BASE
1917230,4458675,0,111467,213,CV,2025-04-01,SKU011,FY_BASE
2154524,5010521,0,125263,235,FS,2025-04-01,SKU011,FY_BASE
2132974,4687856,0,117196,191,MT,2025-04-01,SKU012,FY_BASE
2899644,6372844,0,159321,254,GT,2025-04-01,SKU012,FY_BASE
2538787,5579752,0,139494,246,EC,2025-04-01,SKU012,FY_BASE
2844285,6251175,0,156279,257,CV,2025-04-01,SKU012,FY_BASE
2293618,5040919,0,126023,203,FS,2025-04-01,SKU012,FY_BASE
3141335,6544448,0,163611,234,MT,2025-04-01,SKU013,FY_BASE
4089431,8519648,0,212991,298,GT,2025-04-01,SKU013,FY_BASE
2546479,5305164,0,132629,205,EC,2025-04-01,SKU013,FY_BASE
3244181,6758710,0,168968,244,CV,2025-04-01,SKU013,FY_BASE
3021755,6295322,0,157383,222,FS,2025-04-01,SKU013,FY_BASE
2641324,5230344,0,130759,166,MT,2025-04-01,SKU014,FY_BASE
4284844,8484840,0,212121,264,GT,2025-04-01,SKU014,FY_BASE
4070691,8060774,0,201519,277,EC,2025-04-01,SKU014,FY_BASE
3848342,7620480,0,190512,245,CV,2025-04-01,SKU014,FY_BASE
4404638,8722056,0,218051,274,FS,2025-04-01,SKU014,FY_BASE
4037483,7617892,0,190447,218,MT,2025-04-01,SKU015,FY_BASE
5393320,10176075,0,254402,286,GT,2025-04-01,SKU015,FY_BASE
4007651,7561606,0,189040,235,EC,2025-04-01,SKU015,FY_BASE
5134026,9686841,0,242171,280,CV,2025-04-01,SKU015,FY_BASE
4804203,9064534,0,226613,257,FS,2025-04-01,SKU015,FY_BASE
3447304,8016986,0,200425,209,MT,2025-04-01,SKU016,FY_BASE
4498092,10460678,0,261517,267,GT,2025-04-01,SKU016,FY_BASE
4457310,10365837,0,259146,293,EC,2025-04-01,SKU016,FY_BASE
4476169,10409695,0,260242,274,CV,2025-04-01,SKU016,FY_BASE
4519926,10511456,0,262786,271,FS,2025-04-01,SKU016,FY_BASE
1764597,3878135,0,96953,93,MT,2025-04-01,SKU017,FY_BASE
2573646,5656219,0,141405,133,GT,2025-04-01,SKU017,FY_BASE
2686338,5903888,0,147597,153,EC,2025-04-01,SKU017,FY_BASE
3530616,7759395,0,193985,188,CV,2025-04-01,SKU017,FY_BASE
2312119,5081449,0,127036,120,FS,2025-04-01,SKU017,FY_BASE
2811872,5858066,0,146452,130,MT,2025-04-01,SKU018,FY_BASE
2576902,5368545,0,134214,116,GT,2025-04-01,SKU018,FY_BASE
2924105,6091886,0,152297,146,EC,2025-04-01,SKU018,FY_BASE
2826246,5888012,0,147200,132,CV,2025-04-01,SKU018,FY_BASE
3266394,6804987,0,170125,149,FS,2025-04-01,SKU018,FY_BASE
1184950,2346435,0,58661,133,MT,2025-04-01,SKU019,FY_BASE
1116706,2211300,0,55282,122,GT,2025-04-01,SKU019,FY_BASE
850243,1683650,0,42091,103,EC,2025-04-01,SKU019,FY_BASE
1488226,2946982,0,73675,168,CV,2025-04-01,SKU019,FY_BASE
1510513,2991114,0,74778,167,FS,2025-04-01,SKU019,FY_BASE
1576834,2975159,0,74379,141,MT,2025-04-01,SKU020,FY_BASE
1726513,3257572,0,81439,151,GT,2025-04-01,SKU020,FY_BASE
1983947,3743296,0,93582,192,EC,2025-04-01,SKU020,FY_BASE
1842991,3477341,0,86934,166,CV,2025-04-01,SKU020,FY_BASE
1639530,3093452,0,77336,145,FS,2025-04-01,SKU020,FY_BASE
1595375,3710175,0,92754,151,MT,2025-04-01,SKU021,FY_BASE
2035983,4734844,0,118371,189,GT,2025-04-01,SKU021,FY_BASE
1642670,3820162,0,95504,168,EC,2025-04-01,SKU021,FY_BASE
1824004,4241869,0,106047,174,CV,2025-04-01,SKU021,FY_BASE
1895284,4407638,0,110191,177,FS,2025-04-01,SKU021,FY_BASE
1534432,3372248,0,84306,120,MT,2025-04-01,SKU022,FY_BASE
2097606,4609946,0,115249,161,GT,2025-04-01,SKU022,FY_BASE
2293846,5041225,0,126031,195,EC,2025-04-01,SKU022,FY_BASE
1801450,3959078,0,98977,143,CV,2025-04-01,SKU022,FY_BASE
2141791,4707052,0,117676,166,FS,2025-04-01,SKU022,FY_BASE
2063900,4299792,0,107495,137,MT,2025-04-01,SKU023,FY_BASE
2909088,6060600,0,151515,189,GT,2025-04-01,SKU023,FY_BASE
2475132,5156525,0,128913,177,EC,2025-04-01,SKU023,FY_BASE
3017710,6286896,0,157172,202,CV,2025-04-01,SKU023,FY_BASE
2427909,5058144,0,126454,159,FS,2025-04-01,SKU023,FY_BASE
2373004,4698886,0,117472,135,MT,2025-04-01,SKU024,FY_BASE
3615696,7159595,0,178990,201,GT,2025-04-01,SKU024,FY_BASE
3104784,6147915,0,153698,191,EC,2025-04-01,SKU024,FY_BASE
3682335,7291550,0,182289,211,CV,2025-04-01,SKU024,FY_BASE
3160805,6258845,0,156471,177,FS,2025-04-01,SKU024,FY_BASE
2507948,4731977,0,118299,123,MT,2025-04-01,SKU025,FY_BASE
3681999,6947168,0,173679,177,GT,2025-04-01,SKU025,FY_BASE
3541360,6681812,0,167045,189,EC,2025-04-01,SKU025,FY_BASE
4122471,7778248,0,194456,205,CV,2025-04-01,SKU025,FY_BASE
4419158,8338034,0,208451,215,FS,2025-04-01,SKU025,FY_BASE
2510560,5838512,0,145963,140,MT,2025-04-01,SKU026,FY_BASE
2862482,6656935,0,166423,156,GT,2025-04-01,SKU026,FY_BASE
3554140,8265442,0,206636,214,EC,2025-04-01,SKU026,FY_BASE
4134408,9614902,0,240373,233,CV,2025-04-01,SKU026,FY_BASE
3296051,7665236,0,191631,182,FS,2025-04-01,SKU026,FY_BASE
3714797,8164390,0,204110,181,MT,2025-04-01,SKU027,FY_BASE
4606824,10124888,0,253122,219,GT,2025-04-01,SKU027,FY_BASE
4593836,10096342,0,252409,242,EC,2025-04-01,SKU027,FY_BASE
5005038,11000084,0,275002,246,CV,2025-04-01,SKU027,FY_BASE
5047343,11093061,0,277327,243,FS,2025-04-01,SKU027,FY_BASE
1490167,3104514,0,77613,175,MT,2025-04-01,SKU028,FY_BASE
2007860,4183042,0,104576,232,GT,2025-04-01,SKU028,FY_BASE
1672314,3483988,0,87100,213,EC,2025-04-01,SKU028,FY_BASE
1808912,3768566,0,94214,215,CV,2025-04-01,SKU028,FY_BASE
2039794,4249570,0,106239,238,FS,2025-04-01,SKU028,FY_BASE
2025142,4009997,0,100250,190,MT,2025-04-01,SKU029,FY_BASE
2567768,5084455,0,127111,236,GT,2025-04-01,SKU029,FY_BASE
2302731,4559653,0,113991,234,EC,2025-04-01,SKU029,FY_BASE
3242929,6421345,0,160534,307,CV,2025-04-01,SKU029,FY_BASE
3113529,6165120,0,154128,289,FS,2025-04-01,SKU029,FY_BASE
2843297,5364712,0,134118,218,MT,2025-04-01,SKU030,FY_BASE
3214831,6065719,0,151643,242,GT,2025-04-01,SKU030,FY_BASE
2589144,4885178,0,122129,215,EC,2025-04-01,SKU030,FY_BASE
3392006,6400012,0,160000,263,CV,2025-04-01,SKU030,FY_BASE
2873071,5420888,0,135522,218,FS,2025-04-01,SKU030,FY_BASE
2211966,5144108,0,128603,184,MT,2025-04-01,SKU031,FY_BASE
3036146,7060804,0,176520,247,GT,2025-04-01,SKU031,FY_BASE
3098374,7205521,0,180138,278,EC,2025-04-01,SKU031,FY_BASE
2456325,5712383,0,142810,206,CV,2025-04-01,SKU031,FY_BASE
3389945,7883592,0,197090,278,FS,2025-04-01,SKU031,FY_BASE
2993008,6578040,0,164451,209,MT,2025-04-01,SKU032,FY_BASE
3786073,8321040,0,208026,259,GT,2025-04-01,SKU032,FY_BASE
3977785,8742384,0,218560,301,EC,2025-04-01,SKU032,FY_BASE
4666433,10255896,0,256397,329,CV,2025-04-01,SKU032,FY_BASE
3894771,8559936,0,213998,269,FS,2025-04-01,SKU032,FY_BASE
3468633,7226318,0,180658,207,MT,2025-04-01,SKU033,FY_BASE
4832182,10067045,0,251676,283,GT,2025-04-01,SKU033,FY_BASE
4181897,8712286,0,217807,270,EC,2025-04-01,SKU033,FY_BASE
4277709,8911893,0,222797,258,CV,2025-04-01,SKU033,FY_BASE
4558166,9496179,0,237404,269,FS,2025-04-01,SKU033,FY_BASE
2350150,4653763,0,116344,121,MT,2025-04-01,SKU034,FY_BASE
2681646,5310191,0,132755,136,GT,2025-04-01,SKU034,FY_BASE
2954806,5851100,0,146278,165,EC,2025-04-01,SKU034,FY_BASE
2833643,5611174,0,140279,148,CV,2025-04-01,SKU034,FY_BASE
3093173,6125096,0,153127,158,FS,2025-04-01,SKU034,FY_BASE
2710433,5114025,0,127851,122,MT,2025-04-01,SKU035,FY_BASE
3505115,6613425,0,165336,155,GT,2025-04-01,SKU035,FY_BASE
3003898,5667732,0,141693,147,EC,2025-04-01,SKU035,FY_BASE
3106709,5861716,0,146543,142,CV,2025-04-01,SKU035,FY_BASE
3560459,6717848,0,167946,159,FS,2025-04-01,SKU035,FY_BASE
2320624,5396800,0,134920,119,MT,2025-04-01,SKU036,FY_BASE
3098215,7205152,0,180129,156,GT,2025-04-01,SKU036,FY_BASE
3077467,7156901,0,178923,171,EC,2025-04-01,SKU036,FY_BASE
2571098,5979298,0,149482,134,CV,2025-04-01,SKU036,FY_BASE
2725724,6338892,0,158472,139,FS,2025-04-01,SKU036,FY_BASE
1055535,2454732,0,61368,139,MT,2025-05-01,SKU001,FY_BASE
998402,2321865,0,58047,129,GT,2025-05-01,SKU001,FY_BASE
1118210,2600489,0,65012,159,EC,2025-05-01,SKU001,FY_BASE
806401,1875352,0,46884,107,CV,2025-05-01,SKU001,FY_BASE
1019532,2371005,0,59275,133,FS,2025-05-01,SKU001,FY_BASE
1951971,4290266,0,107257,203,MT,2025-05-01,SKU002,FY_BASE
1381976,3037466,0,75937,141,GT,2025-05-01,SKU002,FY_BASE
1150507,2528716,0,63218,130,EC,2025-05-01,SKU002,FY_BASE
1397691,3072006,0,76800,147,CV,2025-05-01,SKU002,FY_BASE
1278597,2810248,0,70256,132,FS,2025-05-01,SKU002,FY_BASE
2141874,4462238,0,111556,182,MT,2025-05-01,SKU003,FY_BASE
1793610,3736688,0,93417,149,GT,2025-05-01,SKU003,FY_BASE
1967036,4097992,0,102450,181,EC,2025-05-01,SKU003,FY_BASE
1917027,3993806,0,99845,164,CV,2025-05-01,SKU003,FY_BASE
1495557,3115744,0,77894,125,FS,2025-05-01,SKU003,FY_BASE
2063715,4086707,0,102168,146,MT,2025-05-01,SKU004,FY_BASE
2401611,4755830,0,118896,166,GT,2025-05-01,SKU004,FY_BASE
2132549,4223016,0,105575,163,EC,2025-05-01,SKU004,FY_BASE
1856460,3676286,0,91907,133,CV,2025-05-01,SKU004,FY_BASE
2654050,5255728,0,131393,186,FS,2025-05-01,SKU004,FY_BASE
2687049,5069904,0,126748,161,MT,2025-05-01,SKU005,FY_BASE
2639146,4979520,0,124488,155,GT,2025-05-01,SKU005,FY_BASE
2261759,4267469,0,106687,147,EC,2025-05-01,SKU005,FY_BASE
2507455,4731048,0,118276,152,CV,2025-05-01,SKU005,FY_BASE
2680816,5058144,0,126454,159,FS,2025-05-01,SKU005,FY_BASE
2418503,5624425,0,140611,161,MT,2025-05-01,SKU006,FY_BASE
2812958,6541762,0,163544,184,GT,2025-05-01,SKU006,FY_BASE
2375002,5523260,0,138082,171,EC,2025-05-01,SKU006,FY_BASE
2468912,5741655,0,143541,166,CV,2025-05-01,SKU006,FY_BASE
2490229,5791230,0,144781,164,FS,2025-05-01,SKU006,FY_BASE
3363028,7391270,0,184782,193,MT,2025-05-01,SKU007,FY_BASE
3306293,7266578,0,181664,186,GT,2025-05-01,SKU007,FY_BASE
2580082,5670510,0,141763,160,EC,2025-05-01,SKU007,FY_BASE
3222168,7081688,0,177042,187,CV,2025-05-01,SKU007,FY_BASE
3560064,7824316,0,195608,202,FS,2025-05-01,SKU007,FY_BASE
3395712,7074401,0,176860,169,MT,2025-05-01,SKU008,FY_BASE
4678128,9746100,0,243652,228,GT,2025-05-01,SKU008,FY_BASE
3381747,7045306,0,176133,183,EC,2025-05-01,SKU008,FY_BASE
3704268,7717224,0,192931,187,CV,2025-05-01,SKU008,FY_BASE
3927357,8181994,0,204550,194,FS,2025-05-01,SKU008,FY_BASE
3796903,7518620,0,187966,166,MT,2025-05-01,SKU009,FY_BASE
5041723,9983610,0,249590,216,GT,2025-05-01,SKU009,FY_BASE
4905033,9712937,0,242823,233,EC,2025-05-01,SKU009,FY_BASE
4287294,8489691,0,212242,190,CV,2025-05-01,SKU009,FY_BASE
4425106,8762586,0,219065,192,FS,2025-05-01,SKU009,FY_BASE
1961078,3700148,0,92504,209,MT,2025-05-01,SKU010,FY_BASE
2148646,4054050,0,101351,224,GT,2025-05-01,SKU010,FY_BASE
1422434,2683838,0,67096,164,EC,2025-05-01,SKU010,FY_BASE
1770154,3339914,0,83498,191,CV,2025-05-01,SKU010,FY_BASE
1546625,2918160,0,72954,163,FS,2025-05-01,SKU010,FY_BASE
1742840,4053116,0,101328,192,MT,2025-05-01,SKU011,FY_BASE
1779339,4137998,0,103450,192,GT,2025-05-01,SKU011,FY_BASE
1669550,3882674,0,97067,199,EC,2025-05-01,SKU011,FY_BASE
1853017,4309342,0,107734,206,CV,2025-05-01,SKU011,FY_BASE
1854764,4313405,0,107835,202,FS,2025-05-01,SKU011,FY_BASE
2281256,5013750,0,125344,204,MT,2025-05-01,SKU012,FY_BASE
2480418,5451469,0,136287,217,GT,2025-05-01,SKU012,FY_BASE
2370237,5209312,0,130233,230,EC,2025-05-01,SKU012,FY_BASE
2336377,5134894,0,128372,211,CV,2025-05-01,SKU012,FY_BASE
2627864,5775525,0,144388,233,FS,2025-05-01,SKU012,FY_BASE
2674936,5572783,0,139320,199,MT,2025-05-01,SKU013,FY_BASE
3431201,7148335,0,178708,250,GT,2025-05-01,SKU013,FY_BASE
3027902,6308130,0,157703,244,EC,2025-05-01,SKU013,FY_BASE
3569956,7437409,0,185935,268,CV,2025-05-01,SKU013,FY_BASE
3007894,6266445,0,156661,221,FS,2025-05-01,SKU013,FY_BASE
