SnapshotDate,TargetMonth,SKUKey,ChannelKey,ScenarioKey,ForecastVersionKey,ForecastUnits,ForecastRevenueVND,ForecastCOGSVND,ForecastTradeSpendVND,ForecastOPEXVND,Status,Approved,ActualAvailabilityDate,Eligibility,EvidenceClass,WorkingCapitalDaysDelta
2025-04-01,2025-05-01,SKU010,CH02,BASE,FV_BASE_202505,5150,117914400.0,86864047.46,4395629.44,20034000.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU010,CH02,UPSIDE,FV_UPSIDE_202505,5350,122493600.0,85193585.01,4395629.44,19633320.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU010,CH02,DOWNSIDE,FV_DOWNSIDE_202505,4800,109900800.0,91040203.59,4483542.03,21636720.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU011,CH02,BASE,FV_BASE_202505,3090,103175100.0,45603624.92,3846175.76,17529750.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU011,CH02,UPSIDE,FV_UPSIDE_202505,3210,107181900.0,44726632.14,3846175.76,17179155.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU011,CH02,DOWNSIDE,FV_DOWNSIDE_202505,2880,96163200.0,47796106.89,3923099.28,18932130.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU012,CH02,BASE,FV_BASE_202505,4120,113983920.0,65495491.79,4249108.46,19366200.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU012,CH02,UPSIDE,FV_UPSIDE_202505,4280,118410480.0,64235963.1,4249108.46,18978876.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU012,CH02,DOWNSIDE,FV_DOWNSIDE_202505,3840,106237440.0,68644313.51,4334090.63,20915496.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU001,CH03,BASE,FV_BASE_202505,5150,148314850.0,101694133.49,4040293.8,25199125.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU001,CH03,UPSIDE,FV_UPSIDE_202505,5350,154074650.0,99738477.07,4040293.8,24695142.5,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU001,CH03,DOWNSIDE,FV_DOWNSIDE_202505,4800,138235200.0,106583274.52,4121099.68,27215055.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU002,CH03,BASE,FV_BASE_202505,4120,137789280.0,85029417.42,3753563.27,23410800.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU002,CH03,UPSIDE,FV_UPSIDE_202505,4280,143140320.0,83394236.31,3753563.27,22942584.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU002,CH03,DOWNSIDE,FV_DOWNSIDE_202505,3840,128424960.0,89117370.18,3828634.54,25283664.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU003,CH03,BASE,FV_BASE_202505,3090,91859520.0,59835515.96,2502375.51,15607200.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU003,CH03,UPSIDE,FV_UPSIDE_202505,3210,95426880.0,58684832.96,2502375.51,15295056.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU003,CH03,DOWNSIDE,FV_DOWNSIDE_202505,2880,85616640.0,62712223.46,2552423.02,16855776.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU004,CH03,BASE,FV_BASE_202505,5150,133961800.0,101038042.3,3649297.63,22760500.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU004,CH03,UPSIDE,FV_UPSIDE_202505,5350,139164200.0,99095003.03,3649297.63,22305290.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU004,CH03,DOWNSIDE,FV_DOWNSIDE_202505,4800,124857600.0,105895640.49,3722283.58,24581340.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU005,CH03,BASE,FV_BASE_202505,4120,103341960.0,81486525.03,2815172.45,17558100.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU005,CH03,UPSIDE,FV_UPSIDE_202505,4280,107355240.0,79919476.47,2815172.45,17206938.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU005,CH03,DOWNSIDE,FV_DOWNSIDE_202505,3840,96318720.0,85404146.42,2871475.9,18962748.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU006,CH03,BASE,FV_BASE_202505,3090,86118300.0,62000616.87,2345977.05,14631750.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU006,CH03,UPSIDE,FV_UPSIDE_202505,3210,89462700.0,60808297.32,2345977.05,14339115.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU006,CH03,DOWNSIDE,FV_DOWNSIDE_202505,2880,80265600.0,64981415.76,2392896.59,15802290.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU007,CH03,BASE,FV_BASE_202505,5150,110040050.0,103744418.44,2997637.34,18696125.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU007,CH03,UPSIDE,FV_UPSIDE_202505,5350,114313450.0,101749333.47,2997637.34,18322202.5,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU007,CH03,DOWNSIDE,FV_DOWNSIDE_202505,4800,102561600.0,108732130.87,3057590.09,20191815.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU008,CH03,BASE,FV_BASE_202505,4120,95687000.0,85291853.89,2606641.16,16257500.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU008,CH03,UPSIDE,FV_UPSIDE_202505,4280,99403000.0,83651625.93,2606641.16,15932350.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU008,CH03,DOWNSIDE,FV_DOWNSIDE_202505,3840,89184000.0,89392423.79,2658773.98,17558100.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU009,CH03,BASE,FV_BASE_202505,5150,100471350.0,99889882.74,2736973.22,17070375.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU009,CH03,UPSIDE,FV_UPSIDE_202505,5350,104373150.0,97968923.45,2736973.22,16728967.5,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU009,CH03,DOWNSIDE,FV_DOWNSIDE_202505,4800,93643200.0,104692280.95,2791712.68,18436005.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU010,CH03,BASE,FV_BASE_202505,4120,91859520.0,78730942.06,2502375.51,15607200.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU010,CH03,UPSIDE,FV_UPSIDE_202505,4280,95426880.0,77216885.48,2502375.51,15295056.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU010,CH03,DOWNSIDE,FV_DOWNSIDE_202505,3840,85616640.0,82516083.5,2552423.02,16855776.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU011,CH03,BASE,FV_BASE_202505,2060,66980900.0,34444787.15,1824648.81,11380250.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU011,CH03,UPSIDE,FV_UPSIDE_202505,2140,69582100.0,33782387.39,1824648.81,11152645.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU011,CH03,DOWNSIDE,FV_DOWNSIDE_202505,1920,62428800.0,36100786.53,1861141.79,12290670.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU012,CH03,BASE,FV_BASE_202505,3090,83247690.0,55652934.68,2267777.81,14144025.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU012,CH03,UPSIDE,FV_UPSIDE_202505,3210,86480610.0,54582685.93,2267777.81,13861144.5,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU012,CH03,DOWNSIDE,FV_DOWNSIDE_202505,2880,77590080.0,58328556.54,2313133.37,15275547.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU001,CH04,BASE,FV_BASE_202505,3090,90234180.0,50515110.41,2148196.52,15331050.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU001,CH04,UPSIDE,FV_UPSIDE_202505,3210,93738420.0,49543665.98,2148196.52,15024429.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU001,CH04,DOWNSIDE,FV_DOWNSIDE_202505,2880,84101760.0,52943721.49,2191160.45,16557534.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU002,CH04,BASE,FV_BASE_202505,2060,69858720.0,35197625.32,1663119.89,11869200.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU002,CH04,UPSIDE,FV_UPSIDE_202505,2140,72571680.0,34520747.91,1663119.89,11631816.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU002,CH04,DOWNSIDE,FV_DOWNSIDE_202505,1920,65111040.0,36889818.85,1696382.29,12818736.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU003,CH04,BASE,FV_BASE_202505,2060,62096640.0,33024932.4,1478328.79,10550400.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU003,CH04,UPSIDE,FV_UPSIDE_202505,2140,64508160.0,32389837.54,1478328.79,10339392.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU003,CH04,DOWNSIDE,FV_DOWNSIDE_202505,1920,57876480.0,34612669.53,1507895.37,11394432.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU004,CH04,BASE,FV_BASE_202505,2060,54334560.0,33459470.99,1293537.69,9231600.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU004,CH04,UPSIDE,FV_UPSIDE_202505,2140,56444640.0,32816019.63,1293537.69,9046968.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU004,CH04,DOWNSIDE,FV_DOWNSIDE_202505,1920,50641920.0,35068099.4,1319408.44,9970128.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU005,CH04,BASE,FV_BASE_202505,2060,52394040.0,33731057.6,1247339.91,8901900.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU005,CH04,UPSIDE,FV_UPSIDE_202505,2140,54428760.0,33082383.41,1247339.91,8723862.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU005,CH04,DOWNSIDE,FV_DOWNSIDE_202505,1920,48833280.0,35352743.06,1272286.71,9614052.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU006,CH04,BASE,FV_BASE_202505,2060,58215600.0,34219913.51,1385933.24,9891000.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU006,CH04,UPSIDE,FV_UPSIDE_202505,2140,60476400.0,33561838.25,1385933.24,9693180.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU006,CH04,DOWNSIDE,FV_DOWNSIDE_202505,1920,54259200.0,35865101.66,1413651.9,10682280.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU007,CH04,BASE,FV_BASE_202505,3090,66947940.0,51533560.23,1593823.22,11374650.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU007,CH04,UPSIDE,FV_UPSIDE_202505,3210,69547860.0,50542530.22,1593823.22,11147157.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU007,CH04,DOWNSIDE,FV_DOWNSIDE_202505,2880,62398080.0,54011135.24,1625699.68,12284622.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU008,CH04,BASE,FV_BASE_202505,2060,48513000.0,35306259.97,1154944.37,8242500.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU008,CH04,UPSIDE,FV_UPSIDE_202505,2140,50397000.0,34627293.43,1154944.37,8077650.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU008,CH04,DOWNSIDE,FV_DOWNSIDE_202505,1920,45216000.0,37003676.31,1178043.26,8901900.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU009,CH04,BASE,FV_BASE_202505,2060,40750920.0,33079249.73,970153.27,6923700.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU009,CH04,UPSIDE,FV_UPSIDE_202505,2140,42333480.0,32443110.31,970153.27,6785226.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU009,CH04,DOWNSIDE,FV_DOWNSIDE_202505,1920,37981440.0,34669598.27,989556.34,7477596.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU010,CH04,BASE,FV_BASE_202505,2060,46572480.0,32590393.82,1108746.59,7912800.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU010,CH04,UPSIDE,FV_UPSIDE_202505,2140,48381120.0,31963655.47,1108746.59,7754544.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU010,CH04,DOWNSIDE,FV_DOWNSIDE_202505,1920,43407360.0,34157239.67,1130921.52,8545824.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU011,CH04,BASE,FV_BASE_202505,1030,33959100.0,14258297.3,808461.06,5769750.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU011,CH04,UPSIDE,FV_UPSIDE_202505,1070,35277900.0,13984099.28,808461.06,5654355.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU011,CH04,DOWNSIDE,FV_DOWNSIDE_202505,960,31651200.0,14943792.36,824630.28,6231330.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU012,CH04,BASE,FV_BASE_202505,2060,56275080.0,30716446.18,1339735.46,9561300.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU012,CH04,UPSIDE,FV_UPSIDE_202505,2140,58460520.0,30125745.29,1339735.46,9370074.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU012,CH04,DOWNSIDE,FV_DOWNSIDE_202505,1920,52450560.0,32193198.4,1366530.17,10326204.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU001,CH05,BASE,FV_BASE_202505,3090,91383660.0,56145480.05,2409417.22,15526350.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU001,CH05,UPSIDE,FV_UPSIDE_202505,3210,94932540.0,55065759.28,2409417.22,15215823.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU001,CH05,DOWNSIDE,FV_DOWNSIDE_202505,2880,85173120.0,58844781.98,2457605.56,16768458.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU002,CH05,BASE,FV_BASE_202505,2060,70748640.0,39120721.59,1865355.26,12020400.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU002,CH05,UPSIDE,FV_UPSIDE_202505,2140,73496160.0,38368400.02,1865355.26,11779992.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU002,CH05,DOWNSIDE,FV_DOWNSIDE_202505,1920,65940480.0,41001525.51,1902662.37,12982032.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU003,CH05,BASE,FV_BASE_202505,2060,62887680.0,36705862.22,1658093.57,10684800.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU003,CH05,UPSIDE,FV_UPSIDE_202505,2140,65329920.0,35999980.26,1658093.57,10471104.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU003,CH05,DOWNSIDE,FV_DOWNSIDE_202505,1920,58613760.0,38470567.14,1691255.44,11539584.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU004,CH05,BASE,FV_BASE_202505,3090,82540080.0,55783251.15,2176247.81,14023800.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU004,CH05,UPSIDE,FV_UPSIDE_202505,3210,85745520.0,54710496.32,2176247.81,13743324.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU004,CH05,DOWNSIDE,FV_DOWNSIDE_202505,2880,76930560.0,58465138.22,2219772.77,15145704.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU005,CH05,BASE,FV_BASE_202505,2060,53061480.0,37490691.51,1399016.45,9015300.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU005,CH05,UPSIDE,FV_UPSIDE_202505,2140,55122120.0,36769716.68,1399016.45,8834994.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU005,CH05,DOWNSIDE,FV_DOWNSIDE_202505,1920,49455360.0,39293128.61,1426996.78,9736524.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU006,CH05,BASE,FV_BASE_202505,2060,58957200.0,38034034.88,1554462.72,10017000.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU006,CH05,UPSIDE,FV_UPSIDE_202505,2140,61246800.0,37302611.13,1554462.72,9816660.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU006,CH05,DOWNSIDE,FV_DOWNSIDE_202505,1920,54950400.0,39862594.24,1585551.97,10818360.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU007,CH05,BASE,FV_BASE_202505,3090,67800780.0,57277445.38,1787632.13,11519550.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU007,CH05,UPSIDE,FV_UPSIDE_202505,3210,70433820.0,56175956.04,1787632.13,11289159.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU007,CH05,DOWNSIDE,FV_DOWNSIDE_202505,2880,63192960.0,60031168.71,1823384.77,12441114.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU008,CH05,BASE,FV_BASE_202505,2060,49131000.0,39241464.55,1295385.6,8347500.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU008,CH05,UPSIDE,FV_UPSIDE_202505,2140,51039000.0,38486821.0,1295385.6,8180550.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU008,CH05,DOWNSIDE,FV_DOWNSIDE_202505,1920,45792000.0,41128073.42,1321293.31,9015300.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU009,CH05,BASE,FV_BASE_202505,3090,61905060.0,55149350.57,1632185.86,10517850.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU009,CH05,UPSIDE,FV_UPSIDE_202505,3210,64309140.0,54088786.13,1632185.86,10307493.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU009,CH05,DOWNSIDE,FV_DOWNSIDE_202505,2880,57697920.0,57800761.65,1664829.58,11359278.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU010,CH05,BASE,FV_BASE_202505,2060,47165760.0,36222890.35,1243570.18,8013600.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU010,CH05,UPSIDE,FV_UPSIDE_202505,2140,48997440.0,35526296.31,1243570.18,7853328.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU010,CH05,DOWNSIDE,FV_DOWNSIDE_202505,1920,43960320.0,37964375.46,1268441.58,8654688.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU011,CH05,BASE,FV_BASE_202505,1030,34391700.0,15847514.53,906769.92,5843250.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU011,CH05,UPSIDE,FV_UPSIDE_202505,1070,35727300.0,15542754.63,906769.92,5726385.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU011,CH05,DOWNSIDE,FV_DOWNSIDE_202505,960,32054400.0,16609414.27,924905.32,6310710.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-04-01,2025-05-01,SKU012,CH05,BASE,FV_BASE_202505,2060,56991960.0,34140074.16,1502647.3,9683100.0,FROZEN,true,2025-06-01,true,ASSUMPTION,0
2025-04-01,2025-05-01,SKU012,CH05,UPSIDE,FV_UPSIDE_202505,2140,59205240.0,33483534.27,1502647.3,9489438.0,FROZEN,true,2025-06-01,true,ASSUMPTION,-6
2025-04-01,2025-05-01,SKU012,CH05,DOWNSIDE,FV_DOWNSIDE_202505,1920,53118720.0,35781423.87,1532700.25,10457748.0,FROZEN,true,2025-06-01,true,ASSUMPTION,14
2025-05-01,2025-06-01,SKU001,CH01,BASE,FV_BASE_202506,9270,274150980.0,162950788.04,6984321.17,46579050.0,FROZEN,true,2025-07-01,true,ASSUMPTION,0
2025-05-01,2025-06-01,SKU001,CH01,UPSIDE,FV_UPSIDE_202506,9630,284797620.0,159817119.04,6984321.17,45647469.0,FROZEN,true,2025-07-01,true,ASSUMPTION,-6
2025-05-01,2025-06-01,SKU001,CH01,DOWNSIDE,FV_DOWNSIDE_202506,8640,255519360.0,170784960.54,7124007.59,50305374.0,FROZEN,true,2025-07-01,true,ASSUMPTION,14
2025-05-01,2025-06-01,SKU002,CH01,BASE,FV_BASE_202506,6180,212245920.0,113539903.92,5407216.39,36061200.0,FROZEN,true,2025-07-01,true,ASSUMPTION,0
2025-05-01,2025-06-01,SKU002,CH01,UPSIDE,FV_UPSIDE_202506,6420,220488480.0,111356444.23,5407216.39,35339976.0,FROZEN,true,2025-07-01,true,ASSUMPTION,-6
2025-05-01,2025-06-01,SKU002,CH01,DOWNSIDE,FV_DOWNSIDE_202506,5760,197821440.0,118998553.15,5515360.72,38946096.0,FROZEN,true,2025-07-01,true,ASSUMPTION,14
2025-05-01,2025-06-01,SKU003,CH01,BASE,FV_BASE_202506,5150,157219200.0,88776056.56,4005345.47,26712000.0,FROZEN,true,2025-07-01,true,ASSUMPTION,0
2025-05-01,2025-06-01,SKU003,CH01,UPSIDE,FV_UPSIDE_202506,5350,163324800.0,87068824.71,4005345.47,26177760.0,FROZEN,true,2025-07-01,true,ASSUMPTION,-6
2025-05-01,2025-06-01,SKU003,CH01,DOWNSIDE,FV_DOWNSIDE_202506,4800,146534400.0,93044136.21,4085452.38,28848960.0,FROZEN,true,2025-07-01,true,ASSUMPTION,14
2025-05-01,2025-06-01,SKU004,CH01,BASE,FV_BASE_202506,8240,220106880.0,143910660.12,5607483.66,37396800.0,FROZEN,true,2025-07-01,true,ASSUMPTION,0
2025-05-01,2025-06-01,SKU004,CH01,UPSIDE,FV_UPSIDE_202506,8560,228654720.0,141143147.42,5607483.66,36648864.0,FROZEN,true,2025-07-01,true,ASSUMPTION,-6
2025-05-01,2025-06-01,SKU004,CH01,DOWNSIDE,FV_DOWNSIDE_202506,7680,205148160.0,150829441.86,5719633.33,40388544.0,FROZEN,true,2025-07-01,true,ASSUMPTION,14
2025-05-01,2025-06-01,SKU005,CH01,BASE,FV_BASE_202506,7210,185715180.0,126943920.36,4731314.34,31553550.0,FROZEN,true,2025-07-01,true,ASSUMPTION,0
2025-05-01,2025-06-01,SKU005,CH01,UPSIDE,FV_UPSIDE_202506,7490,192927420.0,124502691.12,4731314.34,30922479.0,FROZEN,true,2025-07-01,true,ASSUMPTION,-6
2025-05-01,2025-06-01,SKU005,CH01,DOWNSIDE,FV_DOWNSIDE_202506,6720,173093760.0,133046993.45,4825940.63,34077834.0,FROZEN,true,2025-07-01,true,ASSUMPTION,14
2025-05-01,2025-06-01,SKU006,CH01,BASE,FV_BASE_202506,5150,147393000.0,91988348.09,3755011.38,25042500.0,FROZEN,true,2025-07-01,true,ASSUMPTION,0
2025-05-01,2025-06-01,SKU006,CH01,UPSIDE,FV_UPSIDE_202506,5350,153117000.0,90219341.39,3755011.38,24541650.0,FROZEN,true,2025-07-01,true,ASSUMPTION,-6
2025-05-01,2025-06-01,SKU006,CH01,DOWNSIDE,FV_DOWNSIDE_202506,4800,137376000.0,96410864.82,3830111.61,27045900.0,FROZEN,true,2025-07-01,true,ASSUMPTION,14
2025-05-01,2025-06-01,SKU007,CH01,BASE,FV_BASE_202506,9270,203402340.0,166236086.18,5181915.7,34558650.0,FROZEN,true,2025-07-01,true,ASSUMPTION,0
2025-05-01,2025-06-01,SKU007,CH01,UPSIDE,FV_UPSIDE_202506,9630,211301460.0,163039238.37,5181915.7,33867477.0,FROZEN,true,2025-07-01,true,ASSUMPTION,-6
2025-05-01,2025-06-01,SKU007,CH01,DOWNSIDE,FV_DOWNSIDE_202506,8640,189578880.0,174228205.71,5285554.01,37323342.0,FROZEN,true,2025-07-01,true,ASSUMPTION,14
2025-05-01,2025-06-01,SKU008,CH01,BASE,FV_BASE_202506,7210,171958500.0,132872058.35,4380846.61,29216250.0,FROZEN,true,2025-07-01,true,ASSUMPTION,0
2025-05-01,2025-06-01,SKU008,CH01,UPSIDE,FV_UPSIDE_202506,7490,178636500.0,130316826.46,4380846.61,28631925.0,FROZEN,true,2025-07-01,true,ASSUMPTION,-6
2025-05-01,2025-06-01,SKU008,CH01,DOWNSIDE,FV_DOWNSIDE_202506,6720,160272000.0,139260138.08,4468463.54,31553550.0,FROZEN,true,2025-07-01,true,ASSUMPTION,14
2025-05-01,2025-06-01,SKU009,CH01,BASE,FV_BASE_202506,8240,165080160.0,142275311.7,4205612.74,28047600.0,FROZEN,true,2025-07-01,true,ASSUMPTION,0
