MonthStart,SKUKey,ChannelKey,ScenarioKey,ForecastVersionKey,BudgetUnits,BudgetRevenueVND,BudgetCOGSVND,BudgetTradeSpendVND,BudgetOPEXVND,EvidenceClass
2025-04-01,SKU007,CH01,BUDGET,FY_BASE,9180,207351900.0,167692784.57,5425439.8,0,SIMULATED
2025-04-01,SKU008,CH01,BUDGET,FY_BASE,7140,175297500.0,134036393.47,4586724.47,0,SIMULATED
2025-04-01,SKU009,CH01,BUDGET,FY_BASE,8160,168285600.0,143522045.93,4403255.49,0,SIMULATED
2025-04-01,SKU010,CH01,BUDGET,FY_BASE,6120,144244800.0,106050772.85,3774218.99,0,SIMULATED
2025-04-01,SKU011,CH01,BUDGET,FY_BASE,4080,140238000.0,61862950.83,3669379.57,0,SIMULATED
2025-04-01,SKU012,CH01,BUDGET,FY_BASE,5100,145246500.0,83294044.52,3800428.84,0,SIMULATED
2025-04-01,SKU001,CH02,BUDGET,FY_BASE,7140,217368900.0,128221801.42,8435022.37,0,SIMULATED
2025-04-01,SKU002,CH02,BUDGET,FY_BASE,5100,180306000.0,95723188.16,6996792.75,0,SIMULATED
2025-04-01,SKU003,CH02,BUDGET,FY_BASE,4080,128217600.0,71851479.5,4975497.06,0,SIMULATED
2025-04-01,SKU004,CH02,BUDGET,FY_BASE,6120,168285600.0,109195340.56,6530339.9,0,SIMULATED
2025-04-01,SKU005,CH02,BUDGET,FY_BASE,5100,135229500.0,91734721.97,5247594.56,0,SIMULATED
2025-04-01,SKU006,CH02,BUDGET,FY_BASE,4080,120204000.0,74451368.56,4664528.49,0,SIMULATED
2025-04-01,SKU007,CH02,BUDGET,FY_BASE,7140,161273700.0,130806918.38,6258242.4,0,SIMULATED
2025-04-01,SKU008,CH02,BUDGET,FY_BASE,5100,125212500.0,96018630.09,4858883.85,0,SIMULATED
2025-04-01,SKU009,CH02,BUDGET,FY_BASE,6120,126214200.0,107954484.41,4897754.93,0,SIMULATED
2025-04-01,SKU010,CH02,BUDGET,FY_BASE,5100,120204000.0,88632581.62,4664528.49,0,SIMULATED
2025-04-01,SKU011,CH02,BUDGET,FY_BASE,3060,105178500.0,46532105.35,4081462.43,0,SIMULATED
2025-04-01,SKU012,CH02,BUDGET,FY_BASE,4080,116197200.0,66828966.53,4509044.21,0,SIMULATED
2025-04-01,SKU001,CH03,BUDGET,FY_BASE,5100,151194750.0,103231567.79,4265430.89,0,SIMULATED
2025-04-01,SKU002,CH03,BUDGET,FY_BASE,4080,140464800.0,86314910.88,3962722.89,0,SIMULATED
2025-04-01,SKU003,CH03,BUDGET,FY_BASE,3060,93643200.0,60740122.46,2641815.26,0,SIMULATED
2025-04-01,SKU004,CH03,BUDGET,FY_BASE,5100,136563000.0,102565557.67,3852647.25,0,SIMULATED
2025-04-01,SKU005,CH03,BUDGET,FY_BASE,4080,105348600.0,82718456.26,2972042.17,0,SIMULATED
2025-04-01,SKU006,CH03,BUDGET,FY_BASE,3060,87790500.0,62937955.85,2476701.8,0,SIMULATED
2025-04-01,SKU007,CH03,BUDGET,FY_BASE,5100,112176750.0,105312849.4,3164674.53,0,SIMULATED
2025-04-01,SKU008,CH03,BUDGET,FY_BASE,4080,97545000.0,86581314.92,2751890.89,0,SIMULATED
2025-04-01,SKU009,CH03,BUDGET,FY_BASE,5100,102422250.0,101400039.98,2889485.43,0,SIMULATED
2025-04-01,SKU010,CH03,BUDGET,FY_BASE,4080,93643200.0,79921213.77,2641815.26,0,SIMULATED
2025-04-01,SKU011,CH03,BUDGET,FY_BASE,2040,68281500.0,34965531.03,1926323.63,0,SIMULATED
2025-04-01,SKU012,CH03,BUDGET,FY_BASE,3060,84864150.0,56494307.99,2394145.08,0,SIMULATED
2025-04-01,SKU001,CH04,BUDGET,FY_BASE,3060,91986300.0,51543587.69,2279610.69,0,SIMULATED
2025-04-01,SKU002,CH04,BUDGET,FY_BASE,2040,71215200.0,35914241.74,1764859.89,0,SIMULATED
2025-04-01,SKU003,CH04,BUDGET,FY_BASE,2040,63302400.0,33697313.24,1568764.34,0,SIMULATED
2025-04-01,SKU004,CH04,BUDGET,FY_BASE,2040,55389600.0,34140698.94,1372668.8,0,SIMULATED
2025-04-01,SKU005,CH04,BUDGET,FY_BASE,2040,53411400.0,34417815.0,1323644.92,0,SIMULATED
2025-04-01,SKU006,CH04,BUDGET,FY_BASE,2040,59346000.0,34916623.92,1470716.57,0,SIMULATED
2025-04-01,SKU007,CH04,BUDGET,FY_BASE,3060,68247900.0,52582772.92,1691324.06,0,SIMULATED
2025-04-01,SKU008,CH04,BUDGET,FY_BASE,2040,49455000.0,36025088.17,1225597.15,0,SIMULATED
2025-04-01,SKU009,CH04,BUDGET,FY_BASE,2040,41542200.0,33752736.45,1029501.61,0,SIMULATED
2025-04-01,SKU010,CH04,BUDGET,FY_BASE,2040,47476800.0,33253927.54,1176573.26,0,SIMULATED
2025-04-01,SKU011,CH04,BUDGET,FY_BASE,1020,34618500.0,14548593.3,857918.0,0,SIMULATED
2025-04-01,SKU012,CH04,BUDGET,FY_BASE,2040,57367800.0,31341826.7,1421692.69,0,SIMULATED
2025-04-01,SKU001,CH05,BUDGET,FY_BASE,3060,93158100.0,55130202.78,2474333.57,0,SIMULATED
2025-04-01,SKU002,CH05,BUDGET,FY_BASE,2040,72122400.0,38413302.59,1915613.08,0,SIMULATED
2025-04-01,SKU003,CH05,BUDGET,FY_BASE,2040,64108800.0,36042111.06,1702767.18,0,SIMULATED
2025-04-01,SKU004,CH05,BUDGET,FY_BASE,3060,84142800.0,54774524.06,2234881.93,0,SIMULATED
2025-04-01,SKU005,CH05,BUDGET,FY_BASE,2040,54091800.0,36812748.31,1436709.81,0,SIMULATED
2025-04-01,SKU006,CH05,BUDGET,FY_BASE,2040,60102000.0,37346266.4,1596344.24,0,SIMULATED
2025-04-01,SKU007,CH05,BUDGET,FY_BASE,3060,69117300.0,56241698.8,1835795.87,0,SIMULATED
2025-04-01,SKU008,CH05,BUDGET,FY_BASE,3060,75127500.0,57797793.24,1995430.3,0,SIMULATED
2025-04-01,SKU009,CH05,BUDGET,FY_BASE,3060,63107100.0,54152086.29,1676161.45,0,SIMULATED
2025-04-01,SKU010,CH05,BUDGET,FY_BASE,2040,48081600.0,35567872.77,1277075.39,0,SIMULATED
2025-04-01,SKU011,CH05,BUDGET,FY_BASE,1020,35059500.0,15560944.34,931200.81,0,SIMULATED
2025-04-01,SKU012,CH05,BUDGET,FY_BASE,2040,58098600.0,33522720.08,1543132.76,0,SIMULATED
2025-05-01,SKU001,CH01,BUDGET,FY_BASE,9180,279474300.0,162647786.82,7235547.99,0,SIMULATED
2025-05-01,SKU002,CH01,BUDGET,FY_BASE,6120,216367200.0,113328780.48,5601714.58,0,SIMULATED
2025-05-01,SKU003,CH01,BUDGET,FY_BASE,6120,192326400.0,106333176.76,4979301.85,0,SIMULATED
2025-05-01,SKU004,CH01,BUDGET,FY_BASE,8160,224380800.0,143643063.33,5809185.49,0,SIMULATED
2025-05-01,SKU005,CH01,BUDGET,FY_BASE,7140,189321300.0,126707872.63,4901500.25,0,SIMULATED
2025-05-01,SKU006,CH01,BUDGET,FY_BASE,5100,150255000.0,91817299.0,3890079.57,0,SIMULATED
2025-05-01,SKU007,CH01,BUDGET,FY_BASE,9180,207351900.0,165926976.06,5368309.81,0,SIMULATED
2025-05-01,SKU008,CH01,BUDGET,FY_BASE,7140,175297500.0,132624987.45,4538426.16,0,SIMULATED
2025-05-01,SKU009,CH01,BUDGET,FY_BASE,8160,168285600.0,142010755.8,4356889.12,0,SIMULATED
2025-05-01,SKU010,CH01,BUDGET,FY_BASE,6120,144244800.0,104934056.01,3734476.39,0,SIMULATED
2025-05-01,SKU011,CH01,BUDGET,FY_BASE,4080,140238000.0,61211532.67,3630740.94,0,SIMULATED
2025-05-01,SKU012,CH01,BUDGET,FY_BASE,5100,145246500.0,82416956.5,3760410.26,0,SIMULATED
2025-05-01,SKU001,CH02,BUDGET,FY_BASE,7140,217368900.0,126871623.18,8346201.4,0,SIMULATED
2025-05-01,SKU002,CH02,BUDGET,FY_BASE,5100,180306000.0,94715220.99,6923116.38,0,SIMULATED
2025-05-01,SKU003,CH02,BUDGET,FY_BASE,4080,128217600.0,71094881.93,4923104.98,0,SIMULATED
2025-05-01,SKU004,CH02,BUDGET,FY_BASE,6120,168285600.0,108045511.35,6461575.28,0,SIMULATED
2025-05-01,SKU005,CH02,BUDGET,FY_BASE,5100,135229500.0,90768753.44,5192337.28,0,SIMULATED
2025-05-01,SKU006,CH02,BUDGET,FY_BASE,4080,120204000.0,73667394.1,4615410.91,0,SIMULATED
2025-05-01,SKU007,CH02,BUDGET,FY_BASE,7140,161273700.0,129429518.8,6192342.98,0,SIMULATED
2025-05-01,SKU008,CH02,BUDGET,FY_BASE,5100,125212500.0,95007551.92,4807719.7,0,SIMULATED
2025-05-01,SKU009,CH02,BUDGET,FY_BASE,6120,126214200.0,106817721.44,4846181.47,0,SIMULATED
2025-05-01,SKU010,CH02,BUDGET,FY_BASE,5100,120204000.0,87699278.69,4615410.91,0,SIMULATED
2025-05-01,SKU011,CH02,BUDGET,FY_BASE,3060,105178500.0,46042121.32,4038484.55,0,SIMULATED
2025-05-01,SKU012,CH02,BUDGET,FY_BASE,4080,116197200.0,66125256.13,4461563.88,0,SIMULATED
2025-05-01,SKU001,CH03,BUDGET,FY_BASE,5100,151194750.0,102671961.69,4242308.49,0,SIMULATED
2025-05-01,SKU002,CH03,BUDGET,FY_BASE,4080,140464800.0,85847007.97,3941241.43,0,SIMULATED
2025-05-01,SKU003,CH03,BUDGET,FY_BASE,3060,93643200.0,60410857.46,2627494.29,0,SIMULATED
2025-05-01,SKU004,CH03,BUDGET,FY_BASE,5100,136563000.0,102009561.94,3831762.51,0,SIMULATED
2025-05-01,SKU005,CH03,BUDGET,FY_BASE,4080,105348600.0,82270049.31,2955931.07,0,SIMULATED
2025-05-01,SKU006,CH03,BUDGET,FY_BASE,3060,87790500.0,62596776.65,2463275.9,0,SIMULATED
2025-05-01,SKU007,CH03,BUDGET,FY_BASE,5100,112176750.0,104741960.92,3147519.21,0,SIMULATED
2025-05-01,SKU008,CH03,BUDGET,FY_BASE,4080,97545000.0,86111967.87,2736973.22,0,SIMULATED
2025-05-01,SKU009,CH03,BUDGET,FY_BASE,5100,102422250.0,100850362.38,2873821.88,0,SIMULATED
2025-05-01,SKU010,CH03,BUDGET,FY_BASE,4080,93643200.0,79487970.35,2627494.29,0,SIMULATED
2025-05-01,SKU011,CH03,BUDGET,FY_BASE,2040,68281500.0,34775987.02,1915881.25,0,SIMULATED
2025-05-01,SKU012,CH03,BUDGET,FY_BASE,3060,84864150.0,56188059.05,2381166.7,0,SIMULATED
2025-05-01,SKU001,CH04,BUDGET,FY_BASE,3060,91986300.0,51000832.63,2255606.35,0,SIMULATED
2025-05-01,SKU002,CH04,BUDGET,FY_BASE,2040,71215200.0,35536064.02,1746275.88,0,SIMULATED
2025-05-01,SKU003,CH04,BUDGET,FY_BASE,2040,63302400.0,33342479.82,1552245.23,0,SIMULATED
2025-05-01,SKU004,CH04,BUDGET,FY_BASE,2040,55389600.0,33781196.67,1358214.57,0,SIMULATED
2025-05-01,SKU005,CH04,BUDGET,FY_BASE,2040,53411400.0,34055394.69,1309706.91,0,SIMULATED
2025-05-01,SKU006,CH04,BUDGET,FY_BASE,2040,59346000.0,34548951.14,1455229.9,0,SIMULATED
2025-05-01,SKU007,CH04,BUDGET,FY_BASE,3060,68247900.0,52029075.23,1673514.38,0,SIMULATED
2025-05-01,SKU008,CH04,BUDGET,FY_BASE,2040,49455000.0,35645743.23,1212691.59,0,SIMULATED
2025-05-01,SKU009,CH04,BUDGET,FY_BASE,2040,41542200.0,33397319.43,1018660.93,0,SIMULATED
2025-05-01,SKU010,CH04,BUDGET,FY_BASE,2040,47476800.0,32903762.99,1164183.92,0,SIMULATED
2025-05-01,SKU011,CH04,BUDGET,FY_BASE,1020,34618500.0,14395396.31,848884.11,0,SIMULATED
2025-05-01,SKU012,CH04,BUDGET,FY_BASE,2040,57367800.0,31011796.62,1406722.23,0,SIMULATED
2025-05-01,SKU001,CH05,BUDGET,FY_BASE,3060,93158100.0,56685340.44,2529888.08,0,SIMULATED
2025-05-01,SKU002,CH05,BUDGET,FY_BASE,2040,72122400.0,39496882.37,1958623.02,0,SIMULATED
2025-05-01,SKU003,CH05,BUDGET,FY_BASE,2040,64108800.0,37058803.2,1740998.25,0,SIMULATED
2025-05-01,SKU004,CH05,BUDGET,FY_BASE,3060,84142800.0,56319628.56,2285060.2,0,SIMULATED
2025-05-01,SKU005,CH05,BUDGET,FY_BASE,2040,54091800.0,37851178.93,1468967.27,0,SIMULATED
2025-05-01,SKU006,CH05,BUDGET,FY_BASE,2040,60102000.0,38399746.75,1632185.86,0,SIMULATED
2025-05-01,SKU007,CH05,BUDGET,FY_BASE,3060,69117300.0,57828190.05,1877013.74,0,SIMULATED
2025-05-01,SKU008,CH05,BUDGET,FY_BASE,2040,50085000.0,39618786.32,1360154.88,0,SIMULATED
2025-05-01,SKU009,CH05,BUDGET,FY_BASE,3060,63107100.0,55679632.79,1713795.15,0,SIMULATED
2025-05-01,SKU010,CH05,BUDGET,FY_BASE,2040,48081600.0,36571187.37,1305748.69,0,SIMULATED
2025-05-01,SKU011,CH05,BUDGET,FY_BASE,1020,35059500.0,15999894.48,952108.42,0,SIMULATED
2025-05-01,SKU012,CH05,BUDGET,FY_BASE,2040,58098600.0,34468344.1,1577779.67,0,SIMULATED
2025-06-01,SKU001,CH01,BUDGET,FY_BASE,9180,279474300.0,164517622.54,7333537.23,0,SIMULATED
2025-06-01,SKU002,CH01,BUDGET,FY_BASE,6120,216367200.0,114631633.77,5677577.21,0,SIMULATED
2025-06-01,SKU003,CH01,BUDGET,FY_BASE,5100,160272000.0,89629672.49,4205612.74,0,SIMULATED
2025-06-01,SKU004,CH01,BUDGET,FY_BASE,8160,224380800.0,145294416.47,5887857.84,0,SIMULATED
2025-06-01,SKU005,CH01,BUDGET,FY_BASE,7140,189321300.0,128164534.97,4967880.06,0,SIMULATED
2025-06-01,SKU006,CH01,BUDGET,FY_BASE,5100,150255000.0,92872851.44,3942761.95,0,SIMULATED
2025-06-01,SKU007,CH01,BUDGET,FY_BASE,9180,207351900.0,167834510.09,5441011.49,0,SIMULATED
2025-06-01,SKU008,CH01,BUDGET,FY_BASE,7140,175297500.0,134149674.3,4599888.94,0,SIMULATED
2025-06-01,SKU009,CH01,BUDGET,FY_BASE,8160,168285600.0,143643343.55,4415893.38,0,SIMULATED
2025-06-01,SKU010,CH01,BUDGET,FY_BASE,6120,144244800.0,106140401.64,3785051.47,0,SIMULATED
2025-06-01,SKU011,CH01,BUDGET,FY_BASE,4080,140238000.0,61915234.29,3679911.15,0,SIMULATED
2025-06-01,SKU012,CH01,BUDGET,FY_BASE,5100,145246500.0,83364440.46,3811336.55,0,SIMULATED
2025-06-01,SKU001,CH02,BUDGET,FY_BASE,7140,217368900.0,126743751.14,8337789.39,0,SIMULATED
2025-06-01,SKU002,CH02,BUDGET,FY_BASE,5100,180306000.0,94619758.92,6916138.67,0,SIMULATED
2025-06-01,SKU003,CH02,BUDGET,FY_BASE,4080,128217600.0,71023226.44,4918143.05,0,SIMULATED
2025-06-01,SKU004,CH02,BUDGET,FY_BASE,6120,168285600.0,107936613.88,6455062.75,0,SIMULATED
2025-06-01,SKU005,CH02,BUDGET,FY_BASE,5100,135229500.0,90677268.96,5187104.0,0,SIMULATED
2025-06-01,SKU006,CH02,BUDGET,FY_BASE,4080,120204000.0,73593145.83,4610759.11,0,SIMULATED
2025-06-01,SKU007,CH02,BUDGET,FY_BASE,7140,161273700.0,129299068.7,6186101.81,0,SIMULATED
2025-06-01,SKU008,CH02,BUDGET,FY_BASE,5100,125212500.0,94911795.21,4802874.07,0,SIMULATED
2025-06-01,SKU009,CH02,BUDGET,FY_BASE,6120,126214200.0,106710061.45,4841297.07,0,SIMULATED
2025-06-01,SKU010,CH02,BUDGET,FY_BASE,5100,120204000.0,87610887.88,4610759.11,0,SIMULATED
2025-06-01,SKU011,CH02,BUDGET,FY_BASE,3060,105178500.0,45995716.14,4034414.22,0,SIMULATED
2025-06-01,SKU012,CH02,BUDGET,FY_BASE,4080,116197200.0,66058609.47,4457067.14,0,SIMULATED
2025-06-01,SKU001,CH03,BUDGET,FY_BASE,5100,151194750.0,103095373.02,4259803.44,0,SIMULATED
2025-06-01,SKU002,CH03,BUDGET,FY_BASE,4080,140464800.0,86201034.48,3957494.81,0,SIMULATED
2025-06-01,SKU003,CH03,BUDGET,FY_BASE,3060,93643200.0,60659987.22,2638329.88,0,SIMULATED
2025-06-01,SKU004,CH03,BUDGET,FY_BASE,5100,136563000.0,102430241.58,3847564.4,0,SIMULATED
2025-06-01,SKU005,CH03,BUDGET,FY_BASE,4080,105348600.0,82609324.71,2968121.11,0,SIMULATED
2025-06-01,SKU006,CH03,BUDGET,FY_BASE,3060,87790500.0,62854920.98,2473434.26,0,SIMULATED
2025-06-01,SKU007,CH03,BUDGET,FY_BASE,5100,112176750.0,105173908.77,3160499.33,0,SIMULATED
2025-06-01,SKU008,CH03,BUDGET,FY_BASE,4080,97545000.0,86467087.05,2748260.29,0,SIMULATED
2025-06-01,SKU009,CH03,BUDGET,FY_BASE,5100,102422250.0,101266261.56,2885673.3,0,SIMULATED
2025-06-01,SKU010,CH03,BUDGET,FY_BASE,4080,93643200.0,79815772.66,2638329.88,0,SIMULATED
2025-06-01,SKU011,CH03,BUDGET,FY_BASE,2040,68281500.0,34919400.54,1923782.21,0,SIMULATED
2025-06-01,SKU012,CH03,BUDGET,FY_BASE,3060,84864150.0,56419774.3,2390986.45,0,SIMULATED
2025-06-01,SKU001,CH04,BUDGET,FY_BASE,3060,91986300.0,50949429.65,2253332.95,0,SIMULATED
2025-06-01,SKU002,CH04,BUDGET,FY_BASE,2040,71215200.0,35500247.76,1744515.83,0,SIMULATED
2025-06-01,SKU003,CH04,BUDGET,FY_BASE,2040,63302400.0,33308874.44,1550680.74,0,SIMULATED
2025-06-01,SKU004,CH04,BUDGET,FY_BASE,2040,55389600.0,33747149.1,1356845.65,0,SIMULATED
2025-06-01,SKU005,CH04,BUDGET,FY_BASE,2040,53411400.0,34021070.77,1308386.88,0,SIMULATED
2025-06-01,SKU006,CH04,BUDGET,FY_BASE,2040,59346000.0,34514129.76,1453763.2,0,SIMULATED
2025-06-01,SKU007,CH04,BUDGET,FY_BASE,3060,68247900.0,51976635.89,1671827.67,0,SIMULATED
2025-06-01,SKU008,CH04,BUDGET,FY_BASE,2040,49455000.0,35609816.42,1211469.33,0,SIMULATED
2025-06-01,SKU009,CH04,BUDGET,FY_BASE,2040,41542200.0,33363658.77,1017634.23,0,SIMULATED
2025-06-01,SKU010,CH04,BUDGET,FY_BASE,2040,47476800.0,32870599.78,1163010.56,0,SIMULATED
2025-06-01,SKU011,CH04,BUDGET,FY_BASE,1020,34618500.0,14380887.4,848028.53,0,SIMULATED
2025-06-01,SKU012,CH04,BUDGET,FY_BASE,2040,57367800.0,30980540.27,1405304.42,0,SIMULATED
2025-06-01,SKU001,CH05,BUDGET,FY_BASE,3060,93158100.0,56628208.12,2527338.24,0,SIMULATED
2025-06-01,SKU002,CH05,BUDGET,FY_BASE,2040,72122400.0,39457074.05,1956648.96,0,SIMULATED
2025-06-01,SKU003,CH05,BUDGET,FY_BASE,2040,64108800.0,37021452.18,1739243.52,0,SIMULATED
2025-06-01,SKU004,CH05,BUDGET,FY_BASE,3060,84142800.0,56262864.84,2282757.12,0,SIMULATED
2025-06-01,SKU005,CH05,BUDGET,FY_BASE,2040,54091800.0,37813029.29,1467486.72,0,SIMULATED
2025-06-01,SKU006,CH05,BUDGET,FY_BASE,2040,60102000.0,38361044.21,1630540.8,0,SIMULATED
2025-06-01,SKU007,CH05,BUDGET,FY_BASE,3060,69117300.0,57769905.86,1875121.92,0,SIMULATED
2025-06-01,SKU008,CH05,BUDGET,FY_BASE,2040,50085000.0,39578855.14,1358784.0,0,SIMULATED
2025-06-01,SKU009,CH05,BUDGET,FY_BASE,3060,63107100.0,55623514.11,1712067.84,0,SIMULATED
2025-06-01,SKU010,CH05,BUDGET,FY_BASE,2040,48081600.0,36534327.82,1304432.64,0,SIMULATED
2025-06-01,SKU011,CH05,BUDGET,FY_BASE,1020,35059500.0,15983768.42,951148.8,0,SIMULATED
2025-06-01,SKU012,CH05,BUDGET,FY_BASE,2040,58098600.0,34433603.97,1576189.44,0,SIMULATED
2025-07-01,SKU001,CH01,BUDGET,FY_BASE,9180,279474300.0,164322349.4,7324832.73,0,SIMULATED
2025-07-01,SKU002,CH01,BUDGET,FY_BASE,6120,216367200.0,114495572.49,5670838.24,0,SIMULATED
2025-07-01,SKU003,CH01,BUDGET,FY_BASE,5100,160272000.0,89523287.12,4200620.92,0,SIMULATED
2025-07-01,SKU004,CH01,BUDGET,FY_BASE,8160,224380800.0,145121960.18,5880869.28,0,SIMULATED
2025-07-01,SKU005,CH01,BUDGET,FY_BASE,7140,189321300.0,128012410.9,4961983.46,0,SIMULATED
2025-07-01,SKU006,CH01,BUDGET,FY_BASE,5100,150255000.0,92762616.6,3938082.11,0,SIMULATED
2025-07-01,SKU007,CH01,BUDGET,FY_BASE,9180,207351900.0,167635299.99,5434553.31,0,SIMULATED
2025-07-01,SKU008,CH01,BUDGET,FY_BASE,7140,175297500.0,133990446.2,4594429.13,0,SIMULATED
2025-07-01,SKU009,CH01,BUDGET,FY_BASE,8160,168285600.0,143472847.0,4410651.97,0,SIMULATED
2025-07-01,SKU010,CH01,BUDGET,FY_BASE,6120,144244800.0,106014418.97,3780558.83,0,SIMULATED
2025-07-01,SKU011,CH01,BUDGET,FY_BASE,4080,140238000.0,61841744.4,3675543.3,0,SIMULATED
2025-07-01,SKU012,CH01,BUDGET,FY_BASE,5100,145246500.0,83265491.55,3806812.71,0,SIMULATED
2025-07-01,SKU001,CH02,BUDGET,FY_BASE,7140,217368900.0,126593313.45,8327892.91,0,SIMULATED
2025-07-01,SKU002,CH02,BUDGET,FY_BASE,5100,180306000.0,94507450.6,6907929.6,0,SIMULATED
2025-07-01,SKU003,CH02,BUDGET,FY_BASE,4080,128217600.0,70938925.88,4912305.49,0,SIMULATED
2025-07-01,SKU004,CH02,BUDGET,FY_BASE,6120,168285600.0,107808499.2,6447400.96,0,SIMULATED
2025-07-01,SKU005,CH02,BUDGET,FY_BASE,5100,135229500.0,90569640.16,5180947.2,0,SIMULATED
2025-07-01,SKU006,CH02,BUDGET,FY_BASE,4080,120204000.0,73505794.91,4605286.4,0,SIMULATED
2025-07-01,SKU007,CH02,BUDGET,FY_BASE,7140,161273700.0,129145598.0,6178759.25,0,SIMULATED
2025-07-01,SKU008,CH02,BUDGET,FY_BASE,5100,125212500.0,94799140.25,4797173.34,0,SIMULATED
2025-07-01,SKU009,CH02,BUDGET,FY_BASE,6120,126214200.0,106583402.61,4835550.72,0,SIMULATED
2025-07-01,SKU010,CH02,BUDGET,FY_BASE,5100,120204000.0,87506898.7,4605286.4,0,SIMULATED
2025-07-01,SKU011,CH02,BUDGET,FY_BASE,3060,105178500.0,45941121.82,4029625.6,0,SIMULATED
2025-07-01,SKU012,CH02,BUDGET,FY_BASE,4080,116197200.0,65980201.62,4451776.85,0,SIMULATED
2025-07-01,SKU001,CH03,BUDGET,FY_BASE,5100,151194750.0,103499272.11,4276492.17,0,SIMULATED
2025-07-01,SKU002,CH03,BUDGET,FY_BASE,4080,140464800.0,86538746.23,3972999.18,0,SIMULATED
2025-07-01,SKU003,CH03,BUDGET,FY_BASE,3060,93643200.0,60897636.24,2648666.12,0,SIMULATED
2025-07-01,SKU004,CH03,BUDGET,FY_BASE,5100,136563000.0,102831534.87,3862638.1,0,SIMULATED
2025-07-01,SKU005,CH03,BUDGET,FY_BASE,4080,105348600.0,82932965.14,2979749.39,0,SIMULATED
2025-07-01,SKU006,CH03,BUDGET,FY_BASE,3060,87790500.0,63101169.13,2483124.49,0,SIMULATED
2025-07-01,SKU007,CH03,BUDGET,FY_BASE,5100,112176750.0,105585950.99,3172881.3,0,SIMULATED
2025-07-01,SKU008,CH03,BUDGET,FY_BASE,4080,97545000.0,86805841.12,2759027.21,0,SIMULATED
2025-07-01,SKU009,CH03,BUDGET,FY_BASE,5100,102422250.0,101662994.71,2896978.57,0,SIMULATED
2025-07-01,SKU010,CH03,BUDGET,FY_BASE,4080,93643200.0,80128468.73,2648666.12,0,SIMULATED
2025-07-01,SKU011,CH03,BUDGET,FY_BASE,2040,68281500.0,35056205.07,1931319.04,0,SIMULATED
2025-07-01,SKU012,CH03,BUDGET,FY_BASE,3060,84864150.0,56640811.33,2400353.68,0,SIMULATED
2025-07-01,SKU001,CH04,BUDGET,FY_BASE,3060,91986300.0,50888955.55,2250658.38,0,SIMULATED
2025-07-01,SKU002,CH04,BUDGET,FY_BASE,2040,71215200.0,35458110.96,1742445.19,0,SIMULATED
2025-07-01,SKU003,CH04,BUDGET,FY_BASE,2040,63302400.0,33269338.68,1548840.17,0,SIMULATED
2025-07-01,SKU004,CH04,BUDGET,FY_BASE,2040,55389600.0,33707093.13,1355235.15,0,SIMULATED
2025-07-01,SKU005,CH04,BUDGET,FY_BASE,2040,53411400.0,33980689.67,1306833.9,0,SIMULATED
2025-07-01,SKU006,CH04,BUDGET,FY_BASE,2040,59346000.0,34473163.43,1452037.66,0,SIMULATED
2025-07-01,SKU007,CH04,BUDGET,FY_BASE,3060,68247900.0,51914942.55,1669843.31,0,SIMULATED
2025-07-01,SKU008,CH04,BUDGET,FY_BASE,2040,49455000.0,35567549.58,1210031.38,0,SIMULATED
2025-07-01,SKU009,CH04,BUDGET,FY_BASE,2040,41542200.0,33324057.98,1016426.37,0,SIMULATED
2025-07-01,SKU010,CH04,BUDGET,FY_BASE,2040,47476800.0,32831584.22,1161630.13,0,SIMULATED
2025-07-01,SKU011,CH04,BUDGET,FY_BASE,1020,34618500.0,14363818.1,847021.97,0,SIMULATED
2025-07-01,SKU012,CH04,BUDGET,FY_BASE,2040,57367800.0,30943768.14,1403636.41,0,SIMULATED
2025-07-01,SKU001,CH05,BUDGET,FY_BASE,3060,93158100.0,56560993.63,2524338.43,0,SIMULATED
2025-07-01,SKU002,CH05,BUDGET,FY_BASE,2040,72122400.0,39410240.72,1954326.53,0,SIMULATED
2025-07-01,SKU003,CH05,BUDGET,FY_BASE,2040,64108800.0,36977509.81,1737179.14,0,SIMULATED
2025-07-01,SKU004,CH05,BUDGET,FY_BASE,3060,84142800.0,56196083.99,2280047.62,0,SIMULATED
2025-07-01,SKU005,CH05,BUDGET,FY_BASE,2040,54091800.0,37768147.36,1465744.9,0,SIMULATED
2025-07-01,SKU006,CH05,BUDGET,FY_BASE,2040,60102000.0,38315511.81,1628605.44,0,SIMULATED
2025-07-01,SKU007,CH05,BUDGET,FY_BASE,3060,69117300.0,57701336.24,1872896.26,0,SIMULATED
2025-07-01,SKU008,CH05,BUDGET,FY_BASE,2040,50085000.0,39531877.27,1357171.2,0,SIMULATED
2025-07-01,SKU009,CH05,BUDGET,FY_BASE,3060,63107100.0,55557492.12,1710035.71,0,SIMULATED
2025-07-01,SKU010,CH05,BUDGET,FY_BASE,2040,48081600.0,36490963.64,1302884.35,0,SIMULATED
2025-07-01,SKU011,CH05,BUDGET,FY_BASE,1020,35059500.0,15964796.59,950019.84,0,SIMULATED
2025-07-01,SKU012,CH05,BUDGET,FY_BASE,2040,58098600.0,34392733.23,1574318.59,0,SIMULATED
2025-08-01,SKU001,CH01,BUDGET,FY_BASE,9180,279474300.0,163023131.69,7283475.95,0,SIMULATED
