MonthStart,ChannelKey,CostType,AmountVND,SourceCostBucket,AllocationMethod,EvidenceClass,DatasetVersion
2025-06-01,CH02,COGS,1043028480.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-06-01,CH02,CHANNEL_FEE,75703680.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-06-01,CH02,TRADE_SPEND,62245248.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-06-01,CH02,VARIABLE_FULFILMENT,19473048.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-06-01,CH03,COGS,916107701.76,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-06-01,CH03,CHANNEL_FEE,164078991.36,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-06-01,CH03,TRADE_SPEND,34183123.2,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-06-01,CH03,VARIABLE_FULFILMENT,14559288.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-06-01,CH04,COGS,401164800.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-06-01,CH04,CHANNEL_FEE,51763200.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-06-01,CH04,TRADE_SPEND,16176000.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-06-01,CH04,VARIABLE_FULFILMENT,7924104.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-06-01,CH05,COGS,481397760.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-06-01,CH05,CHANNEL_FEE,15528960.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-06-01,CH05,TRADE_SPEND,19411200.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-06-01,CH05,VARIABLE_FULFILMENT,8586000.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-07-01,CH01,COGS,1362341376.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-07-01,CH01,CHANNEL_FEE,76906368.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-07-01,CH01,TRADE_SPEND,54933120.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-07-01,CH01,VARIABLE_FULFILMENT,25151256.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-07-01,CH02,COGS,1041790464.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-07-01,CH02,CHANNEL_FEE,75613824.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-07-01,CH02,TRADE_SPEND,62171366.4,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-07-01,CH02,VARIABLE_FULFILMENT,19473048.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-07-01,CH03,COGS,919696757.76,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-07-01,CH03,CHANNEL_FEE,164721807.36,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-07-01,CH03,TRADE_SPEND,34317043.2,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-07-01,CH03,VARIABLE_FULFILMENT,14559288.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-07-01,CH04,COGS,400688640.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-07-01,CH04,CHANNEL_FEE,51701760.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-07-01,CH04,TRADE_SPEND,16156800.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-07-01,CH04,VARIABLE_FULFILMENT,7924104.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-07-01,CH05,COGS,480826368.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-07-01,CH05,CHANNEL_FEE,15510528.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-07-01,CH05,TRADE_SPEND,19388160.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-07-01,CH05,VARIABLE_FULFILMENT,8586000.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-08-01,CH01,COGS,1402126924.8,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-08-01,CH01,CHANNEL_FEE,79152326.4,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-08-01,CH01,TRADE_SPEND,56537376.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-08-01,CH01,VARIABLE_FULFILMENT,26032752.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-08-01,CH02,COGS,1072214707.2,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-08-01,CH02,CHANNEL_FEE,77822035.2,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-08-01,CH02,TRADE_SPEND,63987006.72,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-08-01,CH02,VARIABLE_FULFILMENT,19999656.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-08-01,CH03,COGS,951368394.01,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-08-01,CH03,CHANNEL_FEE,170394339.23,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-08-01,CH03,TRADE_SPEND,35498820.67,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-08-01,CH03,VARIABLE_FULFILMENT,15451128.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-08-01,CH04,COGS,412390272.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-08-01,CH04,CHANNEL_FEE,53211648.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-08-01,CH04,TRADE_SPEND,16628640.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-08-01,CH04,VARIABLE_FULFILMENT,8161488.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-08-01,CH05,COGS,494868326.4,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-08-01,CH05,CHANNEL_FEE,15963494.4,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-08-01,CH05,TRADE_SPEND,19954368.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-08-01,CH05,VARIABLE_FULFILMENT,8872200.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-09-01,CH01,COGS,1456402022.4,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-09-01,CH01,CHANNEL_FEE,82216243.2,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-09-01,CH01,TRADE_SPEND,58725888.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-09-01,CH01,VARIABLE_FULFILMENT,27063072.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-09-01,CH02,COGS,1113719193.6,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-09-01,CH02,CHANNEL_FEE,80834457.6,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-09-01,CH02,TRADE_SPEND,66463887.36,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-09-01,CH02,VARIABLE_FULFILMENT,19999656.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-09-01,CH03,COGS,993194326.43,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-09-01,CH03,CHANNEL_FEE,177885551.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-09-01,CH03,TRADE_SPEND,37059489.79,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-09-01,CH03,VARIABLE_FULFILMENT,16744296.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-09-01,CH04,COGS,428353536.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-09-01,CH04,CHANNEL_FEE,55271424.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-09-01,CH04,TRADE_SPEND,17272320.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-09-01,CH04,VARIABLE_FULFILMENT,8161488.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-09-01,CH05,COGS,514024243.2,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-09-01,CH05,CHANNEL_FEE,16581427.2,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-09-01,CH05,TRADE_SPEND,20726784.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-09-01,CH05,VARIABLE_FULFILMENT,8872200.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-10-01,CH01,COGS,1525530931.2,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-10-01,CH01,CHANNEL_FEE,86118681.6,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-10-01,CH01,TRADE_SPEND,61513344.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-10-01,CH01,VARIABLE_FULFILMENT,28345248.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-10-01,CH02,COGS,1166582476.8,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-10-01,CH02,CHANNEL_FEE,84671308.8,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-10-01,CH02,TRADE_SPEND,69618631.68,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-10-01,CH02,VARIABLE_FULFILMENT,21327624.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-10-01,CH03,COGS,1045573426.48,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-10-01,CH03,CHANNEL_FEE,187266882.36,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-10-01,CH03,TRADE_SPEND,39013933.82,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-10-01,CH03,VARIABLE_FULFILMENT,17959428.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-10-01,CH04,COGS,448685568.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-10-01,CH04,CHANNEL_FEE,57894912.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-10-01,CH04,TRADE_SPEND,18092160.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-10-01,CH04,VARIABLE_FULFILMENT,8478000.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-10-01,CH05,COGS,538422681.6,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-10-01,CH05,CHANNEL_FEE,17368473.6,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-10-01,CH05,TRADE_SPEND,21710592.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-10-01,CH05,VARIABLE_FULFILMENT,9456048.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-11-01,CH01,COGS,1681111449.6,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-11-01,CH01,CHANNEL_FEE,94901452.8,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-11-01,CH01,TRADE_SPEND,176245555.2,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-11-01,CH01,VARIABLE_FULFILMENT,30558528.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-11-01,CH02,COGS,1285555814.4,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-11-01,CH02,CHANNEL_FEE,93306470.4,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-11-01,CH02,TRADE_SPEND,159657738.24,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-11-01,CH02,VARIABLE_FULFILMENT,23151744.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-11-01,CH03,COGS,1157976362.19,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-11-01,CH03,CHANNEL_FEE,207398751.44,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-11-01,CH03,TRADE_SPEND,112340990.36,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-11-01,CH03,VARIABLE_FULFILMENT,18846636.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-11-01,CH04,COGS,494444544.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-11-01,CH04,CHANNEL_FEE,63799296.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-11-01,CH04,TRADE_SPEND,51836928.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-11-01,CH04,VARIABLE_FULFILMENT,8481600.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-11-01,CH05,COGS,593333452.8,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-11-01,CH05,CHANNEL_FEE,19139788.8,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-11-01,CH05,TRADE_SPEND,62204313.6,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-11-01,CH05,VARIABLE_FULFILMENT,10777536.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-12-01,CH01,COGS,1839120384.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-12-01,CH01,CHANNEL_FEE,103821312.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-12-01,CH01,TRADE_SPEND,74158080.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-12-01,CH01,VARIABLE_FULFILMENT,33657120.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-12-01,CH02,COGS,1406386176.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-12-01,CH02,CHANNEL_FEE,102076416.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-12-01,CH02,TRADE_SPEND,83929497.6,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-12-01,CH02,VARIABLE_FULFILMENT,26032752.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-12-01,CH03,COGS,1273128468.48,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-12-01,CH03,CHANNEL_FEE,228023009.28,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-12-01,CH03,TRADE_SPEND,47504793.6,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-12-01,CH03,VARIABLE_FULFILMENT,21036276.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-12-01,CH04,COGS,540917760.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-12-01,CH04,CHANNEL_FEE,69795840.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-12-01,CH04,TRADE_SPEND,21811200.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-12-01,CH04,VARIABLE_FULFILMENT,9337104.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-12-01,CH05,COGS,649101312.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-12-01,CH05,CHANNEL_FEE,20938752.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-12-01,CH05,TRADE_SPEND,26173440.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-12-01,CH05,VARIABLE_FULFILMENT,12146328.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
