closing_units,days_on_hand,expiry_writeoff,inventory_value,month,opening_units,receipts_units,sales_units,sku_id,stockout_flag,unit_cost,warehouse_id
0,0.0,0,0,2024-03-01,0,0,0,SKU022,False,12968,WH_S
0,0.0,0,0,2024-03-01,0,0,0,SKU023,False,15360,WH_N
0,0.0,0,0,2024-03-01,0,0,0,SKU023,False,15360,WH_S
0,0.0,0,0,2024-03-01,0,0,0,SKU024,False,17928,WH_N
0,0.0,0,0,2024-03-01,0,0,0,SKU024,False,17928,WH_S
0,0.0,0,0,2024-03-01,0,0,0,SKU025,False,20670,WH_N
0,0.0,0,0,2024-03-01,0,0,0,SKU025,False,20670,WH_S
0,0.0,0,0,2024-03-01,0,0,0,SKU026,False,18275,WH_N
0,0.0,0,0,2024-03-01,0,0,0,SKU026,False,18275,WH_S
0,0.0,0,0,2024-03-01,0,0,0,SKU027,False,20930,WH_N
0,0.0,0,0,2024-03-01,0,0,0,SKU027,False,20930,WH_S
0,0.0,0,0,2024-03-01,0,0,0,SKU028,False,8640,WH_N
0,0.0,0,0,2024-03-01,0,0,0,SKU028,False,8640,WH_S
0,0.0,0,0,2024-03-01,0,0,0,SKU029,False,10858,WH_N
0,0.0,0,0,2024-03-01,0,0,0,SKU029,False,10858,WH_S
0,0.0,0,0,2024-03-01,0,0,0,SKU030,False,13250,WH_N
0,0.0,0,0,2024-03-01,0,0,0,SKU030,False,13250,WH_S
0,0.0,0,0,2024-03-01,0,0,0,SKU031,False,12255,WH_N
0,0.0,0,0,2024-03-01,0,0,0,SKU031,False,12255,WH_S
0,0.0,0,0,2024-03-01,0,0,0,SKU032,False,14560,WH_N
0,0.0,0,0,2024-03-01,0,0,0,SKU032,False,14560,WH_S
0,0.0,0,0,2024-03-01,0,0,0,SKU033,False,17040,WH_N
0,0.0,0,0,2024-03-01,0,0,0,SKU033,False,17040,WH_S
2379,231.0,433290,46854405,2024-03-01,2285,425,309,SKU034,False,19695,WH_N
3100,301.0,531765,61054500,2024-03-01,2765,671,309,SKU034,False,19695,WH_S
1598,131.3,360400,35994950,2024-03-01,1643,336,365,SKU035,False,22525,WH_N
0,0.0,0,0,2024-03-01,0,0,0,SKU035,False,22525,WH_S
0,0.0,0,0,2024-03-01,0,0,0,SKU036,False,19780,WH_N
0,0.0,0,0,2024-03-01,0,0,0,SKU036,False,19780,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU001,False,7740,WH_N
1476,117.1,0,11424240,2024-04-01,1447,407,378,SKU001,False,7740,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU002,False,9782,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU002,False,9782,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU003,False,12000,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU003,False,12000,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU004,False,14392,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU004,False,14392,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU005,False,16960,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU005,False,16960,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU006,False,15265,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU006,False,15265,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU007,False,17745,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU007,False,17745,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU008,False,20400,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU008,False,20400,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU009,False,23230,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU009,False,23230,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU010,False,9540,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU010,False,9540,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU011,False,9245,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU011,False,9245,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU012,False,11375,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU012,False,11375,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU013,False,13680,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU013,False,13680,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU014,False,16160,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU014,False,16160,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU015,False,18815,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU015,False,18815,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU016,False,16770,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU016,False,16770,WH_S
866,73.6,0,16746708,2024-04-01,967,252,353,SKU017,False,19338,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU017,False,19338,WH_S
1674,136.1,0,36961920,2024-04-01,1688,355,369,SKU018,False,22080,WH_N
0,0.0,0,0,2024-04-01,125,26,151,SKU018,False,22080,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU019,False,9090,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU019,False,9090,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU020,False,11395,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU020,False,11395,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU021,False,10750,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU021,False,10750,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU022,False,12968,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU022,False,12968,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU023,False,15360,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU023,False,15360,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU024,False,17928,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU024,False,17928,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU025,False,20670,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU025,False,20670,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU026,False,18275,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU026,False,18275,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU027,False,20930,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU027,False,20930,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU028,False,8640,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU028,False,8640,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU029,False,10858,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU029,False,10858,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU030,False,13250,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU030,False,13250,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU031,False,12255,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU031,False,12255,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU032,False,14560,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU032,False,14560,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU033,False,17040,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU033,False,17040,WH_S
2441,201.2,0,48075495,2024-04-01,2379,426,364,SKU034,False,19695,WH_N
3627,298.9,0,71433765,2024-04-01,3100,891,364,SKU034,False,19695,WH_S
1551,125.1,0,34936275,2024-04-01,1598,325,372,SKU035,False,22525,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU035,False,22525,WH_S
0,0.0,0,0,2024-04-01,0,0,0,SKU036,False,19780,WH_N
0,0.0,0,0,2024-04-01,0,0,0,SKU036,False,19780,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU001,False,7740,WH_N
1457,142.4,0,11277180,2024-05-01,1476,288,307,SKU001,False,7740,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU002,False,9782,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU002,False,9782,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU003,False,12000,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU003,False,12000,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU004,False,14392,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU004,False,14392,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU005,False,16960,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU005,False,16960,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU006,False,15265,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU006,False,15265,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU007,False,17745,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU007,False,17745,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU008,False,20400,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU008,False,20400,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU009,False,23230,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU009,False,23230,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU010,False,9540,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU010,False,9540,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU011,False,9245,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU011,False,9245,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU012,False,11375,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU012,False,11375,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU013,False,13680,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU013,False,13680,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU014,False,16160,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU014,False,16160,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU015,False,18815,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU015,False,18815,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU016,False,16770,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU016,False,16770,WH_S
801,77.5,0,15489738,2024-05-01,866,245,310,SKU017,False,19338,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU017,False,19338,WH_S
1642,153.5,0,36255360,2024-05-01,1674,289,321,SKU018,False,22080,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU018,False,22080,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU019,False,9090,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU019,False,9090,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU020,False,11395,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU020,False,11395,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU021,False,10750,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU021,False,10750,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU022,False,12968,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU022,False,12968,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU023,False,15360,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU023,False,15360,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU024,False,17928,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU024,False,17928,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU025,False,20670,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU025,False,20670,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU026,False,18275,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU026,False,18275,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU027,False,20930,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU027,False,20930,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU028,False,8640,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU028,False,8640,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU029,False,10858,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU029,False,10858,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU030,False,13250,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU030,False,13250,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU031,False,12255,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU031,False,12255,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU032,False,14560,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU032,False,14560,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU033,False,17040,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU033,False,17040,WH_S
2818,271.0,0,55500510,2024-05-01,2441,689,312,SKU034,False,19695,WH_N
4263,409.9,0,83959785,2024-05-01,3627,948,312,SKU034,False,19695,WH_S
1688,154.9,0,38022200,2024-05-01,1551,464,327,SKU035,False,22525,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU035,False,22525,WH_S
0,0.0,0,0,2024-05-01,0,0,0,SKU036,False,19780,WH_N
0,0.0,0,0,2024-05-01,0,0,0,SKU036,False,19780,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU001,False,7740,WH_N
1433,127.6,0,11091420,2024-06-01,1457,313,337,SKU001,False,7740,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU002,False,9782,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU002,False,9782,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU003,False,12000,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU003,False,12000,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU004,False,14392,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU004,False,14392,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU005,False,16960,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU005,False,16960,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU006,False,15265,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU006,False,15265,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU007,False,17745,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU007,False,17745,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU008,False,20400,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU008,False,20400,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU009,False,23230,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU009,False,23230,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU010,False,9540,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU010,False,9540,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU011,False,9245,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU011,False,9245,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU012,False,11375,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU012,False,11375,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU013,False,13680,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU013,False,13680,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU014,False,16160,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU014,False,16160,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU015,False,18815,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU015,False,18815,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU016,False,16770,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU016,False,16770,WH_S
614,57.9,0,11873532,2024-06-01,801,131,318,SKU017,False,19338,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU017,False,19338,WH_S
1630,141.3,0,35990400,2024-06-01,1642,334,346,SKU018,False,22080,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU018,False,22080,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU019,False,9090,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU019,False,9090,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU020,False,11395,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU020,False,11395,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU021,False,10750,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU021,False,10750,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU022,False,12968,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU022,False,12968,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU023,False,15360,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU023,False,15360,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU024,False,17928,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU024,False,17928,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU025,False,20670,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU025,False,20670,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU026,False,18275,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU026,False,18275,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU027,False,20930,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU027,False,20930,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU028,False,8640,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU028,False,8640,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU029,False,10858,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU029,False,10858,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU030,False,13250,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU030,False,13250,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU031,False,12255,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU031,False,12255,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU032,False,14560,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU032,False,14560,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU033,False,17040,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU033,False,17040,WH_S
3131,333.1,0,61665045,2024-06-01,2818,595,282,SKU034,False,19695,WH_N
4620,491.5,0,90990900,2024-06-01,4263,639,282,SKU034,False,19695,WH_S
1829,175.9,0,41198225,2024-06-01,1688,453,312,SKU035,False,22525,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU035,False,22525,WH_S
0,0.0,0,0,2024-06-01,0,0,0,SKU036,False,19780,WH_N
0,0.0,0,0,2024-06-01,0,0,0,SKU036,False,19780,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU001,False,7740,WH_N
1395,132.9,0,10797300,2024-07-01,1433,277,315,SKU001,False,7740,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU002,False,9782,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU002,False,9782,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU003,False,12000,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU003,False,12000,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU004,False,14392,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU004,False,14392,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU005,False,16960,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU005,False,16960,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU006,False,15265,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU006,False,15265,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU007,False,17745,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU007,False,17745,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU008,False,20400,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU008,False,20400,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU009,False,23230,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU009,False,23230,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU010,False,9540,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU010,False,9540,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU011,False,9245,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU011,False,9245,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU012,False,11375,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU012,False,11375,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU013,False,13680,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU013,False,13680,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU014,False,16160,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU014,False,16160,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU015,False,18815,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU015,False,18815,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU016,False,16770,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU016,False,16770,WH_S
462,42.5,0,8934156,2024-07-01,614,174,326,SKU017,False,19338,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU017,False,19338,WH_S
1769,156.5,0,39059520,2024-07-01,1630,478,339,SKU018,False,22080,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU018,False,22080,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU019,False,9090,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU019,False,9090,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU020,False,11395,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU020,False,11395,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU021,False,10750,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU021,False,10750,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU022,False,12968,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU022,False,12968,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU023,False,15360,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU023,False,15360,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU024,False,17928,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU024,False,17928,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU025,False,20670,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU025,False,20670,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU026,False,18275,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU026,False,18275,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU027,False,20930,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU027,False,20930,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU028,False,8640,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU028,False,8640,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU029,False,10858,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU029,False,10858,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU030,False,13250,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU030,False,13250,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU031,False,12255,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU031,False,12255,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU032,False,14560,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU032,False,14560,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU033,False,17040,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU033,False,17040,WH_S
3530,324.8,0,69523350,2024-07-01,3131,725,326,SKU034,False,19695,WH_N
5208,479.3,0,102571560,2024-07-01,4620,914,326,SKU034,False,19695,WH_S
1782,155.0,0,40139550,2024-07-01,1829,298,345,SKU035,False,22525,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU035,False,22525,WH_S
0,0.0,0,0,2024-07-01,0,0,0,SKU036,False,19780,WH_N
0,0.0,0,0,2024-07-01,0,0,0,SKU036,False,19780,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU001,False,7740,WH_N
1415,116.0,0,10952100,2024-08-01,1395,386,366,SKU001,False,7740,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU002,False,9782,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU002,False,9782,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU003,False,12000,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU003,False,12000,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU004,False,14392,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU004,False,14392,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU005,False,16960,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU005,False,16960,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU006,False,15265,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU006,False,15265,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU007,False,17745,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU007,False,17745,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU008,False,20400,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU008,False,20400,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU009,False,23230,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU009,False,23230,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU010,False,9540,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU010,False,9540,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU011,False,9245,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU011,False,9245,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU012,False,11375,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU012,False,11375,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU013,False,13680,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU013,False,13680,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU014,False,16160,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU014,False,16160,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU015,False,18815,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU015,False,18815,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU016,False,16770,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU016,False,16770,WH_S
227,22.3,0,4389726,2024-08-01,462,71,306,SKU017,False,19338,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU017,False,19338,WH_S
1819,153.7,0,40163520,2024-08-01,1769,405,355,SKU018,False,22080,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU018,False,22080,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU019,False,9090,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU019,False,9090,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU020,False,11395,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU020,False,11395,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU021,False,10750,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU021,False,10750,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU022,False,12968,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU022,False,12968,WH_S
0,0.0,0,0,2024-08-01,0,0,0,SKU023,False,15360,WH_N
0,0.0,0,0,2024-08-01,0,0,0,SKU023,False,15360,WH_S
