LineID,OrderID,Date,MonthStart,SKUKey,CustomerKey,ChannelKey,CompanyKey,Region,UnitsCorrected,UnitPriceVND,GrossSalesVND,DiscountVND,ReturnsVND,RebatesVND,VoucherSupportVND,NetRevenueVND,PreliminaryCOGSVND,COGSScaleFactor,CorrectedCOGSVND,AllocatedChannelFeeVND,AllocatedTradeSpendVND,AllocatedVariableFulfilmentVND,ContributionProfitVND,AllocationMethod,AllocationDriver,SourceCostBucket,EvidenceClass,IsIntercompany,IsStockout
VN000001503,ORD00001503,2025-02-01,2025-02-01,SKU003,CUS08,CH01,VN,South,5000,32000,160000000.0,6400000.0,960000.0,0,0,152640000.0,60800000.0,1.398579,85033597.26,5576312.64,3983080.46,1831680.0,56215329.64,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001504,ORD00001504,2025-02-01,2025-02-01,SKU004,CUS09,CH01,VN,Central,7000,28000,196000000.0,7840000.0,1176000.0,0,0,186984000.0,86240000.0,1.398579,120613444.53,6830982.99,4879273.56,2243808.0,52416490.92,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001505,ORD00001505,2025-02-01,2025-02-01,SKU005,CUS10,CH01,VN,North,6000,27000,162000000.0,6480000.0,972000.0,0,0,154548000.0,74520000.0,1.398579,104222099.8,5646016.55,4032868.97,1854576.0,38792438.68,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001506,ORD00001506,2025-02-01,2025-02-01,SKU006,CUS01,CH01,VN,North,5000,30000,150000000.0,6000000.0,900000.0,0,0,143100000.0,63000000.0,1.398579,88110470.84,5227793.1,3734137.93,1717200.0,44310398.13,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001507,ORD00001507,2025-02-01,2025-02-01,SKU007,CUS02,CH01,VN,South,8000,23000,184000000.0,7360000.0,1104000.0,0,0,175536000.0,101200000.0,1.398579,141536184.91,6412759.54,4580542.53,2106432.0,20900081.02,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001508,ORD00001508,2025-02-01,2025-02-01,SKU008,CUS03,CH01,VN,Central,7000,25000,175000000.0,7000000.0,1050000.0,0,0,166950000.0,91000000.0,1.398579,127270680.11,6099091.95,4356494.25,2003400.0,27220333.69,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001509,ORD00001509,2025-02-01,2025-02-01,SKU009,CUS04,CH01,VN,North,8000,21000,168000000.0,6720000.0,1008000.0,0,0,160272000.0,97440000.0,1.398579,136277528.24,5855128.28,4182234.48,1923264.0,12033845.0,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001510,ORD00001510,2025-02-01,2025-02-01,SKU010,CUS05,CH01,VN,South,6000,24000,144000000.0,5760000.0,864000.0,0,0,137376000.0,72000000.0,1.398579,100697680.96,5018681.38,3584772.41,1648512.0,26426353.25,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001511,ORD00001511,2025-02-01,2025-02-01,SKU011,CUS06,CH01,VN,Central,4000,35000,140000000.0,5600000.0,840000.0,0,0,133560000.0,42000000.0,1.398579,58740313.89,4879273.56,3485195.4,1602720.0,64852497.15,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001512,ORD00001512,2025-02-01,2025-02-01,SKU012,CUS07,CH01,VN,North,5000,29000,145000000.0,5800000.0,870000.0,0,0,138330000.0,56550000.0,1.398579,79089636.92,5053533.33,3609666.67,1659960.0,48917203.08,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001513,ORD00001513,2025-02-01,2025-02-01,SKU001,CUS07,CH02,VN,North,6000,31000,186000000.0,7440000.0,1116000.0,0,0,177444000.0,74400000.0,1.38447,103004558.66,8260644.47,6792085.45,2129328.0,57257383.42,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001514,ORD00001514,2025-02-01,2025-02-01,SKU002,CUS08,CH02,VN,South,4000,36000,144000000.0,5760000.0,864000.0,0,0,137376000.0,51840000.0,1.38447,71770918.29,6395337.65,5258388.74,1648512.0,52302843.32,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001515,ORD00001515,2025-02-01,2025-02-01,SKU003,CUS09,CH02,VN,Central,4000,32000,128000000.0,5120000.0,768000.0,0,0,122112000.0,48640000.0,1.38447,67340614.69,5684744.58,4674123.32,1465344.0,42947173.41,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001516,ORD00001516,2025-02-01,2025-02-01,SKU004,CUS10,CH02,VN,North,6000,28000,168000000.0,6720000.0,1008000.0,0,0,160272000.0,73920000.0,1.38447,102340013.12,7461227.26,6134786.86,1923264.0,42412708.76,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001517,ORD00001517,2025-02-01,2025-02-01,SKU005,CUS01,CH02,VN,North,5000,27000,135000000.0,5400000.0,810000.0,0,0,128790000.0,62100000.0,1.38447,85975579.2,5995629.05,4929739.44,1545480.0,30343572.31,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001518,ORD00001518,2025-02-01,2025-02-01,SKU006,CUS02,CH02,VN,South,4000,30000,120000000.0,4800000.0,720000.0,0,0,114480000.0,50400000.0,1.38447,69777281.67,5329448.04,4381990.61,1373760.0,33617519.68,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001519,ORD00001519,2025-02-01,2025-02-01,SKU007,CUS03,CH02,VN,Central,6000,23000,138000000.0,5520000.0,828000.0,0,0,131652000.0,75900000.0,1.38447,105081263.47,6128865.25,5039289.21,1579824.0,13822758.07,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001520,ORD00001520,2025-02-01,2025-02-01,SKU008,CUS04,CH02,VN,North,5000,25000,125000000.0,5000000.0,750000.0,0,0,119250000.0,65000000.0,1.38447,89990541.84,5551508.38,4564573.56,1431000.0,17712376.22,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001521,ORD00001521,2025-02-01,2025-02-01,SKU009,CUS05,CH02,VN,South,6000,21000,126000000.0,5040000.0,756000.0,0,0,120204000.0,73080000.0,1.38447,101177058.42,5595920.45,4601090.15,1442448.0,7387482.98,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001522,ORD00001522,2025-02-01,2025-02-01,SKU010,CUS06,CH02,VN,Central,5000,24000,120000000.0,4800000.0,720000.0,0,0,114480000.0,60000000.0,1.38447,83068192.47,5329448.04,4381990.61,1373760.0,20326608.88,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001523,ORD00001523,2025-02-01,2025-02-01,SKU011,CUS07,CH02,VN,North,3000,35000,105000000.0,4200000.0,630000.0,0,0,100170000.0,31500000.0,1.38447,43610801.04,4663267.04,3834241.79,1202040.0,46859650.13,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001524,ORD00001524,2025-02-01,2025-02-01,SKU012,CUS08,CH02,VN,South,4000,29000,116000000.0,4640000.0,696000.0,0,0,110664000.0,45240000.0,1.38447,62633417.13,5151799.78,4235924.26,1327968.0,37314890.83,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001525,ORD00001525,2025-02-01,2025-02-01,SKU001,CUS08,CH03,VN,South,5000,31000,155000000.0,10075000.0,930000.0,0,0,143995000.0,62000000.0,1.466113,90899010.26,18028134.03,3755861.26,1727940.0,29584054.45,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001526,ORD00001526,2025-02-01,2025-02-01,SKU002,CUS09,CH03,VN,Central,4000,36000,144000000.0,9360000.0,864000.0,0,0,133776000.0,51840000.0,1.466113,76003301.48,16748718.06,3489316.26,1605312.0,35929352.2,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001527,ORD00001527,2025-02-01,2025-02-01,SKU003,CUS10,CH03,VN,North,3000,32000,96000000.0,6240000.0,576000.0,0,0,89184000.0,36480000.0,1.466113,53483804.75,11165812.04,2326210.84,1070208.0,21137964.37,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001528,ORD00001528,2025-02-01,2025-02-01,SKU004,CUS01,CH03,VN,North,5000,28000,140000000.0,9100000.0,840000.0,0,0,130060000.0,61600000.0,1.466113,90312565.03,16283475.9,3392390.81,1560720.0,18510848.26,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001529,ORD00001529,2025-02-01,2025-02-01,SKU005,CUS02,CH03,VN,South,4000,27000,108000000.0,7020000.0,648000.0,0,0,100332000.0,49680000.0,1.466113,72836497.25,12561538.55,2616987.2,1203984.0,11112993.0,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001530,ORD00001530,2025-02-01,2025-02-01,SKU006,CUS03,CH03,VN,Central,3000,30000,90000000.0,5850000.0,540000.0,0,0,83610000.0,37800000.0,1.466113,55419074.0,10467948.79,2180822.66,1003320.0,14538834.55,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001531,ORD00001531,2025-02-01,2025-02-01,SKU007,CUS04,CH03,VN,North,5000,23000,115000000.0,7475000.0,690000.0,0,0,106835000.0,63250000.0,1.466113,92731651.6,13375712.34,2786606.74,1282020.0,-3340990.68,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001532,ORD00001532,2025-02-01,2025-02-01,SKU008,CUS05,CH03,VN,South,4000,25000,100000000.0,6500000.0,600000.0,0,0,92900000.0,52000000.0,1.466113,76237879.57,11631054.21,2423136.29,1114800.0,1493129.93,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001533,ORD00001533,2025-02-01,2025-02-01,SKU009,CUS06,CH03,VN,Central,5000,21000,105000000.0,6825000.0,630000.0,0,0,97545000.0,60900000.0,1.466113,89286285.89,12212606.92,2544293.11,1170540.0,-7668725.92,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001534,ORD00001534,2025-02-01,2025-02-01,SKU010,CUS07,CH03,VN,North,4000,24000,96000000.0,6240000.0,576000.0,0,0,89184000.0,48000000.0,1.466113,70373427.3,11165812.04,2326210.84,1070208.0,4248341.82,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001535,ORD00001535,2025-02-01,2025-02-01,SKU011,CUS08,CH03,VN,South,2000,35000,70000000.0,4550000.0,420000.0,0,0,65030000.0,21000000.0,1.466113,30788374.44,8141737.95,1696195.41,780360.0,23623332.2,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001536,ORD00001536,2025-02-01,2025-02-01,SKU012,CUS09,CH03,VN,Central,3000,29000,87000000.0,5655000.0,522000.0,0,0,80823000.0,33930000.0,1.466113,49745216.43,10119017.16,2108128.58,969876.0,17880761.83,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001537,ORD00001537,2025-02-01,2025-02-01,SKU001,CUS09,CH04,VN,Central,2000,31000,62000000.0,2480000.0,1116000.0,0,0,58404000.0,24800000.0,1.466191,36361543.45,5158400.0,1612000.0,700848.0,14571208.55,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001538,ORD00001538,2025-02-01,2025-02-01,SKU002,CUS10,CH04,VN,North,2000,36000,72000000.0,2880000.0,1296000.0,0,0,67824000.0,25920000.0,1.466191,38003677.67,5990400.0,1872000.0,813888.0,21144034.33,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001539,ORD00001539,2025-02-01,2025-02-01,SKU003,CUS01,CH04,VN,North,2000,32000,64000000.0,2560000.0,1152000.0,0,0,60288000.0,24320000.0,1.466191,35657771.64,5324800.0,1664000.0,723456.0,16917972.36,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001540,ORD00001540,2025-02-01,2025-02-01,SKU004,CUS02,CH04,VN,South,2000,28000,56000000.0,2240000.0,1008000.0,0,0,52752000.0,24640000.0,1.466191,36126952.84,4659200.0,1456000.0,633024.0,9876823.16,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001541,ORD00001541,2025-02-01,2025-02-01,SKU005,CUS03,CH04,VN,Central,2000,27000,54000000.0,2160000.0,972000.0,0,0,50868000.0,24840000.0,1.466191,36420191.1,4492800.0,1404000.0,610416.0,7940592.9,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001542,ORD00001542,2025-02-01,2025-02-01,SKU006,CUS04,CH04,VN,North,1000,30000,30000000.0,1200000.0,540000.0,0,0,28260000.0,12600000.0,1.466191,18474009.98,2496000.0,780000.0,339120.0,6170870.02,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001543,ORD00001543,2025-02-01,2025-02-01,SKU007,CUS05,CH04,VN,South,2000,23000,46000000.0,1840000.0,828000.0,0,0,43332000.0,25300000.0,1.466191,37094639.08,3827200.0,1196000.0,519984.0,694176.92,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001544,ORD00001544,2025-02-01,2025-02-01,SKU008,CUS06,CH04,VN,Central,2000,25000,50000000.0,2000000.0,900000.0,0,0,47100000.0,26000000.0,1.466191,38120972.97,4160000.0,1300000.0,565200.0,2953827.03,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001545,ORD00001545,2025-02-01,2025-02-01,SKU009,CUS07,CH04,VN,North,2000,21000,42000000.0,1680000.0,756000.0,0,0,39564000.0,24360000.0,1.466191,35716419.29,3494400.0,1092000.0,474768.0,-1213587.29,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001546,ORD00001546,2025-02-01,2025-02-01,SKU010,CUS08,CH04,VN,South,2000,24000,48000000.0,1920000.0,864000.0,0,0,45216000.0,24000000.0,1.466191,35188590.43,3993600.0,1248000.0,542592.0,4243217.57,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001547,ORD00001547,2025-02-01,2025-02-01,SKU011,CUS09,CH04,VN,Central,1000,35000,35000000.0,1400000.0,630000.0,0,0,32970000.0,10500000.0,1.466191,15395008.31,2912000.0,910000.0,395640.0,13357351.69,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001548,ORD00001548,2025-02-01,2025-02-01,SKU012,CUS10,CH04,VN,North,1000,29000,29000000.0,1160000.0,522000.0,0,0,27318000.0,11310000.0,1.466191,16582623.24,2412800.0,754000.0,327816.0,7240760.76,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001549,ORD00001549,2025-02-01,2025-02-01,SKU001,CUS10,CH05,VN,North,3000,31000,93000000.0,3720000.0,558000.0,0,0,88722000.0,37200000.0,1.370188,50970988.51,1819883.52,2274854.4,1064664.0,32591609.57,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001550,ORD00001550,2025-02-01,2025-02-01,SKU002,CUS01,CH05,VN,North,2000,36000,72000000.0,2880000.0,432000.0,0,0,68688000.0,25920000.0,1.370188,35515269.42,1408942.08,1761177.6,824256.0,29178354.9,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001551,ORD00001551,2025-02-01,2025-02-01,SKU003,CUS02,CH05,VN,South,2000,32000,64000000.0,2560000.0,384000.0,0,0,61056000.0,24320000.0,1.370188,33322968.83,1252392.96,1565491.2,732672.0,24182475.01,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001552,ORD00001552,2025-02-01,2025-02-01,SKU004,CUS03,CH05,VN,Central,3000,28000,84000000.0,3360000.0,504000.0,0,0,80136000.0,36960000.0,1.370188,50642143.43,1643765.76,2054707.2,961632.0,24833751.61,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001553,ORD00001553,2025-02-01,2025-02-01,SKU005,CUS04,CH05,VN,North,2000,27000,54000000.0,2160000.0,324000.0,0,0,51516000.0,24840000.0,1.370188,34035466.52,1056706.56,1320883.2,618192.0,14484751.72,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001554,ORD00001554,2025-02-01,2025-02-01,SKU006,CUS05,CH05,VN,South,2000,30000,60000000.0,2400000.0,360000.0,0,0,57240000.0,25200000.0,1.370188,34528734.15,1174118.4,1467648.0,686880.0,19382619.45,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001555,ORD00001555,2025-02-01,2025-02-01,SKU007,CUS06,CH05,VN,Central,3000,23000,69000000.0,2760000.0,414000.0,0,0,65826000.0,37950000.0,1.370188,51998629.41,1350236.16,1687795.2,789912.0,9999427.23,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001556,ORD00001556,2025-02-01,2025-02-01,SKU008,CUS07,CH05,VN,North,2000,25000,50000000.0,2000000.0,300000.0,0,0,47700000.0,26000000.0,1.370188,35624884.45,978432.0,1223040.0,572400.0,9301243.55,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001557,ORD00001557,2025-02-01,2025-02-01,SKU009,CUS08,CH05,VN,South,3000,21000,63000000.0,2520000.0,378000.0,0,0,60102000.0,36540000.0,1.370188,50066664.52,1232824.32,1541030.4,721224.0,6540256.76,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001558,ORD00001558,2025-02-01,2025-02-01,SKU010,CUS09,CH05,VN,Central,2000,24000,48000000.0,1920000.0,288000.0,0,0,45792000.0,24000000.0,1.370188,32884508.72,939294.72,1174118.4,549504.0,10244574.16,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001559,ORD00001559,2025-02-01,2025-02-01,SKU011,CUS10,CH05,VN,North,1000,35000,35000000.0,1400000.0,210000.0,0,0,33390000.0,10500000.0,1.370188,14386972.56,684902.4,856128.0,400680.0,17061317.04,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001560,ORD00001560,2025-02-01,2025-02-01,SKU012,CUS01,CH05,VN,North,2000,29000,58000000.0,2320000.0,348000.0,0,0,55332000.0,22620000.0,1.370188,30993649.48,1134981.12,1418726.4,663984.0,21120659.0,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001561,ORD00001561,2025-03-01,2025-03-01,SKU001,CUS07,CH01,VN,North,8000,31000,248000000.0,9920000.0,1488000.0,0,0,236592000.0,99200000.0,1.430351,141890827.26,8862639.86,6330457.04,2839104.0,76668971.84,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001562,ORD00001562,2025-03-01,2025-03-01,SKU002,CUS08,CH01,VN,South,6000,36000,216000000.0,8640000.0,1296000.0,0,0,206064000.0,77760000.0,1.430351,111224100.08,7719073.43,5513623.88,2472768.0,79134434.61,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001563,ORD00001563,2025-03-01,2025-03-01,SKU003,CUS09,CH01,VN,Central,5000,32000,160000000.0,6400000.0,960000.0,0,0,152640000.0,60800000.0,1.430351,86965345.74,5717832.17,4084165.83,1831680.0,54040976.26,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001564,ORD00001564,2025-03-01,2025-03-01,SKU004,CUS10,CH01,VN,North,8000,28000,224000000.0,8960000.0,1344000.0,0,0,213696000.0,98560000.0,1.430351,140975402.57,8004965.04,5717832.17,2564352.0,56433448.22,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001565,ORD00001565,2025-03-01,2025-03-01,SKU005,CUS01,CH01,VN,North,6000,27000,162000000.0,6480000.0,972000.0,0,0,154548000.0,74520000.0,1.430351,106589762.57,5789305.07,4135217.91,1854576.0,36179138.45,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001566,ORD00001566,2025-03-01,2025-03-01,SKU006,CUS02,CH01,VN,South,5000,30000,150000000.0,6000000.0,900000.0,0,0,143100000.0,63000000.0,1.430351,90112118.12,5360467.66,3828905.47,1717200.0,42081308.75,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001567,ORD00001567,2025-03-01,2025-03-01,SKU007,CUS03,CH01,VN,Central,9000,23000,207000000.0,8280000.0,1242000.0,0,0,197478000.0,113850000.0,1.430351,162845470.6,7397445.37,5283889.55,2369736.0,19581458.48,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001568,ORD00001568,2025-03-01,2025-03-01,SKU008,CUS04,CH01,VN,North,7000,25000,175000000.0,7000000.0,1050000.0,0,0,166950000.0,91000000.0,1.430351,130161948.39,6253878.93,4467056.38,2003400.0,24063716.3,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001569,ORD00001569,2025-03-01,2025-03-01,SKU009,CUS05,CH01,VN,South,8000,21000,168000000.0,6720000.0,1008000.0,0,0,160272000.0,97440000.0,1.430351,139373409.36,6003723.78,4288374.13,1923264.0,8683228.73,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001570,ORD00001570,2025-03-01,2025-03-01,SKU010,CUS06,CH01,VN,Central,6000,24000,144000000.0,5760000.0,864000.0,0,0,137376000.0,72000000.0,1.430351,102985277.85,5146048.95,3675749.25,1648512.0,23920411.95,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001571,ORD00001571,2025-03-01,2025-03-01,SKU011,CUS07,CH01,VN,North,4000,35000,140000000.0,5600000.0,840000.0,0,0,133560000.0,42000000.0,1.430351,60074745.41,5003103.15,3573645.11,1602720.0,63305786.33,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001572,ORD00001572,2025-03-01,2025-03-01,SKU012,CUS08,CH01,VN,South,5000,29000,145000000.0,5800000.0,870000.0,0,0,138330000.0,56550000.0,1.430351,80886353.65,5181785.4,3701275.29,1659960.0,46900625.66,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001573,ORD00001573,2025-03-01,2025-03-01,SKU001,CUS08,CH02,VN,South,6000,31000,186000000.0,7440000.0,1116000.0,0,0,177444000.0,74400000.0,1.403789,104441871.58,8370619.08,6882509.02,2129328.0,55619672.32,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001574,ORD00001574,2025-03-01,2025-03-01,SKU002,CUS09,CH02,VN,Central,5000,36000,180000000.0,7200000.0,1080000.0,0,0,171720000.0,64800000.0,1.403789,90965501.05,8100599.11,6660492.6,2060640.0,63932767.24,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001575,ORD00001575,2025-03-01,2025-03-01,SKU003,CUS10,CH02,VN,North,4000,32000,128000000.0,5120000.0,768000.0,0,0,122112000.0,48640000.0,1.403789,68280277.33,5760426.03,4736350.29,1465344.0,41869602.35,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001576,ORD00001576,2025-03-01,2025-03-01,SKU004,CUS01,CH02,VN,North,6000,28000,168000000.0,6720000.0,1008000.0,0,0,160272000.0,73920000.0,1.403789,103768053.05,7560559.17,6216459.76,1923264.0,40803664.02,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001577,ORD00001577,2025-03-01,2025-03-01,SKU005,CUS02,CH02,VN,South,5000,27000,135000000.0,5400000.0,810000.0,0,0,128790000.0,62100000.0,1.403789,87175271.84,6075449.33,4995369.45,1545480.0,28998429.38,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001578,ORD00001578,2025-03-01,2025-03-01,SKU006,CUS03,CH02,VN,Central,4000,30000,120000000.0,4800000.0,720000.0,0,0,114480000.0,50400000.0,1.403789,70750945.26,5400399.41,4440328.4,1373760.0,32514566.93,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001579,ORD00001579,2025-03-01,2025-03-01,SKU007,CUS04,CH02,VN,North,7000,23000,161000000.0,6440000.0,966000.0,0,0,153594000.0,88550000.0,1.403789,124305480.22,7245535.87,5957440.6,1843128.0,14242415.31,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
