period,sku,category,inventory_value_vnd,dio_proxy_days,slow_moving_flag,reserve_rate,reserve_vnd,evidence_class,policy
2024-11,SKU030,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-11,SKU031,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-11,SKU032,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-11,SKU033,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-11,SKU034,Beverages,310471980,703.75,true,0.15,46570797,SIMULATED/DERIVED,slow_moving_15pct
2024-11,SKU035,Condiments,36242725,64.9,true,0.15,5436408.75,SIMULATED/DERIVED,slow_moving_15pct
2024-11,SKU036,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU001,Dairy,10263240,52.5,false,0.01,102632.4,SIMULATED/DERIVED,normal_1pct
2024-12,SKU002,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU003,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU004,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU005,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU006,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU007,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU008,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU009,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU010,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU011,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU012,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU013,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU014,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU015,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU016,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU017,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU018,Beverages,44579520,86.55,true,0.15,6686928,SIMULATED/DERIVED,slow_moving_15pct
2024-12,SKU019,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU020,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU021,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU022,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU023,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU024,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU025,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU026,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU027,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU028,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU029,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU030,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU031,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU032,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU033,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2024-12,SKU034,Beverages,374638290,872.55,true,0.15,56195743.5,SIMULATED/DERIVED,slow_moving_15pct
2024-12,SKU035,Condiments,38202400,66.6,true,0.15,5730360,SIMULATED/DERIVED,slow_moving_15pct
2024-12,SKU036,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU001,Dairy,9334440,54,false,0.01,93344.4,SIMULATED/DERIVED,normal_1pct
2025-01,SKU002,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU003,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU004,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU005,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU006,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU007,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU008,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU009,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU010,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU011,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU012,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU013,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU014,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU015,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU016,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU017,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU018,Beverages,45705600,94.95,true,0.15,6855840,SIMULATED/DERIVED,slow_moving_15pct
2025-01,SKU019,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU020,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU021,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU022,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU023,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU024,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU025,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU026,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU027,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU028,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU029,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU030,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU031,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU032,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU033,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-01,SKU034,Beverages,435180720,1101.15,true,0.15,65277108,SIMULATED/DERIVED,slow_moving_15pct
2025-01,SKU035,Condiments,40905400,104.35,true,0.15,6135810,SIMULATED/DERIVED,slow_moving_15pct
2025-01,SKU036,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU001,Dairy,8490780,49.85,false,0.01,84907.8,SIMULATED/DERIVED,normal_1pct
2025-02,SKU002,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU003,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU004,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU005,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU006,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU007,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU008,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU009,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU010,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU011,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU012,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU013,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU014,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU015,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU016,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU017,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU018,Beverages,47803200,83.25,true,0.15,7170480,SIMULATED/DERIVED,slow_moving_15pct
2025-02,SKU019,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU020,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU021,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU022,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU023,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU024,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU025,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU026,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU027,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU028,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU029,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU030,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU031,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU032,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU033,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-02,SKU034,Beverages,541297380,1268.45,true,0.15,81194607,SIMULATED/DERIVED,slow_moving_15pct
2025-02,SKU035,Condiments,44374250,85.65,true,0.15,6656137.5,SIMULATED/DERIVED,slow_moving_15pct
2025-02,SKU036,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU001,Dairy,7213680,41,false,0.01,72136.8,SIMULATED/DERIVED,normal_1pct
2025-03,SKU002,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU003,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU004,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU005,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU006,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU007,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU008,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU009,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU010,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU011,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU012,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU013,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU014,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU015,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU016,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU017,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU018,Beverages,47803200,96.1,true,0.15,7170480,SIMULATED/DERIVED,slow_moving_15pct
2025-03,SKU019,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU020,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU021,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU022,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU023,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU024,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU025,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU026,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU027,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU028,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU029,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU030,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU031,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU032,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU033,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-03,SKU034,Beverages,630299085,1424.45,true,0.15,94544862.75,SIMULATED/DERIVED,slow_moving_15pct
2025-03,SKU035,Condiments,48248550,91,true,0.15,7237282.5,SIMULATED/DERIVED,slow_moving_15pct
2025-03,SKU036,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-04,SKU001,Dairy,6284880,33.55,false,0.01,62848.8,SIMULATED/DERIVED,normal_1pct
2025-04,SKU002,Beverages,0,0,true,0.15,0,SIMULATED/DERIVED,slow_moving_15pct
2025-04,SKU003,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-04,SKU004,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-04,SKU005,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-04,SKU006,Beverages,0,0,true,0.15,0,SIMULATED/DERIVED,slow_moving_15pct
2025-04,SKU007,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-04,SKU008,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-04,SKU009,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-04,SKU010,Beverages,0,0,true,0.15,0,SIMULATED/DERIVED,slow_moving_15pct
2025-04,SKU011,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-04,SKU012,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-04,SKU013,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-04,SKU014,Beverages,0,0,true,0.15,0,SIMULATED/DERIVED,slow_moving_15pct
2025-04,SKU015,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-04,SKU016,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-04,SKU017,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-04,SKU018,Beverages,52152960,107.7,true,0.15,7822944,SIMULATED/DERIVED,slow_moving_15pct
2025-04,SKU019,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-04,SKU020,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-04,SKU021,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-04,SKU022,Beverages,0,0,true,0.15,0,SIMULATED/DERIVED,slow_moving_15pct
2025-04,SKU023,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-04,SKU024,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-04,SKU025,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-04,SKU026,Beverages,0,0,true,0.15,0,SIMULATED/DERIVED,slow_moving_15pct
2025-04,SKU027,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-04,SKU028,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-04,SKU029,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-04,SKU030,Beverages,0,0,true,0.15,0,SIMULATED/DERIVED,slow_moving_15pct
2025-04,SKU031,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-04,SKU032,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-04,SKU033,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-04,SKU034,Beverages,655292040,1152.25,true,0.15,98293806,SIMULATED/DERIVED,slow_moving_15pct
2025-04,SKU035,Condiments,54105050,101.5,true,0.15,8115757.5,SIMULATED/DERIVED,slow_moving_15pct
2025-04,SKU036,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU001,Dairy,5534100,32.9,false,0.01,55341,SIMULATED/DERIVED,normal_1pct
2025-05,SKU002,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU003,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU004,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU005,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU006,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU007,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU008,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU009,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU010,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU011,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU012,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU013,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU014,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU015,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU016,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU017,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU018,Beverages,59726400,124.45,true,0.15,8958960,SIMULATED/DERIVED,slow_moving_15pct
2025-05,SKU019,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU020,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU021,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU022,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU023,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU024,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU025,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU026,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU027,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU028,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU029,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU030,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU031,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU032,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU033,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-05,SKU034,Beverages,779016030,1990.95,true,0.15,116852404.5,SIMULATED/DERIVED,slow_moving_15pct
2025-05,SKU035,Condiments,60975175,126.1,true,0.15,9146276.25,SIMULATED/DERIVED,slow_moving_15pct
2025-05,SKU036,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU001,Dairy,3978360,21.65,false,0.01,39783.6,SIMULATED/DERIVED,normal_1pct
2025-06,SKU002,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU003,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU004,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU005,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU006,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU007,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU008,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU009,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU010,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU011,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU012,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU013,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU014,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU015,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU016,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU017,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU018,Beverages,63237120,130.2,true,0.15,9485568,SIMULATED/DERIVED,slow_moving_15pct
2025-06,SKU019,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU020,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU021,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU022,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU023,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU024,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU025,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU026,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU027,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU028,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU029,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU030,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU031,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU032,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU033,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-06,SKU034,Beverages,978447600,2388.45,true,0.15,146767140,SIMULATED/DERIVED,slow_moving_15pct
2025-06,SKU035,Condiments,70525775,149.55,true,0.15,10578866.25,SIMULATED/DERIVED,slow_moving_15pct
2025-06,SKU036,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU001,Dairy,2422620,14.05,false,0.01,24226.2,SIMULATED/DERIVED,normal_1pct
2025-07,SKU002,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU003,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU004,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU005,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU006,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU007,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU008,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU009,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU010,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU011,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU012,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU013,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU014,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU015,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU016,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU017,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU018,Beverages,73349760,144.45,true,0.15,11002464,SIMULATED/DERIVED,slow_moving_15pct
2025-07,SKU019,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU020,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU021,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU022,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU023,Condiments,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU024,Convenience Foods,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU025,Dairy,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
2025-07,SKU026,Beverages,0,0,false,0.01,0,SIMULATED/DERIVED,normal_1pct
