posting_id,document_type,company_code,posting_date,period,currency,cost_center,profit_center,gl_account,gl_account_name,management_line,debit_vnd,credit_vnd,signed_amount_vnd,source_system,source_table,mapping_version,mapping_status,exception_status,evidence_class
SIM-202402-00265,AB,VNO1,2024-02-28,2024-02,VND,CC-CORPORATE,PC-CORP,2000,Trade Payables,Trade Payables,0,1492470153,1492470153,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202402-00266,AB,VNO1,2024-02-28,2024-02,VND,CC-CORPORATE,PC-CORP,2500,Debt,Debt,0,6300000000,6300000000,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202402-00267,AB,VNO1,2024-02-28,2024-02,VND,CC-CORPORATE,PC-CORP,3000,Opening Retained Earnings,Opening Retained Earnings,8905144523,0,-8905144523,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202402-00268,SA,VNO1,2024-02-28,2024-02,VND,CC-COMMERCIAL,PC-FMCG,4000,Gross Sales,Gross Sales,0,1094073500,1094073500,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202402-00269,SA,VNO1,2024-02-28,2024-02,VND,CC-COMMERCIAL,PC-FMCG,4010,Invoice Discounts,Invoice Discounts,52745925,0,-52745925,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202402-00270,SA,VNO1,2024-02-28,2024-02,VND,CC-COMMERCIAL,PC-FMCG,4020,Returns,Returns,8340644,0,-8340644,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202402-00271,SA,VNO1,2024-02-28,2024-02,VND,CC-COMMERCIAL,PC-FMCG,4030,Rebates,Rebates,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202402-00272,SA,VNO1,2024-02-28,2024-02,VND,CC-COMMERCIAL,PC-FMCG,4040,Voucher Support,Voucher Support,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202402-00273,KR,VNO1,2024-02-28,2024-02,VND,CC-SUPPLY,PC-FMCG,5000,COGS,COGS,538655427,0,-538655427,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202402-00274,KR,VNO1,2024-02-28,2024-02,VND,CC-TRADE,PC-FMCG,5100,Channel Fees,Channel Fees,69731519,0,-69731519,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202402-00275,KR,VNO1,2024-02-28,2024-02,VND,CC-TRADE,PC-FMCG,5200,Trade Spend,Trade Spend,25902888,0,-25902888,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202402-00276,KR,VNO1,2024-02-28,2024-02,VND,CC-TRADE,PC-FMCG,5300,Variable Fulfilment,Variable Fulfilment,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202402-00277,KR,VNO1,2024-02-28,2024-02,VND,CC-G&A,PC-CORP,6000,Controllable OPEX,Controllable OPEX,1006600790,0,-1006600790,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202402-00278,KR,VNO1,2024-02-28,2024-02,VND,CC-G&A,PC-CORP,6100,Depreciation,Depreciation,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202402-00279,KR,VNO1,2024-02-28,2024-02,VND,CC-TREASURY,PC-CORP,6200,Finance Cost,Finance Cost,43697917,0,-43697917,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202402-00280,KR,VNO1,2024-02-28,2024-02,VND,CC-TAX,PC-CORP,6300,Tax Proxy,Tax Proxy,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202403-00281,AA,VNO1,2024-03-28,2024-03,VND,CC-CORPORATE,PC-CORP,1000,Cash,Cash,-4961916456,0,4961916456,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202403-00282,AA,VNO1,2024-03-28,2024-03,VND,CC-CORPORATE,PC-CORP,1100,Trade Receivables,Trade Receivables,2308286542,0,-2308286542,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202403-00283,AA,VNO1,2024-03-28,2024-03,VND,CC-CORPORATE,PC-CORP,1200,Inventory,Inventory,213834521,0,-213834521,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202403-00284,AA,VNO1,2024-03-28,2024-03,VND,CC-CORPORATE,PC-CORP,1500,Net PP&E,Net PP&E,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202403-00285,AB,VNO1,2024-03-28,2024-03,VND,CC-CORPORATE,PC-CORP,2000,Trade Payables,Trade Payables,0,1593728186,1593728186,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202403-00286,AB,VNO1,2024-03-28,2024-03,VND,CC-CORPORATE,PC-CORP,2500,Debt,Debt,0,6250000000,6250000000,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202403-00287,AB,VNO1,2024-03-28,2024-03,VND,CC-CORPORATE,PC-CORP,3000,Opening Retained Earnings,Opening Retained Earnings,9556746133,0,-9556746133,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202403-00288,SA,VNO1,2024-03-28,2024-03,VND,CC-COMMERCIAL,PC-FMCG,4000,Gross Sales,Gross Sales,0,1126190500,1126190500,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202403-00289,SA,VNO1,2024-03-28,2024-03,VND,CC-COMMERCIAL,PC-FMCG,4010,Invoice Discounts,Invoice Discounts,54127235,0,-54127235,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202403-00290,SA,VNO1,2024-03-28,2024-03,VND,CC-COMMERCIAL,PC-FMCG,4020,Returns,Returns,8585276,0,-8585276,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202403-00291,SA,VNO1,2024-03-28,2024-03,VND,CC-COMMERCIAL,PC-FMCG,4030,Rebates,Rebates,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202403-00292,SA,VNO1,2024-03-28,2024-03,VND,CC-COMMERCIAL,PC-FMCG,4040,Voucher Support,Voucher Support,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202403-00293,KR,VNO1,2024-03-28,2024-03,VND,CC-SUPPLY,PC-FMCG,5000,COGS,COGS,554083204,0,-554083204,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202403-00294,KR,VNO1,2024-03-28,2024-03,VND,CC-TRADE,PC-FMCG,5100,Channel Fees,Channel Fees,71670646,0,-71670646,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202403-00295,KR,VNO1,2024-03-28,2024-03,VND,CC-TRADE,PC-FMCG,5200,Trade Spend,Trade Spend,26691414,0,-26691414,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202403-00296,KR,VNO1,2024-03-28,2024-03,VND,CC-TRADE,PC-FMCG,5300,Variable Fulfilment,Variable Fulfilment,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202403-00297,KR,VNO1,2024-03-28,2024-03,VND,CC-G&A,PC-CORP,6000,Controllable OPEX,Controllable OPEX,1094424754,0,-1094424754,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202403-00298,KR,VNO1,2024-03-28,2024-03,VND,CC-G&A,PC-CORP,6100,Depreciation,Depreciation,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202403-00299,KR,VNO1,2024-03-28,2024-03,VND,CC-TREASURY,PC-CORP,6200,Finance Cost,Finance Cost,43385417,0,-43385417,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202403-00300,KR,VNO1,2024-03-28,2024-03,VND,CC-TAX,PC-CORP,6300,Tax Proxy,Tax Proxy,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202404-00301,AA,VNO1,2024-04-28,2024-04,VND,CC-CORPORATE,PC-CORP,1000,Cash,Cash,-5808945110,0,5808945110,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202404-00302,AA,VNO1,2024-04-28,2024-04,VND,CC-CORPORATE,PC-CORP,1100,Trade Receivables,Trade Receivables,2468035566,0,-2468035566,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202404-00303,AA,VNO1,2024-04-28,2024-04,VND,CC-CORPORATE,PC-CORP,1200,Inventory,Inventory,219578403,0,-219578403,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202404-00304,AA,VNO1,2024-04-28,2024-04,VND,CC-CORPORATE,PC-CORP,1500,Net PP&E,Net PP&E,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202404-00305,AB,VNO1,2024-04-28,2024-04,VND,CC-CORPORATE,PC-CORP,2000,Trade Payables,Trade Payables,0,1709812504,1709812504,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202404-00306,AB,VNO1,2024-04-28,2024-04,VND,CC-CORPORATE,PC-CORP,2500,Debt,Debt,0,6200000000,6200000000,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202404-00307,AB,VNO1,2024-04-28,2024-04,VND,CC-CORPORATE,PC-CORP,3000,Opening Retained Earnings,Opening Retained Earnings,10283523579,0,-10283523579,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202404-00308,SA,VNO1,2024-04-28,2024-04,VND,CC-COMMERCIAL,PC-FMCG,4000,Gross Sales,Gross Sales,0,1148204500,1148204500,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202404-00309,SA,VNO1,2024-04-28,2024-04,VND,CC-COMMERCIAL,PC-FMCG,4010,Invoice Discounts,Invoice Discounts,54854685,0,-54854685,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202404-00310,SA,VNO1,2024-04-28,2024-04,VND,CC-COMMERCIAL,PC-FMCG,4020,Returns,Returns,8673964,0,-8673964,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202404-00311,SA,VNO1,2024-04-28,2024-04,VND,CC-COMMERCIAL,PC-FMCG,4030,Rebates,Rebates,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202404-00312,SA,VNO1,2024-04-28,2024-04,VND,CC-COMMERCIAL,PC-FMCG,4040,Voucher Support,Voucher Support,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202404-00313,KR,VNO1,2024-04-28,2024-04,VND,CC-SUPPLY,PC-FMCG,5000,COGS,COGS,565989664,0,-565989664,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202404-00314,KR,VNO1,2024-04-28,2024-04,VND,CC-TRADE,PC-FMCG,5100,Channel Fees,Channel Fees,72482164,0,-72482164,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202404-00315,KR,VNO1,2024-04-28,2024-04,VND,CC-TRADE,PC-FMCG,5200,Trade Spend,Trade Spend,27170628,0,-27170628,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202404-00316,KR,VNO1,2024-04-28,2024-04,VND,CC-TRADE,PC-FMCG,5300,Variable Fulfilment,Variable Fulfilment,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202404-00317,KR,VNO1,2024-04-28,2024-04,VND,CC-G&A,PC-CORP,6000,Controllable OPEX,Controllable OPEX,1123580544,0,-1123580544,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202404-00318,KR,VNO1,2024-04-28,2024-04,VND,CC-G&A,PC-CORP,6100,Depreciation,Depreciation,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202404-00319,KR,VNO1,2024-04-28,2024-04,VND,CC-TREASURY,PC-CORP,6200,Finance Cost,Finance Cost,43072917,0,-43072917,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202404-00320,KR,VNO1,2024-04-28,2024-04,VND,CC-TAX,PC-CORP,6300,Tax Proxy,Tax Proxy,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202405-00321,AA,VNO1,2024-05-28,2024-05,VND,CC-CORPORATE,PC-CORP,1000,Cash,Cash,-5602785699,0,5602785699,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202405-00322,AA,VNO1,2024-05-28,2024-05,VND,CC-CORPORATE,PC-CORP,1100,Trade Receivables,Trade Receivables,2609010399,0,-2609010399,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202405-00323,AA,VNO1,2024-05-28,2024-05,VND,CC-CORPORATE,PC-CORP,1200,Inventory,Inventory,240504773,0,-240504773,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202405-00324,AA,VNO1,2024-05-28,2024-05,VND,CC-CORPORATE,PC-CORP,1500,Net PP&E,Net PP&E,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202405-00325,AB,VNO1,2024-05-28,2024-05,VND,CC-CORPORATE,PC-CORP,2000,Trade Payables,Trade Payables,0,1814158570,1814158570,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202405-00326,AB,VNO1,2024-05-28,2024-05,VND,CC-CORPORATE,PC-CORP,2500,Debt,Debt,0,7150000000,7150000000,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202405-00327,AB,VNO1,2024-05-28,2024-05,VND,CC-CORPORATE,PC-CORP,3000,Opening Retained Earnings,Opening Retained Earnings,11031143645,0,-11031143645,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202405-00328,SA,VNO1,2024-05-28,2024-05,VND,CC-COMMERCIAL,PC-FMCG,4000,Gross Sales,Gross Sales,0,1023260000,1023260000,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202405-00329,SA,VNO1,2024-05-28,2024-05,VND,CC-COMMERCIAL,PC-FMCG,4010,Invoice Discounts,Invoice Discounts,49302055,0,-49302055,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202405-00330,SA,VNO1,2024-05-28,2024-05,VND,CC-COMMERCIAL,PC-FMCG,4020,Returns,Returns,7811009,0,-7811009,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202405-00331,SA,VNO1,2024-05-28,2024-05,VND,CC-COMMERCIAL,PC-FMCG,4030,Rebates,Rebates,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202405-00332,SA,VNO1,2024-05-28,2024-05,VND,CC-COMMERCIAL,PC-FMCG,4040,Voucher Support,Voucher Support,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202405-00333,KR,VNO1,2024-05-28,2024-05,VND,CC-SUPPLY,PC-FMCG,5000,COGS,COGS,504127649,0,-504127649,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202405-00334,KR,VNO1,2024-05-28,2024-05,VND,CC-TRADE,PC-FMCG,5100,Channel Fees,Channel Fees,65173347,0,-65173347,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202405-00335,KR,VNO1,2024-05-28,2024-05,VND,CC-TRADE,PC-FMCG,5200,Trade Spend,Trade Spend,24199059,0,-24199059,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202405-00336,KR,VNO1,2024-05-28,2024-05,VND,CC-TRADE,PC-FMCG,5300,Variable Fulfilment,Variable Fulfilment,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202405-00337,KR,VNO1,2024-05-28,2024-05,VND,CC-G&A,PC-CORP,6000,Controllable OPEX,Controllable OPEX,1013046916,0,-1013046916,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202405-00338,KR,VNO1,2024-05-28,2024-05,VND,CC-G&A,PC-CORP,6100,Depreciation,Depreciation,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202405-00339,KR,VNO1,2024-05-28,2024-05,VND,CC-TREASURY,PC-CORP,6200,Finance Cost,Finance Cost,45885417,0,-45885417,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202405-00340,KR,VNO1,2024-05-28,2024-05,VND,CC-TAX,PC-CORP,6300,Tax Proxy,Tax Proxy,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202406-00341,AA,VNO1,2024-06-28,2024-06,VND,CC-CORPORATE,PC-CORP,1000,Cash,Cash,-6403638716,0,6403638716,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202406-00342,AA,VNO1,2024-06-28,2024-06,VND,CC-CORPORATE,PC-CORP,1100,Trade Receivables,Trade Receivables,2751891292,0,-2751891292,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202406-00343,AA,VNO1,2024-06-28,2024-06,VND,CC-CORPORATE,PC-CORP,1200,Inventory,Inventory,252809522,0,-252809522,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202406-00344,AA,VNO1,2024-06-28,2024-06,VND,CC-CORPORATE,PC-CORP,1500,Net PP&E,Net PP&E,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202406-00345,AB,VNO1,2024-06-28,2024-06,VND,CC-CORPORATE,PC-CORP,2000,Trade Payables,Trade Payables,0,1909320580,1909320580,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202406-00346,AB,VNO1,2024-06-28,2024-06,VND,CC-CORPORATE,PC-CORP,2500,Debt,Debt,0,7100000000,7100000000,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202406-00347,AB,VNO1,2024-06-28,2024-06,VND,CC-CORPORATE,PC-CORP,3000,Opening Retained Earnings,Opening Retained Earnings,11717429097,0,-11717429097,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202406-00348,SA,VNO1,2024-06-28,2024-06,VND,CC-COMMERCIAL,PC-FMCG,4000,Gross Sales,Gross Sales,0,1070719000,1070719000,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202406-00349,SA,VNO1,2024-06-28,2024-06,VND,CC-COMMERCIAL,PC-FMCG,4010,Invoice Discounts,Invoice Discounts,51301095,0,-51301095,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202406-00350,SA,VNO1,2024-06-28,2024-06,VND,CC-COMMERCIAL,PC-FMCG,4020,Returns,Returns,8077508,0,-8077508,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202406-00351,SA,VNO1,2024-06-28,2024-06,VND,CC-COMMERCIAL,PC-FMCG,4030,Rebates,Rebates,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
SIM-202406-00352,SA,VNO1,2024-06-28,2024-06,VND,CC-COMMERCIAL,PC-FMCG,4040,Voucher Support,Voucher Support,0,0,0,SYNTHETIC_LEDGER,trial_balance_monthly.csv,VNO-FPA-MAP-v1,APPROVED_SIMULATED,NO_EXCEPTION,SIMULATED_DERIVED
