snapshot_id,forecast_version,target_period,metric_id,horizon_months,forecast_created_at,forecast_cutoff_at,actual_period_close_date,actual_available_at,as_of_date,forecast_value_vnd,actual_value_vnd,error_vnd,abs_error_vnd,snapshot_status,evidence_class,source_model_version,approver
LATEST_ESTIMATE-2025-10-CFO,LATEST_ESTIMATE,2025-10,CFO,1,2025-09-05,2025-09-30,2025-10-31,2025-11-15,2026-01-31,-1606950679.95,-1623182505,16231825.05,16231825.05,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,Finance Director
LATEST_ESTIMATE-2025-10-WORKING_CAPITAL,LATEST_ESTIMATE,2025-10,WORKING_CAPITAL,1,2025-09-05,2025-09-30,2025-10-31,2025-11-15,2026-01-31,4409351536.59,4453890441,-44538904.41,44538904.41,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,Finance Director
ACTUAL-2025-10-REVENUE,ACTUAL,2025-10,REVENUE,0,2025-10-31T23:59:00Z,2025-10-31,2025-10-31,2025-11-15,2026-01-31,987728768,987728768,0,0,ACTUAL,SIMULATED_ACTUAL,NONBI_FP&A_V2,Controlling (synthetic)
ACTUAL-2025-10-GROSS_PROFIT,ACTUAL,2025-10,GROSS_PROFIT,0,2025-10-31T23:59:00Z,2025-10-31,2025-10-31,2025-11-15,2026-01-31,462872174,462872174,0,0,ACTUAL,SIMULATED_ACTUAL,NONBI_FP&A_V2,Controlling (synthetic)
ACTUAL-2025-10-EBITDA_PROXY,ACTUAL,2025-10,EBITDA_PROXY,0,2025-10-31T23:59:00Z,2025-10-31,2025-10-31,2025-11-15,2026-01-31,-911748655,-911748655,0,0,ACTUAL,SIMULATED_ACTUAL,NONBI_FP&A_V2,Controlling (synthetic)
ACTUAL-2025-10-CFO,ACTUAL,2025-10,CFO,0,2025-10-31T23:59:00Z,2025-10-31,2025-10-31,2025-11-15,2026-01-31,-1623182505,-1623182505,0,0,ACTUAL,SIMULATED_ACTUAL,NONBI_FP&A_V2,Controlling (synthetic)
ACTUAL-2025-10-WORKING_CAPITAL,ACTUAL,2025-10,WORKING_CAPITAL,0,2025-10-31T23:59:00Z,2025-10-31,2025-10-31,2025-11-15,2026-01-31,4453890441,4453890441,0,0,ACTUAL,SIMULATED_ACTUAL,NONBI_FP&A_V2,Controlling (synthetic)
BUDGET-2025-11-REVENUE,BUDGET,2025-11,REVENUE,6,2025-05-05,2025-05-31,2025-11-30,2025-12-15,2026-01-31,1221026072.76,1130579697,90446375.76,90446375.76,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,FP&A
BUDGET-2025-11-GROSS_PROFIT,BUDGET,2025-11,GROSS_PROFIT,6,2025-05-05,2025-05-31,2025-11-30,2025-12-15,2026-01-31,571964969.52,529597194,42367775.52,42367775.52,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,FP&A
BUDGET-2025-11-EBITDA_PROXY,BUDGET,2025-11,EBITDA_PROXY,6,2025-05-05,2025-05-31,2025-11-30,2025-12-15,2026-01-31,-1027932696.72,-951789534,-76143162.72,76143162.72,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,FP&A
BUDGET-2025-11-CFO,BUDGET,2025-11,CFO,6,2025-05-05,2025-05-31,2025-11-30,2025-12-15,2026-01-31,-1458037814.12,-1584823711,126785896.88,126785896.88,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,FP&A
BUDGET-2025-11-WORKING_CAPITAL,BUDGET,2025-11,WORKING_CAPITAL,6,2025-05-05,2025-05-31,2025-11-30,2025-12-15,2026-01-31,4640056064.92,5043539201,-403483136.08,403483136.08,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,FP&A
RF1-2025-11-REVENUE,RF1,2025-11,REVENUE,3,2025-08-05,2025-08-31,2025-11-30,2025-12-15,2026-01-31,1187108681.85,1130579697,56528984.85,56528984.85,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,FP&A
RF1-2025-11-GROSS_PROFIT,RF1,2025-11,GROSS_PROFIT,3,2025-08-05,2025-08-31,2025-11-30,2025-12-15,2026-01-31,556077053.7,529597194,26479859.7,26479859.7,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,FP&A
RF1-2025-11-EBITDA_PROXY,RF1,2025-11,EBITDA_PROXY,3,2025-08-05,2025-08-31,2025-11-30,2025-12-15,2026-01-31,-999379010.7,-951789534,-47589476.7,47589476.7,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,FP&A
RF1-2025-11-CFO,RF1,2025-11,CFO,3,2025-08-05,2025-08-31,2025-11-30,2025-12-15,2026-01-31,-1505582525.45,-1584823711,79241185.55,79241185.55,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,FP&A
RF1-2025-11-WORKING_CAPITAL,RF1,2025-11,WORKING_CAPITAL,3,2025-08-05,2025-08-31,2025-11-30,2025-12-15,2026-01-31,4791362240.95,5043539201,-252176960.05,252176960.05,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,FP&A
RF2-2025-11-REVENUE,RF2,2025-11,REVENUE,2,2025-09-05,2025-09-30,2025-11-30,2025-12-15,2026-01-31,1164497087.91,1130579697,33917390.91,33917390.91,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,Commercial Finance
RF2-2025-11-GROSS_PROFIT,RF2,2025-11,GROSS_PROFIT,2,2025-09-05,2025-09-30,2025-11-30,2025-12-15,2026-01-31,545485109.82,529597194,15887915.82,15887915.82,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,Commercial Finance
RF2-2025-11-EBITDA_PROXY,RF2,2025-11,EBITDA_PROXY,2,2025-09-05,2025-09-30,2025-11-30,2025-12-15,2026-01-31,-980343220.02,-951789534,-28553686.02,28553686.02,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,Commercial Finance
RF2-2025-11-CFO,RF2,2025-11,CFO,2,2025-09-05,2025-09-30,2025-11-30,2025-12-15,2026-01-31,-1537278999.67,-1584823711,47544711.33,47544711.33,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,Commercial Finance
RF2-2025-11-WORKING_CAPITAL,RF2,2025-11,WORKING_CAPITAL,2,2025-09-05,2025-09-30,2025-11-30,2025-12-15,2026-01-31,4892233024.97,5043539201,-151306176.03,151306176.03,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,Commercial Finance
RF3-2025-11-REVENUE,RF3,2025-11,REVENUE,1,2025-10-05,2025-10-31,2025-11-30,2025-12-15,2026-01-31,1147538392.46,1130579697,16958695.45,16958695.45,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,FP&A
RF3-2025-11-GROSS_PROFIT,RF3,2025-11,GROSS_PROFIT,1,2025-10-05,2025-10-31,2025-11-30,2025-12-15,2026-01-31,537541151.91,529597194,7943957.91,7943957.91,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,FP&A
RF3-2025-11-EBITDA_PROXY,RF3,2025-11,EBITDA_PROXY,1,2025-10-05,2025-10-31,2025-11-30,2025-12-15,2026-01-31,-966066377.01,-951789534,-14276843.01,14276843.01,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,FP&A
RF3-2025-11-CFO,RF3,2025-11,CFO,1,2025-10-05,2025-10-31,2025-11-30,2025-12-15,2026-01-31,-1561051355.33,-1584823711,23772355.66,23772355.66,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,FP&A
RF3-2025-11-WORKING_CAPITAL,RF3,2025-11,WORKING_CAPITAL,1,2025-10-05,2025-10-31,2025-11-30,2025-12-15,2026-01-31,4967886112.98,5043539201,-75653088.02,75653088.02,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,FP&A
LATEST_ESTIMATE-2025-11-REVENUE,LATEST_ESTIMATE,2025-11,REVENUE,1,2025-10-05,2025-10-31,2025-11-30,2025-12-15,2026-01-31,1141885493.97,1130579697,11305796.97,11305796.97,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,Finance Director
LATEST_ESTIMATE-2025-11-GROSS_PROFIT,LATEST_ESTIMATE,2025-11,GROSS_PROFIT,1,2025-10-05,2025-10-31,2025-11-30,2025-12-15,2026-01-31,534893165.94,529597194,5295971.94,5295971.94,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,Finance Director
LATEST_ESTIMATE-2025-11-EBITDA_PROXY,LATEST_ESTIMATE,2025-11,EBITDA_PROXY,1,2025-10-05,2025-10-31,2025-11-30,2025-12-15,2026-01-31,-961307429.34,-951789534,-9517895.34,9517895.34,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,Finance Director
LATEST_ESTIMATE-2025-11-CFO,LATEST_ESTIMATE,2025-11,CFO,1,2025-10-05,2025-10-31,2025-11-30,2025-12-15,2026-01-31,-1568975473.89,-1584823711,15848237.11,15848237.11,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,Finance Director
LATEST_ESTIMATE-2025-11-WORKING_CAPITAL,LATEST_ESTIMATE,2025-11,WORKING_CAPITAL,1,2025-10-05,2025-10-31,2025-11-30,2025-12-15,2026-01-31,4993103808.99,5043539201,-50435392.01,50435392.01,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,Finance Director
ACTUAL-2025-11-REVENUE,ACTUAL,2025-11,REVENUE,0,2025-11-30T23:59:00Z,2025-11-30,2025-11-30,2025-12-15,2026-01-31,1130579697,1130579697,0,0,ACTUAL,SIMULATED_ACTUAL,NONBI_FP&A_V2,Controlling (synthetic)
ACTUAL-2025-11-GROSS_PROFIT,ACTUAL,2025-11,GROSS_PROFIT,0,2025-11-30T23:59:00Z,2025-11-30,2025-11-30,2025-12-15,2026-01-31,529597194,529597194,0,0,ACTUAL,SIMULATED_ACTUAL,NONBI_FP&A_V2,Controlling (synthetic)
ACTUAL-2025-11-EBITDA_PROXY,ACTUAL,2025-11,EBITDA_PROXY,0,2025-11-30T23:59:00Z,2025-11-30,2025-11-30,2025-12-15,2026-01-31,-951789534,-951789534,0,0,ACTUAL,SIMULATED_ACTUAL,NONBI_FP&A_V2,Controlling (synthetic)
ACTUAL-2025-11-CFO,ACTUAL,2025-11,CFO,0,2025-11-30T23:59:00Z,2025-11-30,2025-11-30,2025-12-15,2026-01-31,-1584823711,-1584823711,0,0,ACTUAL,SIMULATED_ACTUAL,NONBI_FP&A_V2,Controlling (synthetic)
ACTUAL-2025-11-WORKING_CAPITAL,ACTUAL,2025-11,WORKING_CAPITAL,0,2025-11-30T23:59:00Z,2025-11-30,2025-11-30,2025-12-15,2026-01-31,5043539201,5043539201,0,0,ACTUAL,SIMULATED_ACTUAL,NONBI_FP&A_V2,Controlling (synthetic)
BUDGET-2025-12-REVENUE,BUDGET,2025-12,REVENUE,6,2025-06-05,2025-06-30,2025-12-31,2026-01-15,2026-01-31,1228850166.24,1137824228,91025938.24,91025938.24,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,FP&A
BUDGET-2025-12-GROSS_PROFIT,BUDGET,2025-12,GROSS_PROFIT,6,2025-06-05,2025-06-30,2025-12-31,2026-01-15,2026-01-31,577048208.76,534303897,42744311.76,42744311.76,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,FP&A
BUDGET-2025-12-EBITDA_PROXY,BUDGET,2025-12,EBITDA_PROXY,6,2025-06-05,2025-06-30,2025-12-31,2026-01-15,2026-01-31,-1191726195.48,-1103450181,-88276014.48,88276014.48,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,FP&A
BUDGET-2025-12-CFO,BUDGET,2025-12,CFO,6,2025-06-05,2025-06-30,2025-12-31,2026-01-15,2026-01-31,-1692050296.6,-1839185105,147134808.4,147134808.4,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,FP&A
BUDGET-2025-12-WORKING_CAPITAL,BUDGET,2025-12,WORKING_CAPITAL,6,2025-06-05,2025-06-30,2025-12-31,2026-01-15,2026-01-31,5277305111.36,5736201208,-458896096.64,458896096.64,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,FP&A
RF1-2025-12-REVENUE,RF1,2025-12,REVENUE,3,2025-09-05,2025-09-30,2025-12-31,2026-01-15,2026-01-31,1194715439.4,1137824228,56891211.4,56891211.4,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,FP&A
RF1-2025-12-GROSS_PROFIT,RF1,2025-12,GROSS_PROFIT,3,2025-09-05,2025-09-30,2025-12-31,2026-01-15,2026-01-31,561019091.85,534303897,26715194.85,26715194.85,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,FP&A
RF1-2025-12-EBITDA_PROXY,RF1,2025-12,EBITDA_PROXY,3,2025-09-05,2025-09-30,2025-12-31,2026-01-15,2026-01-31,-1158622690.05,-1103450181,-55172509.05,55172509.05,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,FP&A
RF1-2025-12-CFO,RF1,2025-12,CFO,3,2025-09-05,2025-09-30,2025-12-31,2026-01-15,2026-01-31,-1747225849.75,-1839185105,91959255.25,91959255.25,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,FP&A
RF1-2025-12-WORKING_CAPITAL,RF1,2025-12,WORKING_CAPITAL,3,2025-09-05,2025-09-30,2025-12-31,2026-01-15,2026-01-31,5449391147.6,5736201208,-286810060.4,286810060.4,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,FP&A
RF2-2025-12-REVENUE,RF2,2025-12,REVENUE,2,2025-10-05,2025-10-31,2025-12-31,2026-01-15,2026-01-31,1171958954.84,1137824228,34134726.84,34134726.84,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,Commercial Finance
RF2-2025-12-GROSS_PROFIT,RF2,2025-12,GROSS_PROFIT,2,2025-10-05,2025-10-31,2025-12-31,2026-01-15,2026-01-31,550333013.91,534303897,16029116.91,16029116.91,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,Commercial Finance
RF2-2025-12-EBITDA_PROXY,RF2,2025-12,EBITDA_PROXY,2,2025-10-05,2025-10-31,2025-12-31,2026-01-15,2026-01-31,-1136553686.43,-1103450181,-33103505.43,33103505.43,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,Commercial Finance
RF2-2025-12-CFO,RF2,2025-12,CFO,2,2025-10-05,2025-10-31,2025-12-31,2026-01-15,2026-01-31,-1784009551.85,-1839185105,55175553.15,55175553.15,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,Commercial Finance
RF2-2025-12-WORKING_CAPITAL,RF2,2025-12,WORKING_CAPITAL,2,2025-10-05,2025-10-31,2025-12-31,2026-01-15,2026-01-31,5564115171.76,5736201208,-172086036.24,172086036.24,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,Commercial Finance
RF3-2025-12-REVENUE,RF3,2025-12,REVENUE,1,2025-11-05,2025-11-30,2025-12-31,2026-01-15,2026-01-31,1154891591.42,1137824228,17067363.42,17067363.42,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,FP&A
RF3-2025-12-GROSS_PROFIT,RF3,2025-12,GROSS_PROFIT,1,2025-11-05,2025-11-30,2025-12-31,2026-01-15,2026-01-31,542318455.45,534303897,8014558.45,8014558.45,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,FP&A
RF3-2025-12-EBITDA_PROXY,RF3,2025-12,EBITDA_PROXY,1,2025-11-05,2025-11-30,2025-12-31,2026-01-15,2026-01-31,-1120001933.71,-1103450181,-16551752.71,16551752.71,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,FP&A
RF3-2025-12-CFO,RF3,2025-12,CFO,1,2025-11-05,2025-11-30,2025-12-31,2026-01-15,2026-01-31,-1811597328.42,-1839185105,27587776.58,27587776.58,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,FP&A
RF3-2025-12-WORKING_CAPITAL,RF3,2025-12,WORKING_CAPITAL,1,2025-11-05,2025-11-30,2025-12-31,2026-01-15,2026-01-31,5650158189.88,5736201208,-86043018.12,86043018.12,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,FP&A
LATEST_ESTIMATE-2025-12-REVENUE,LATEST_ESTIMATE,2025-12,REVENUE,1,2025-11-05,2025-11-30,2025-12-31,2026-01-15,2026-01-31,1149202470.28,1137824228,11378242.28,11378242.28,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,Finance Director
LATEST_ESTIMATE-2025-12-GROSS_PROFIT,LATEST_ESTIMATE,2025-12,GROSS_PROFIT,1,2025-11-05,2025-11-30,2025-12-31,2026-01-15,2026-01-31,539646935.97,534303897,5343038.97,5343038.97,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,Finance Director
LATEST_ESTIMATE-2025-12-EBITDA_PROXY,LATEST_ESTIMATE,2025-12,EBITDA_PROXY,1,2025-11-05,2025-11-30,2025-12-31,2026-01-15,2026-01-31,-1114484682.81,-1103450181,-11034501.81,11034501.81,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,Finance Director
LATEST_ESTIMATE-2025-12-CFO,LATEST_ESTIMATE,2025-12,CFO,1,2025-11-05,2025-11-30,2025-12-31,2026-01-15,2026-01-31,-1820793253.95,-1839185105,18391851.05,18391851.05,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,Finance Director
LATEST_ESTIMATE-2025-12-WORKING_CAPITAL,LATEST_ESTIMATE,2025-12,WORKING_CAPITAL,1,2025-11-05,2025-11-30,2025-12-31,2026-01-15,2026-01-31,5678839195.92,5736201208,-57362012.08,57362012.08,FROZEN,SIMULATED_BACKTEST,NONBI_FP&A_V2,Finance Director
ACTUAL-2025-12-REVENUE,ACTUAL,2025-12,REVENUE,0,2025-12-31T23:59:00Z,2025-12-31,2025-12-31,2026-01-15,2026-01-31,1137824228,1137824228,0,0,ACTUAL,SIMULATED_ACTUAL,NONBI_FP&A_V2,Controlling (synthetic)
ACTUAL-2025-12-GROSS_PROFIT,ACTUAL,2025-12,GROSS_PROFIT,0,2025-12-31T23:59:00Z,2025-12-31,2025-12-31,2026-01-15,2026-01-31,534303897,534303897,0,0,ACTUAL,SIMULATED_ACTUAL,NONBI_FP&A_V2,Controlling (synthetic)
ACTUAL-2025-12-EBITDA_PROXY,ACTUAL,2025-12,EBITDA_PROXY,0,2025-12-31T23:59:00Z,2025-12-31,2025-12-31,2026-01-15,2026-01-31,-1103450181,-1103450181,0,0,ACTUAL,SIMULATED_ACTUAL,NONBI_FP&A_V2,Controlling (synthetic)
ACTUAL-2025-12-CFO,ACTUAL,2025-12,CFO,0,2025-12-31T23:59:00Z,2025-12-31,2025-12-31,2026-01-15,2026-01-31,-1839185105,-1839185105,0,0,ACTUAL,SIMULATED_ACTUAL,NONBI_FP&A_V2,Controlling (synthetic)
ACTUAL-2025-12-WORKING_CAPITAL,ACTUAL,2025-12,WORKING_CAPITAL,0,2025-12-31T23:59:00Z,2025-12-31,2025-12-31,2026-01-15,2026-01-31,5736201208,5736201208,0,0,ACTUAL,SIMULATED_ACTUAL,NONBI_FP&A_V2,Controlling (synthetic)
