draw_id,revenue_vnd_bn,ebitda_proxy_vnd_bn,ebitda_margin_pct,ccc_days,revenue_shock,margin_shock,ccc_shock,cost_inflation_shock
3734,78.6702,8.3607,10.6275,60.3903,-1.2812,-2.5583,0.7715,0.495
3735,82.669,10.8798,13.1606,63.4405,0.0517,-1.0426,1.1376,0.7388
3736,82.868,12.5825,15.1838,44.632,0.1181,-0.2043,-1.3657,0.096
3737,83.812,13.4847,16.0892,64.398,0.4327,0.643,1.2367,0.8707
3738,81.1043,12.7734,15.7494,65.0117,-0.4698,0.5715,1.2489,1.1346
3739,86.8539,15.9725,18.3901,49.98,1.4467,0.6324,0.0055,-2.0291
3740,81.7369,13.0587,15.9765,55.7958,-0.259,0.0408,0.3546,-0.3433
3741,81.2106,10.8036,13.3031,66.4149,-0.4344,-0.5221,1.2788,1.7318
3742,83.2107,12.2699,14.7456,58.1608,0.2323,-0.0284,0.2974,1.0396
3743,76.5408,9.172,11.9832,57.2222,-1.991,-1.6694,0.2316,0.8003
3744,88.3229,17.9734,20.3497,53.937,1.9364,2.3653,0.1566,-0.5796
3745,80.5841,11.3034,14.0268,64.4698,-0.6432,-0.4797,1.2321,0.9226
3746,85.6919,15.7369,18.3645,54.0563,1.0594,0.7549,0.4999,-1.7216
3747,80.3249,12.0998,15.0636,54.6387,-0.7296,-0.5206,0.2242,-0.4653
3748,80.4501,12.2701,15.2518,58.6328,-0.6879,-0.1634,0.6324,0.103
3749,79.7708,11.5283,14.4518,62.992,-0.9143,-0.3533,1.0915,0.6758
3750,83.4276,12.1542,14.5685,52.2178,0.3046,-0.1764,-0.5197,0.9279
3751,81.3462,13.5151,16.6143,45.5184,-0.3892,0.5626,-1.2212,0.0334
3752,78.5473,10.0084,12.7419,44.7804,-1.3222,-1.5112,-1.3765,0.2078
3753,80.5218,11.5884,14.3917,60.4273,-0.664,-0.4448,0.7624,0.5451
3754,83.4947,14.4226,17.2736,51.8091,0.327,0.7375,-0.1995,-0.3971
3755,83.3003,9.3506,11.2251,48.1866,0.2622,-1.6802,-1.3229,1.7236
3756,89.5916,18.4954,20.6442,40.859,2.3593,1.9844,-1.3616,-1.8049
3757,76.8917,8.2678,10.7525,48.8299,-1.874,-2.2961,-1.0039,0.9287
3758,81.3838,15.2243,18.7069,57.9056,-0.3767,1.2987,0.8225,-0.926
3759,78.3559,12.3764,15.7951,56.4691,-1.386,0.3163,0.2089,0.5034
3760,83.3084,9.5396,11.4509,79.3519,0.2649,-1.0575,2.8096,2.8424
3761,85.3382,13.4325,15.7403,60.5372,0.9415,0.252,0.8119,0.4271
3762,85.5564,12.7116,14.8576,65.6277,1.0142,-0.1311,1.4701,0.6686
3763,79.3795,11.382,14.3387,60.3822,-1.0448,-0.436,0.7314,0.6312
3764,82.9471,11.4404,13.7924,51.4908,0.1444,-0.4851,-0.7023,1.2034
3765,75.2154,11.4179,15.1802,58.7573,-2.4328,-0.251,0.6809,-0.0045
3766,83.3101,18.1671,21.8066,41.0993,0.2654,2.3794,-1.166,-2.3692
3767,84.4962,12.7817,15.1269,46.015,0.6608,-0.6646,-0.8926,-0.8685
3768,83.2866,9.6711,11.6118,48.9094,0.2576,-1.5137,-1.1887,1.615
3769,82.1522,13.1949,16.0616,37.4273,-0.1205,0.0179,-2.2243,-0.5012
3770,76.0615,8.9921,11.8222,65.733,-2.1508,-1.3718,1.1986,1.6713
3771,84.3339,14.6815,17.4088,58.8574,0.6067,0.8728,0.7687,-0.2618
3772,81.6559,9.671,11.8436,65.5427,-0.286,-1.6257,1.3423,1.0733
3773,86.4355,13.0263,15.0705,45.9696,1.3072,-0.6883,-0.904,-0.8512
3774,80.9729,12.4765,15.4083,63.026,-0.5136,0.5727,0.8427,1.5637
3775,82.6069,10.5801,12.8078,70.3422,0.031,-1.1131,2.0428,1.0214
3776,81.2476,13.8308,17.023,49.2443,-0.4221,0.8503,-0.728,0.17
3777,76.2686,9.8451,12.9085,50.546,-2.0817,-1.4507,-0.5323,0.1359
3778,79.4579,12.6882,15.9685,52.2467,-1.0186,-0.3724,0.1104,-1.2629
3779,81.5051,10.7309,13.1659,59.2747,-0.3362,-1.167,0.6243,0.4524
3780,81.5468,11.0437,13.5428,60.4686,-0.3223,-0.5909,0.5591,1.2776
3781,82.1934,12.2146,14.8609,57.4797,-0.1068,-0.2185,0.3635,0.4677
3782,83.0526,11.4928,13.838,54.0532,0.1796,-1.0186,0.023,-0.0538
3783,82.6963,12.1385,14.6785,50.7166,0.0608,-0.2823,-0.6269,0.5523
3784,80.6749,15.1953,18.8352,31.2476,-0.613,1.0427,-2.7753,-1.6625
3785,78.0138,11.3626,14.5649,58.8548,-1.5,-0.5768,0.6845,0.0315
3786,82.6519,12.4022,15.0053,58.9212,0.046,0.1739,0.3687,1.1701
3787,81.5045,11.1741,13.7098,49.8598,-0.3364,-0.7665,-0.7839,0.6736
3788,79.1378,10.5943,13.3871,62.43,-1.1253,-1.0056,1.0503,0.5389
3789,80.1808,12.2835,15.3197,51.7359,-0.7777,-0.0538,-0.3991,0.2648
3790,82.945,14.5208,17.5066,58.4739,0.1437,0.9528,0.6974,-0.2039
3791,85.6757,14.8796,17.3673,55.0999,1.054,0.6764,0.3434,-0.6518
3792,81.6637,11.5107,14.0952,65.5972,-0.2834,-1.0487,1.7834,-0.4432
3793,83.7011,10.7047,12.7893,67.1329,0.3958,-1.0166,1.5157,1.2616
3794,80.1671,12.2047,15.2241,52.1873,-0.7822,-0.2109,-0.2678,0.031
3795,83.0436,15.7872,19.0107,55.3666,0.1766,1.1885,0.6392,-1.5538
3796,83.816,11.6623,13.9141,71.5697,0.4341,-0.5222,2.2334,0.9679
3797,83.0972,11.9333,14.3606,54.9478,0.1945,-0.3662,-0.0819,0.7607
3798,87.731,13.6802,15.5934,58.6018,1.7391,-0.3161,0.8481,-0.6674
3799,83.4197,11.8826,14.2444,57.6278,0.302,-0.5865,0.401,0.4104
3800,85.5803,10.5397,12.3156,63.2906,1.0222,-1.2061,0.9195,1.4272
3801,86.971,13.7957,15.8624,59.0175,1.4857,0.3498,0.5755,0.4946
3802,83.6716,13.3213,15.9209,53.3656,0.3859,0.0642,-0.0274,-0.2212
3803,87.8897,13.9156,15.833,55.9267,1.792,0.1569,0.2475,0.0973
3804,84.4296,14.4759,17.1455,46.7429,0.6386,0.4153,-0.7619,-0.9619
3805,82.3911,9.6584,11.7226,67.9029,-0.0409,-1.2955,1.424,1.9674
3806,87.0336,14.1222,16.2262,46.8644,1.5066,0.2371,-0.9583,-0.2138
3807,81.8475,10.0482,12.2767,49.5154,-0.2221,-1.9259,-0.5996,-0.1436
3808,79.52,11.2272,14.1187,69.797,-0.9979,-0.3961,1.9722,0.996
3809,81.3868,13.2703,16.3052,57.3807,-0.3757,-0.0865,0.7803,-1.0407
3810,84.7677,15.2527,17.9936,57.4946,0.7513,1.0842,0.647,-0.517
3811,84.0492,11.1709,13.2909,57.947,0.5118,-0.7246,0.1948,1.2915
3812,81.0492,12.9897,16.0269,52.5279,-0.4882,0.2393,-0.2218,0.0403
3813,84.1438,15.237,18.1083,48.4399,0.5433,1.0044,-0.5543,-0.8399
3814,77.0389,8.6177,11.1861,73.3885,-1.825,-1.2077,1.9597,2.8354
3815,86.4362,15.2803,17.6781,54.8645,1.3075,1.1252,0.1322,-0.0303
3816,83.5751,11.22,13.4251,65.9144,0.3538,-0.8919,1.4885,0.7474
3817,82.2082,11.7992,14.3528,44.1539,-0.1019,-0.3528,-1.6353,0.8006
3818,80.8671,9.6324,11.9114,50.8634,-0.5489,-1.4231,-0.8608,1.4444
3819,86.072,11.9291,13.8595,54.2025,1.1861,-0.9772,0.0254,0.0124
3820,85.9445,16.7673,19.5094,51.5584,1.1436,1.9766,-0.2334,-0.404
3821,87.2746,13.0049,14.9011,59.4672,1.5869,0.2498,0.3607,1.4712
3822,83.816,15.4054,18.38,54.8001,0.4341,1.3319,0.2408,-0.4427
3823,83.6779,14.0267,16.7628,48.4235,0.388,0.2497,-0.552,-0.8561
3824,86.7121,15.4227,17.7861,56.669,1.3994,1.3154,0.3063,0.2624
3825,85.2767,13.4427,15.7636,52.352,0.921,0.188,-0.308,0.2541
3826,81.7668,9.7488,11.9227,56.8048,-0.249,-1.1398,-0.1901,2.0676
3827,81.8441,13.6587,16.6887,46.4071,-0.2232,-0.1593,-0.6036,-1.6839
3828,80.1084,12.5047,15.6098,56.0129,-0.8018,-0.3865,0.5293,-0.8463
3829,83.6629,15.3628,18.3627,47.774,0.383,1.3543,-0.7835,-0.3706
3830,84.6307,15.7546,18.6157,49.7436,0.7056,0.8426,-0.0829,-1.8382
3831,79.0033,11.7803,14.9111,48.5132,-1.1702,-0.0839,-0.9861,0.7078
3832,86.6147,12.2233,14.1123,47.8875,1.367,-0.6575,-0.992,0.4159
3833,85.5266,15.9847,18.6897,55.2791,1.0043,1.1818,0.5163,-1.1675
3834,84.9688,11.6914,13.7596,55.8087,0.8183,-1.0565,0.2701,-0.0411
3835,87.7062,15.3971,17.5553,51.2124,1.7308,1.0139,-0.3619,-0.1272
3836,80.7161,15.3167,18.9761,46.6544,-0.5992,1.3879,-0.746,-1.0619
3837,75.9643,11.3785,14.9787,53.5447,-2.1832,-0.167,-0.1897,0.4364
3838,80.1199,10.9581,13.6771,59.7411,-0.798,-0.4838,0.4343,1.3504
3839,83.9715,11.5025,13.6982,55.3573,0.4859,-0.5095,-0.1679,1.2664
3840,89.0695,14.4525,16.2261,52.4943,2.1852,-0.2081,0.1322,-1.2154
3841,81.9381,13.2584,16.1809,49.4073,-0.1919,-0.0274,-0.4411,-0.7524
3842,81.9392,9.7925,11.9509,60.5706,-0.1915,-2.042,0.938,0.0024
3843,87.1467,16.702,19.1654,52.8823,1.5443,1.9381,-0.1424,-0.0605
3844,81.765,12.2719,15.0088,52.3664,-0.2496,-0.4403,-0.1716,-0.2162
3845,79.8042,11.5367,14.4562,63.3851,-0.9032,-0.4902,1.2372,0.3623
3846,81.0466,12.9056,15.9237,55.7047,-0.4891,0.3596,0.1178,0.4401
3847,79.0269,11.071,14.0092,50.4973,-1.1623,-0.4965,-0.7595,0.907
3848,81.7909,10.6047,12.9656,69.1149,-0.241,-0.895,1.7836,1.3148
3849,87.3654,13.7602,15.7501,49.5332,1.6172,-0.0349,-0.5722,-0.2306
3850,79.2297,11.9447,15.076,61.0942,-1.0947,-1.1421,1.5504,-1.8792
3851,83.3731,10.7213,12.8594,64.6443,0.2864,-1.0368,1.1982,1.1284
3852,83.3687,11.8963,14.2695,51.8166,0.285,-1.2519,0.0076,-1.1181
3853,78.5511,11.8331,15.0642,59.9548,-1.3209,0.1837,0.5311,1.1186
3854,84.5814,15.1587,17.922,38.8375,0.6892,0.3036,-1.5421,-2.1838
3855,81.7755,10.4502,12.7792,73.6795,-0.2461,-1.1431,2.5286,0.9895
3856,77.2599,9.8212,12.7119,55.7682,-1.7513,-0.9413,-0.1839,1.5277
3857,77.4067,10.1349,13.093,59.9853,-1.7024,-1.1926,0.7162,0.4858
3858,83.6149,13.2922,15.8969,51.9074,0.367,0.6176,-0.6001,1.0541
3859,80.2017,12.6904,15.8231,49.8795,-0.7707,-0.1632,-0.4142,-0.6105
3860,79.6413,10.6771,13.4065,47.1126,-0.9575,-1.2765,-0.9569,-0.0947
3861,84.1953,14.7447,17.5125,68.0222,0.5605,0.8181,2.1501,-0.5143
3862,84.5182,15.1248,17.8953,37.1017,0.6681,1.0702,-2.2924,-0.4256
3863,85.005,14.0085,16.4796,58.5343,0.8304,0.2686,0.7791,-0.4597
3864,82.5595,11.9588,14.4851,46.8174,0.0152,-0.5209,-1.0995,0.257
3865,80.0408,11.3949,14.2364,61.0462,-0.8243,-0.7947,1.0203,-0.048
3866,81.9521,12.2289,14.922,53.6041,-0.1872,-0.3377,-0.0917,0.1232
3867,83.8501,14.5305,17.3291,51.489,0.4454,0.6019,-0.1383,-0.7715
3868,88.8844,14.1504,15.92,42.5268,2.1235,-0.0666,-1.4921,-0.5143
3869,78.7779,11.2127,14.2333,52.354,-1.2453,-0.6151,-0.338,0.3599
3870,84.6382,12.5987,14.8853,59.1353,0.7081,-0.4244,0.7411,-0.0261
3871,80.9936,13.6088,16.8023,61.9685,-0.5067,0.5125,1.2282,-0.3143
3872,81.0235,11.3531,14.0121,55.0964,-0.4968,-0.6473,-0.0045,0.5638
3873,82.4207,10.8408,13.153,49.6964,-0.031,-1.1413,-0.7652,0.5263
3874,84.5032,11.5382,13.6542,63.0442,0.6631,-0.5045,0.9113,1.3327
3875,84.3096,13.6828,16.2292,55.2239,0.5986,0.4628,0.0919,0.2903
3876,80.7649,11.1618,13.8201,52.0271,-0.583,-0.7904,-0.4195,0.4819
3877,79.4699,10.0355,12.628,58.4255,-1.0146,-1.3233,0.4114,0.7729
3878,78.4678,11.2099,14.2859,64.3468,-1.3487,-1.2618,1.8099,-1.1611
3879,79.256,11.7887,14.8743,58.3653,-1.0859,-0.0678,0.3979,0.7901
3880,82.3468,12.2417,14.866,48.5173,-0.0557,-0.2997,-0.8628,0.2785
3881,75.7056,11.2417,14.8492,77.7621,-2.2694,0.2456,2.9584,1.5266
3882,88.8184,16.6102,18.7014,41.6136,2.1015,0.6509,-1.0904,-2.3767
3883,80.1846,11.3175,14.1143,55.5214,-0.7764,-0.6422,0.0894,0.4478
3884,81.672,13.9431,17.0721,71.2517,-0.2806,0.5673,2.6155,-0.5283
3885,80.5293,11.6105,14.4178,46.6985,-0.6615,-0.7905,-0.9672,-0.2654
3886,79.7898,10.0521,12.5982,62.2072,-0.908,-1.7185,1.195,-0.0788
3887,78.9214,12.3019,15.5876,42.376,-1.1975,-0.3846,-1.4279,-0.8142
3888,84.0777,12.9441,15.3955,62.5512,0.5213,-0.0969,1.2007,0.0732
3889,77.6637,11.3427,14.6049,58.9589,-1.6167,-0.014,0.3519,1.2479
3890,86.1546,16.4835,19.1324,45.5176,1.2136,1.6186,-1.0009,-0.7382
3891,83.8738,14.1947,16.9239,48.3187,0.4533,0.6323,-0.7554,-0.1966
3892,85.1348,13.3922,15.7306,53.8882,0.8737,0.1267,-0.0609,0.1572
3893,80.4489,12.6971,15.7828,50.6722,-0.6883,-0.5594,-0.0607,-1.4516
3894,82.4592,15.8574,19.2306,50.471,-0.0182,1.2213,-0.0028,-1.7547
3895,84.2913,14.7522,17.5014,49.8133,0.5925,0.9184,-0.5195,-0.275
3896,82.26,11.2179,13.6371,52.739,-0.0846,-0.9846,-0.2584,0.2737
3897,85.2789,12.3365,14.466,59.392,0.9217,-0.2211,0.4973,0.9554
3898,75.3855,12.0938,16.0426,76.4786,-2.3761,0.9489,2.7492,1.6172
3899,81.3477,13.627,16.7516,48.1073,-0.3887,0.1312,-0.5251,-1.1086
3900,84.9668,16.0543,18.8948,58.5033,0.8177,1.8664,0.6101,0.1164
3901,80.311,11.4912,14.3084,55.4418,-0.7343,-0.7618,0.2243,-0.064
3902,88.2474,16.0062,18.1379,54.2128,1.9112,1.0677,0.2403,-0.7346
3903,82.5629,12.8059,15.5104,47.6517,0.0164,0.0884,-1.0059,0.3464
3904,79.9077,11.4279,14.3014,59.1016,-0.8687,-0.451,0.5448,0.644
3905,82.0333,12.0591,14.7003,59.4995,-0.1602,-0.5378,0.7999,-0.05
3906,77.5452,12.6892,16.3637,59.7068,-1.6562,0.2703,0.9041,-0.311
3907,83.6008,11.7517,14.0569,54.3505,0.3623,-0.6023,-0.124,0.6093
3908,81.9194,14.1914,17.3236,58.3935,-0.1981,0.5212,0.898,-0.9462
3909,83.1521,15.2787,18.3744,52.3042,0.2128,1.0658,0.0533,-1.0345
3910,77.5471,7.7205,9.9558,61.762,-1.6556,-2.3075,0.5663,1.8989
3911,81.5972,10.0586,12.3271,58.988,-0.3055,-1.2813,0.3573,1.2436
3912,82.1865,13.173,16.0282,50.5084,-0.1091,0.2342,-0.5066,0.0272
3913,84.4891,15.5777,18.4376,50.0675,0.6584,0.9892,-0.1944,-1.2857
3914,81.1812,10.9343,13.469,66.6519,-0.4442,-0.6917,1.4809,1.1429
3915,82.0235,10.9836,13.3908,67.308,-0.1634,-0.3151,1.3046,2.088
3916,77.4048,12.5286,16.1859,53.3899,-1.703,0.6423,-0.301,0.7484
3917,84.977,11.7254,13.7984,76.2489,0.8211,-0.4802,2.8336,1.207
3918,79.783,12.7643,15.9988,65.1603,-0.9103,0.3183,1.522,0.2532
3919,83.5728,16.1271,19.297,42.936,0.353,1.823,-1.4423,-0.4841
3920,88.8501,16.53,18.6044,55.6607,2.1121,1.3271,0.4469,-0.7339
3921,88.2248,12.3197,13.9639,44.0637,1.9037,-1.3154,-1.1683,-0.8792
3922,80.4128,14.5713,18.1206,50.7501,-0.7003,0.9433,-0.1806,-0.9928
3923,85.0101,12.8869,15.1592,40.9198,0.8321,0.3138,-2.2379,1.2925
3924,85.0209,13.2697,15.6076,63.0543,0.8357,0.1151,1.2121,0.2849
3925,81.0443,10.6105,13.0922,52.3845,-0.4898,-1.6104,-0.1013,-0.4533
3926,85.0326,10.51,12.36,62.0564,0.8396,-1.3875,0.8756,0.9636
3927,80.0375,8.0333,10.037,53.4553,-0.8254,-2.8787,-0.2242,0.5123
3928,81.9522,11.0876,13.5294,54.6769,-0.1872,-0.8542,-0.1039,0.7019
3929,82.5039,12.7399,15.4416,49.8515,-0.0033,-0.4511,-0.3694,-0.7815
3930,83.3124,14.1721,17.0108,59.8844,0.2662,0.6201,0.9357,-0.3328
3931,85.1691,13.3366,15.6589,51.2089,0.8851,-0.2023,-0.2578,-0.4933
3932,85.3991,15.3208,17.9403,51.7962,0.9618,1.1619,-0.2361,-0.2757
3933,84.6191,11.9713,14.1473,52.7296,0.7018,-0.6025,-0.3231,0.4957
3934,83.1614,10.5177,12.6473,51.3744,0.2159,-1.8296,-0.2636,-0.3903
3935,81.1795,11.3719,14.0083,54.6342,-0.4448,-0.6259,-0.0856,0.6168
3936,80.102,11.3104,14.12,60.6818,-0.8039,-0.6373,0.8255,0.4516
3937,81.1662,14.0978,17.369,61.3939,-0.4492,1.1375,0.9467,0.3835
3938,79.8859,13.2828,16.6273,48.0068,-0.876,0.0083,-0.5047,-1.23
3939,81.6863,12.2251,14.9659,49.4075,-0.2758,-0.3748,-0.6517,-0.0152
3940,81.4953,10.8521,13.3162,59.5798,-0.3395,-1.1467,0.7085,0.3101
3941,82.2475,16.0252,19.4841,54.0298,-0.0888,1.8295,0.2052,-0.7032
3942,82.6659,11.7001,14.1534,56.5953,0.0507,-0.7143,0.3032,0.2364
3943,83.9095,12.2226,14.5664,63.6486,0.4652,-0.4981,1.3193,0.2068
3944,87.0279,18.599,21.3713,49.0322,1.5047,2.13,-0.0279,-2.3861
3945,81.3913,11.5138,14.1462,51.8472,-0.3742,-0.455,-0.5444,0.829
3946,82.8122,12.1335,14.6518,48.6074,0.0995,-0.3984,-0.863,0.3244
3947,89.1263,16.7827,18.8302,45.1362,2.2042,1.441,-1.0491,-0.7601
3948,82.8598,14.3446,17.3119,43.5156,0.1153,0.163,-1.0013,-1.7376
3949,82.583,16.0193,19.3978,46.0397,0.0231,1.5863,-0.8108,-1.1425
3950,79.6301,15.33,19.2515,45.5543,-0.9612,1.516,-0.8871,-1.118
3951,80.0456,12.1442,15.1716,48.7727,-0.8227,-0.5433,-0.5606,-0.6514
3952,77.9776,12.2513,15.7113,54.3155,-1.5121,0.0452,0.0456,-0.0019
3953,76.2764,11.1214,14.5804,56.1554,-2.0791,-0.7302,0.403,-0.3329
3954,79.9475,8.3794,10.4811,60.9389,-0.8554,-2.1999,0.5672,1.4843
3955,79.135,13.0367,16.474,53.4436,-1.1263,0.4756,-0.0832,0.0129
3956,84.5788,15.3215,18.115,60.866,0.6883,1.5533,0.8704,0.3865
3957,86.7855,12.7143,14.6503,63.744,1.4239,-0.2177,1.1826,0.7328
3958,82.9016,13.9263,16.7986,55.0398,0.1293,0.261,0.3986,-0.8753
3959,84.2587,14.686,17.4297,53.2831,0.5816,1.0145,-0.1113,0.031
3960,79.212,11.9269,15.0569,52.0447,-1.1006,-0.3035,-0.2883,0.0315
3961,85.3286,16.8959,19.8009,53.3057,0.9383,1.747,0.2679,-1.2849
3962,77.192,13.4773,17.4594,53.5719,-1.7739,0.3954,0.3386,-1.3991
3963,83.7381,12.2995,14.6881,61.0355,0.4081,-0.1241,0.749,0.8962
3964,85.2388,13.4242,15.7489,53.8792,0.9083,-0.3762,0.2677,-0.9972
3965,86.8835,14.3969,16.5704,55.7254,1.4566,0.574,0.2139,0.1141
3966,91.0404,17.9892,19.7596,39.7582,2.8422,1.1162,-1.2767,-2.6525
3967,82.1357,11.68,14.2204,66.7328,-0.126,-0.4845,1.6276,0.6698
3968,81.7882,8.6194,10.5387,55.9725,-0.2419,-2.3556,-0.0217,1.0621
3969,81.9615,11.9155,14.5379,59.723,-0.1841,-1.3637,1.3047,-1.7051
3970,83.1358,14.3987,17.3195,35.9887,0.2073,0.7235,-2.4341,-0.4861
3971,80.1263,10.83,13.5161,50.3211,-0.7958,-1.2373,-0.4845,-0.1436
3972,84.0331,14.3394,17.064,53.1936,0.5064,0.3513,0.1717,-1.0041
3973,81.0208,12.5364,15.473,47.9257,-0.4977,-0.1537,-0.8245,-0.1516
3974,80.7284,13.3149,16.4934,56.3402,-0.5951,0.5499,0.2897,0.156
3975,81.3568,14.1319,17.3702,60.2012,-0.3857,0.6377,1.098,-0.7426
3976,77.9815,11.4761,14.7165,54.5091,-1.5108,-0.6289,0.1513,-0.2752
3977,80.4237,11.5428,14.3525,53.9693,-0.6967,-0.7201,0.0029,-0.0254
3978,86.4765,14.4582,16.7192,51.8838,1.3209,0.9776,-0.5412,0.836
3979,82.8548,14.2518,17.2009,51.0983,0.1137,0.6438,-0.2668,-0.5171
3980,76.9667,10.1216,13.1507,77.1076,-1.849,-0.5664,2.7803,1.8229
3981,84.9783,14.4048,16.9512,40.5011,0.8215,0.25,-1.6167,-1.091
3982,81.2413,10.2633,12.6331,59.639,-0.4242,-0.9627,0.3547,1.5781
3983,79.7525,11.249,14.1048,58.147,-0.9204,-0.4896,0.363,0.8029
3984,78.6567,10.9011,13.8591,47.4255,-1.2857,-1.1612,-0.8246,-0.401
3985,81.3598,14.9061,18.3212,61.1977,-0.3847,1.1907,1.2245,-0.687
3986,83.5127,10.3503,12.3936,58.2382,0.333,-1.1542,0.1922,1.4465
3987,82.5734,11.6095,14.0596,57.8313,0.0199,-1.1967,0.7563,-0.7316
3988,80.6023,10.8583,13.4714,59.7228,-0.6372,-0.3803,0.2917,1.8406
3989,80.5031,10.7644,13.3714,53.5061,-0.6702,-0.5129,-0.5469,1.6671
3990,79.2178,13.6407,17.2192,55.0383,-1.0987,1.0158,0.0635,0.2969
3991,85.8604,13.0054,15.1471,54.4789,1.1155,0.1851,-0.2225,1.0181
3992,86.1308,14.7442,17.1183,56.2871,1.2057,0.3743,0.6182,-1.0202
3993,81.9725,13.8849,16.9385,41.2635,-0.1804,0.2858,-1.5353,-0.9947
3994,84.9052,12.5367,14.7656,43.7956,0.7971,-0.4388,-1.4838,0.0912
3995,85.116,13.8543,16.2769,60.6872,0.8674,0.2268,1.0411,-0.3003
3996,81.1141,11.9292,14.7066,57.5298,-0.4666,-0.3962,0.4298,0.2607
3997,81.0244,11.3952,14.0639,52.3201,-0.4965,-0.2853,-0.6153,1.3137
3998,80.1338,10.4748,13.0716,44.581,-0.7933,-1.3892,-1.3657,0.0703
3999,81.2289,12.775,15.7272,59.0337,-0.4283,0.1138,0.6812,0.1326
4000,87.3867,15.9615,18.2654,43.3907,1.6243,1.1002,-1.2811,-0.8208
4001,80.1135,11.2169,14.0012,62.7838,-0.8001,-0.647,1.0897,0.5781
4002,86.0329,14.6442,17.0216,66.2821,1.173,0.6843,1.8123,-0.2019
4003,82.2622,11.3643,13.8147,58.3141,-0.0839,-0.7511,0.4514,0.5772
4004,79.9931,12.3367,15.4222,51.6034,-0.8402,-0.1892,-0.2944,-0.1681
4005,81.3668,15.2204,18.7059,31.8038,-0.3823,0.8691,-2.6305,-1.8914
4006,85.4686,13.051,15.27,51.4689,0.9849,-0.2377,-0.3368,-0.0868
4007,86.2552,13.6333,15.8058,66.6158,1.2471,0.2761,1.6881,0.3995
4008,79.7338,10.0331,12.5833,48.7112,-0.9267,-0.9799,-1.2132,1.6017
4009,79.7887,10.7995,13.5351,66.9194,-0.9084,-0.1539,1.1969,2.2704
4010,82.6506,13.03,15.7652,39.4719,0.0456,-0.0058,-2.0229,-0.184
4011,81.3062,12.415,15.2695,65.1063,-0.4025,-0.2447,1.6158,-0.102
4012,84.404,11.5439,13.677,49.0676,0.6301,-1.3798,-0.5145,-0.6653
4013,79.1591,13.3153,16.821,57.322,-1.1182,0.7218,0.4365,0.1334
4014,77.3015,9.7749,12.6452,70.175,-1.7374,-0.9896,1.8814,1.5025
4015,81.2522,11.0522,13.6023,36.9144,-0.4205,-1.6363,-2.1125,-1.149
4016,81.7538,14.3455,17.5471,63.0135,-0.2533,1.1138,1.2569,0.1077
4017,78.8171,13.5256,17.1608,55.9462,-1.2322,1.1557,0.0824,0.6848
4018,83.7479,12.2449,14.6211,55.7976,0.4114,-0.1575,-0.0017,0.9048
4019,84.9817,14.2619,16.7823,48.5363,0.8226,0.5221,-0.7041,-0.2676
4020,86.8598,15.2155,17.5173,47.7569,1.4487,0.3514,-0.4432,-1.5704
4021,86.288,14.2674,16.5346,56.6022,1.2581,0.6666,0.2668,0.3672
4022,86.1784,11.7394,13.6222,42.195,1.2215,-1.8684,-1.2018,-1.6961
4023,80.8897,11.431,14.1316,43.7607,-0.5414,-1.146,-1.2606,-0.7074
4024,81.6518,13.5825,16.6347,54.7447,-0.2873,-0.0789,0.5165,-1.4354
4025,84.289,16.4048,19.4625,56.1708,0.5917,2.2984,0.2019,0.3787
4026,76.5941,6.9525,9.0771,62.2628,-1.9732,-2.6961,0.5739,2.1228
4027,81.3734,13.4634,16.5452,61.0832,-0.3801,1.0686,0.6523,1.2585
4028,83.0143,12.3065,14.8246,57.3821,0.1668,-0.3417,0.4158,0.2359
4029,79.269,12.3522,15.5827,55.6295,-1.0816,0.0067,0.2122,0.0722
4030,82.7327,11.6457,14.0763,56.555,0.073,-0.5393,0.1573,0.7268
4031,80.9134,11.6898,14.4472,53.2064,-0.5335,-0.1558,-0.435,1.1259
4032,82.9362,11.1564,13.4518,62.1675,0.1408,-0.5131,0.7193,1.5663
4033,80.9673,11.5033,14.2074,50.9375,-0.5155,-1.1071,-0.2333,-0.7147
4034,82.0358,10.1549,12.3787,58.8066,-0.1593,-1.4915,0.4849,0.7062
4035,81.6813,14.8507,18.1812,44.9921,-0.2775,0.4794,-0.6833,-2.1124
4036,82.9285,14.7424,17.7772,43.0404,0.1382,0.9141,-1.3858,-0.6294
4037,86.0168,15.8724,18.4527,51.2649,1.1677,1.4754,-0.3305,-0.2106
4038,78.3457,12.1269,15.4788,79.8862,-1.3894,0.6397,3.2333,1.6264
4039,79.843,13.8484,17.3445,56.1317,-0.8903,0.9777,0.2889,0.0547
4040,81.3874,14.3263,17.6026,61.6588,-0.3755,1.4025,0.8976,0.6879
4041,80.0088,15.198,18.9954,66.0951,-0.835,1.5035,1.9638,-0.8259
4042,79.6125,9.8149,12.3284,55.1567,-0.9671,-2.4117,0.5371,-1.3014
4043,80.7924,14.6653,18.1519,49.6687,-0.5738,1.1754,-0.4731,-0.5096
4044,82.1174,14.1598,17.2433,51.5588,-0.1321,0.7837,-0.2758,-0.2552
4045,80.877,12.6988,15.7013,65.3293,-0.5456,0.0285,1.6262,-0.027
4046,79.9423,8.9067,11.1414,60.9243,-0.8572,-2.0558,0.7083,0.9832
4047,84.9981,14.1294,16.6232,40.4588,0.8281,0.0663,-1.6218,-1.0943
