record_id,company_id,ticker,company_name,peer_role,period_type,fiscal_year,fiscal_quarter,start_date,end_date,months_in_period,scope,audited_status,currency,scale,accounting_standard,restatement_status,fiscal_year_end,metric,metric_original_label,value,unit,value_vnd_bn,value_status,null_reason,reported_or_calculated,calculation_definition,source_document_id,source_url,source_page,source_file_drive_id,comparability_status,comparability_note,confidence,review_status,extraction_method,extraction_timestamp_utc
VNM-2022-total_assets_vnd_bn,VNM,VNM,Vinamilk,financial_benchmark,FY,2022,,2022-01-01,2022-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2022-12-31,total_assets_vnd_bn,Total assets,48483,VND_bn,48483,reported_value,,reported,,VNM_Annual_Report_2025.pdf,https://drive.google.com/file/d/19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW/view,,19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW,comparable,VAS summary; latest report presents 2021-2025 series,high,approved,table,2026-08-30T00:00:00Z
VNM-2022-owners_equity_vnd_bn,VNM,VNM,Vinamilk,financial_benchmark,FY,2022,,2022-01-01,2022-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2022-12-31,owners_equity_vnd_bn,Owners' equity,,VND_bn,,not_available_in_source,Source layer does not expose Owners' equity for FY2022,reported,,VNM_Annual_Report_2025.pdf,https://drive.google.com/file/d/19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW/view,,19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW,comparable,VAS summary; latest report presents 2021-2025 series,high,approved,table,2026-08-30T00:00:00Z
VNM-2022-operating_cash_flow_vnd_bn,VNM,VNM,Vinamilk,financial_benchmark,FY,2022,,2022-01-01,2022-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2022-12-31,operating_cash_flow_vnd_bn,Operating cash flow,,VND_bn,,not_available_in_source,Source layer does not expose Operating cash flow for FY2022,reported,,VNM_Annual_Report_2025.pdf,https://drive.google.com/file/d/19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW/view,,19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW,comparable,VAS summary; latest report presents 2021-2025 series,high,approved,table,2026-08-30T00:00:00Z
VNM-2023-net_revenue_vnd_bn,VNM,VNM,Vinamilk,financial_benchmark,FY,2023,,2023-01-01,2023-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2023-12-31,net_revenue_vnd_bn,Net revenue,60369,VND_bn,60369,reported_value,,reported,,VNM_Annual_Report_2025.pdf,https://drive.google.com/file/d/19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW/view,,19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW,comparable,VAS summary; latest report presents 2021-2025 series,high,approved,table,2026-08-30T00:00:00Z
VNM-2023-gross_profit_vnd_bn,VNM,VNM,Vinamilk,financial_benchmark,FY,2023,,2023-01-01,2023-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2023-12-31,gross_profit_vnd_bn,Gross profit,,VND_bn,,not_available_in_source,Source layer does not expose Gross profit for FY2023,reported,,VNM_Annual_Report_2025.pdf,https://drive.google.com/file/d/19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW/view,,19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW,comparable,VAS summary; latest report presents 2021-2025 series,high,approved,table,2026-08-30T00:00:00Z
VNM-2023-operating_profit_vnd_bn,VNM,VNM,Vinamilk,financial_benchmark,FY,2023,,2023-01-01,2023-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2023-12-31,operating_profit_vnd_bn,Operating profit,10904,VND_bn,10904,reported_value,,reported,,VNM_Annual_Report_2025.pdf,https://drive.google.com/file/d/19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW/view,,19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW,comparable,VAS summary; latest report presents 2021-2025 series,high,approved,table,2026-08-30T00:00:00Z
VNM-2023-profit_before_tax_vnd_bn,VNM,VNM,Vinamilk,financial_benchmark,FY,2023,,2023-01-01,2023-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2023-12-31,profit_before_tax_vnd_bn,Profit before tax,10968,VND_bn,10968,reported_value,,reported,,VNM_Annual_Report_2025.pdf,https://drive.google.com/file/d/19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW/view,,19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW,comparable,VAS summary; latest report presents 2021-2025 series,high,approved,table,2026-08-30T00:00:00Z
VNM-2023-profit_after_tax_vnd_bn,VNM,VNM,Vinamilk,financial_benchmark,FY,2023,,2023-01-01,2023-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2023-12-31,profit_after_tax_vnd_bn,Profit after tax,9019,VND_bn,9019,reported_value,,reported,,VNM_Annual_Report_2025.pdf,https://drive.google.com/file/d/19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW/view,,19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW,comparable,VAS summary; latest report presents 2021-2025 series,high,approved,table,2026-08-30T00:00:00Z
VNM-2023-total_assets_vnd_bn,VNM,VNM,Vinamilk,financial_benchmark,FY,2023,,2023-01-01,2023-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2023-12-31,total_assets_vnd_bn,Total assets,52673,VND_bn,52673,reported_value,,reported,,VNM_Annual_Report_2025.pdf,https://drive.google.com/file/d/19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW/view,,19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW,comparable,VAS summary; latest report presents 2021-2025 series,high,approved,table,2026-08-30T00:00:00Z
VNM-2023-owners_equity_vnd_bn,VNM,VNM,Vinamilk,financial_benchmark,FY,2023,,2023-01-01,2023-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2023-12-31,owners_equity_vnd_bn,Owners' equity,,VND_bn,,not_available_in_source,Source layer does not expose Owners' equity for FY2023,reported,,VNM_Annual_Report_2025.pdf,https://drive.google.com/file/d/19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW/view,,19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW,comparable,VAS summary; latest report presents 2021-2025 series,high,approved,table,2026-08-30T00:00:00Z
VNM-2023-operating_cash_flow_vnd_bn,VNM,VNM,Vinamilk,financial_benchmark,FY,2023,,2023-01-01,2023-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2023-12-31,operating_cash_flow_vnd_bn,Operating cash flow,,VND_bn,,not_available_in_source,Source layer does not expose Operating cash flow for FY2023,reported,,VNM_Annual_Report_2025.pdf,https://drive.google.com/file/d/19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW/view,,19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW,comparable,VAS summary; latest report presents 2021-2025 series,high,approved,table,2026-08-30T00:00:00Z
VNM-2024-net_revenue_vnd_bn,VNM,VNM,Vinamilk,financial_benchmark,FY,2024,,2024-01-01,2024-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2024-12-31,net_revenue_vnd_bn,Net revenue,61783,VND_bn,61783,reported_value,,reported,,VNM_Annual_Report_2025.pdf,https://drive.google.com/file/d/19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW/view,,19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW,comparable,VAS summary; latest report presents 2021-2025 series,high,approved,table,2026-08-30T00:00:00Z
VNM-2024-gross_profit_vnd_bn,VNM,VNM,Vinamilk,financial_benchmark,FY,2024,,2024-01-01,2024-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2024-12-31,gross_profit_vnd_bn,Gross profit,,VND_bn,,not_available_in_source,Source layer does not expose Gross profit for FY2024,reported,,VNM_Annual_Report_2025.pdf,https://drive.google.com/file/d/19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW/view,,19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW,comparable,VAS summary; latest report presents 2021-2025 series,high,approved,table,2026-08-30T00:00:00Z
VNM-2024-operating_profit_vnd_bn,VNM,VNM,Vinamilk,financial_benchmark,FY,2024,,2024-01-01,2024-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2024-12-31,operating_profit_vnd_bn,Operating profit,11594,VND_bn,11594,reported_value,,reported,,VNM_Annual_Report_2025.pdf,https://drive.google.com/file/d/19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW/view,,19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW,comparable,VAS summary; latest report presents 2021-2025 series,high,approved,table,2026-08-30T00:00:00Z
VNM-2024-profit_before_tax_vnd_bn,VNM,VNM,Vinamilk,financial_benchmark,FY,2024,,2024-01-01,2024-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2024-12-31,profit_before_tax_vnd_bn,Profit before tax,11600,VND_bn,11600,reported_value,,reported,,VNM_Annual_Report_2025.pdf,https://drive.google.com/file/d/19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW/view,,19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW,comparable,VAS summary; latest report presents 2021-2025 series,high,approved,table,2026-08-30T00:00:00Z
VNM-2024-profit_after_tax_vnd_bn,VNM,VNM,Vinamilk,financial_benchmark,FY,2024,,2024-01-01,2024-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2024-12-31,profit_after_tax_vnd_bn,Profit after tax,9453,VND_bn,9453,reported_value,,reported,,VNM_Annual_Report_2025.pdf,https://drive.google.com/file/d/19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW/view,,19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW,comparable,VAS summary; latest report presents 2021-2025 series,high,approved,table,2026-08-30T00:00:00Z
VNM-2024-total_assets_vnd_bn,VNM,VNM,Vinamilk,financial_benchmark,FY,2024,,2024-01-01,2024-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2024-12-31,total_assets_vnd_bn,Total assets,55049,VND_bn,55049,reported_value,,reported,,VNM_Annual_Report_2025.pdf,https://drive.google.com/file/d/19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW/view,,19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW,comparable,VAS summary; latest report presents 2021-2025 series,high,approved,table,2026-08-30T00:00:00Z
VNM-2024-owners_equity_vnd_bn,VNM,VNM,Vinamilk,financial_benchmark,FY,2024,,2024-01-01,2024-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2024-12-31,owners_equity_vnd_bn,Owners' equity,,VND_bn,,not_available_in_source,Source layer does not expose Owners' equity for FY2024,reported,,VNM_Annual_Report_2025.pdf,https://drive.google.com/file/d/19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW/view,,19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW,comparable,VAS summary; latest report presents 2021-2025 series,high,approved,table,2026-08-30T00:00:00Z
VNM-2024-operating_cash_flow_vnd_bn,VNM,VNM,Vinamilk,financial_benchmark,FY,2024,,2024-01-01,2024-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2024-12-31,operating_cash_flow_vnd_bn,Operating cash flow,,VND_bn,,not_available_in_source,Source layer does not expose Operating cash flow for FY2024,reported,,VNM_Annual_Report_2025.pdf,https://drive.google.com/file/d/19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW/view,,19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW,comparable,VAS summary; latest report presents 2021-2025 series,high,approved,table,2026-08-30T00:00:00Z
VNM-2025-net_revenue_vnd_bn,VNM,VNM,Vinamilk,financial_benchmark,FY,2025,,2025-01-01,2025-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2025-12-31,net_revenue_vnd_bn,Net revenue,63646,VND_bn,63646,reported_value,,reported,,VNM_Annual_Report_2025.pdf,https://drive.google.com/file/d/19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW/view,,19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW,comparable,VAS summary; differs from IFRS revenue line; basis retained,high,approved,table,2026-08-30T00:00:00Z
VNM-2025-gross_profit_vnd_bn,VNM,VNM,Vinamilk,financial_benchmark,FY,2025,,2025-01-01,2025-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2025-12-31,gross_profit_vnd_bn,Gross profit,,VND_bn,,not_available_in_source,Source layer does not expose Gross profit for FY2025,reported,,VNM_Annual_Report_2025.pdf,https://drive.google.com/file/d/19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW/view,,19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW,comparable,VAS summary; differs from IFRS revenue line; basis retained,high,approved,table,2026-08-30T00:00:00Z
VNM-2025-operating_profit_vnd_bn,VNM,VNM,Vinamilk,financial_benchmark,FY,2025,,2025-01-01,2025-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2025-12-31,operating_profit_vnd_bn,Operating profit,11660,VND_bn,11660,reported_value,,reported,,VNM_Annual_Report_2025.pdf,https://drive.google.com/file/d/19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW/view,,19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW,comparable,VAS summary; differs from IFRS revenue line; basis retained,high,approved,table,2026-08-30T00:00:00Z
VNM-2025-profit_before_tax_vnd_bn,VNM,VNM,Vinamilk,financial_benchmark,FY,2025,,2025-01-01,2025-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2025-12-31,profit_before_tax_vnd_bn,Profit before tax,11650,VND_bn,11650,reported_value,,reported,,VNM_Annual_Report_2025.pdf,https://drive.google.com/file/d/19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW/view,,19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW,comparable,VAS summary; differs from IFRS revenue line; basis retained,high,approved,table,2026-08-30T00:00:00Z
VNM-2025-profit_after_tax_vnd_bn,VNM,VNM,Vinamilk,financial_benchmark,FY,2025,,2025-01-01,2025-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2025-12-31,profit_after_tax_vnd_bn,Profit after tax,9414,VND_bn,9414,reported_value,,reported,,VNM_Annual_Report_2025.pdf,https://drive.google.com/file/d/19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW/view,,19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW,comparable,VAS summary; differs from IFRS revenue line; basis retained,high,approved,table,2026-08-30T00:00:00Z
VNM-2025-total_assets_vnd_bn,VNM,VNM,Vinamilk,financial_benchmark,FY,2025,,2025-01-01,2025-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2025-12-31,total_assets_vnd_bn,Total assets,53312,VND_bn,53312,reported_value,,reported,,VNM_Annual_Report_2025.pdf,https://drive.google.com/file/d/19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW/view,,19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW,comparable,VAS summary; differs from IFRS revenue line; basis retained,high,approved,table,2026-08-30T00:00:00Z
VNM-2025-owners_equity_vnd_bn,VNM,VNM,Vinamilk,financial_benchmark,FY,2025,,2025-01-01,2025-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2025-12-31,owners_equity_vnd_bn,Owners' equity,,VND_bn,,not_available_in_source,Source layer does not expose Owners' equity for FY2025,reported,,VNM_Annual_Report_2025.pdf,https://drive.google.com/file/d/19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW/view,,19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW,comparable,VAS summary; differs from IFRS revenue line; basis retained,high,approved,table,2026-08-30T00:00:00Z
VNM-2025-operating_cash_flow_vnd_bn,VNM,VNM,Vinamilk,financial_benchmark,FY,2025,,2025-01-01,2025-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2025-12-31,operating_cash_flow_vnd_bn,Operating cash flow,,VND_bn,,not_available_in_source,Source layer does not expose Operating cash flow for FY2025,reported,,VNM_Annual_Report_2025.pdf,https://drive.google.com/file/d/19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW/view,,19LdaHym1AcXNaktAR9cXLSV3C7ykgBXW,comparable,VAS summary; differs from IFRS revenue line; basis retained,high,approved,table,2026-08-30T00:00:00Z
QNS-2021-net_revenue_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2021,,2021-01-01,2021-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2021-12-31,net_revenue_vnd_bn,Net revenue,7335,VND_bn,7335,reported_value,,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2021-gross_profit_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2021,,2021-01-01,2021-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2021-12-31,gross_profit_vnd_bn,Gross profit,,VND_bn,,not_available_in_source,Source layer does not expose Gross profit for FY2021,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2021-operating_profit_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2021,,2021-01-01,2021-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2021-12-31,operating_profit_vnd_bn,Operating profit,,VND_bn,,not_available_in_source,Source layer does not expose Operating profit for FY2021,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2021-profit_before_tax_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2021,,2021-01-01,2021-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2021-12-31,profit_before_tax_vnd_bn,Profit before tax,1439,VND_bn,1439,reported_value,,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2021-profit_after_tax_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2021,,2021-01-01,2021-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2021-12-31,profit_after_tax_vnd_bn,Profit after tax,1254,VND_bn,1254,reported_value,,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2021-total_assets_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2021,,2021-01-01,2021-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2021-12-31,total_assets_vnd_bn,Total assets,9876,VND_bn,9876,reported_value,,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2021-owners_equity_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2021,,2021-01-01,2021-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2021-12-31,owners_equity_vnd_bn,Owners' equity,,VND_bn,,not_available_in_source,Source layer does not expose Owners' equity for FY2021,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2021-operating_cash_flow_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2021,,2021-01-01,2021-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2021-12-31,operating_cash_flow_vnd_bn,Operating cash flow,,VND_bn,,not_available_in_source,Source layer does not expose Operating cash flow for FY2021,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2022-net_revenue_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2022,,2022-01-01,2022-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2022-12-31,net_revenue_vnd_bn,Net revenue,8255,VND_bn,8255,reported_value,,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2022-gross_profit_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2022,,2022-01-01,2022-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2022-12-31,gross_profit_vnd_bn,Gross profit,,VND_bn,,not_available_in_source,Source layer does not expose Gross profit for FY2022,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2022-operating_profit_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2022,,2022-01-01,2022-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2022-12-31,operating_profit_vnd_bn,Operating profit,,VND_bn,,not_available_in_source,Source layer does not expose Operating profit for FY2022,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2022-profit_before_tax_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2022,,2022-01-01,2022-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2022-12-31,profit_before_tax_vnd_bn,Profit before tax,1505,VND_bn,1505,reported_value,,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2022-profit_after_tax_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2022,,2022-01-01,2022-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2022-12-31,profit_after_tax_vnd_bn,Profit after tax,1287,VND_bn,1287,reported_value,,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2022-total_assets_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2022,,2022-01-01,2022-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2022-12-31,total_assets_vnd_bn,Total assets,10266,VND_bn,10266,reported_value,,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2022-owners_equity_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2022,,2022-01-01,2022-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2022-12-31,owners_equity_vnd_bn,Owners' equity,,VND_bn,,not_available_in_source,Source layer does not expose Owners' equity for FY2022,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2022-operating_cash_flow_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2022,,2022-01-01,2022-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2022-12-31,operating_cash_flow_vnd_bn,Operating cash flow,,VND_bn,,not_available_in_source,Source layer does not expose Operating cash flow for FY2022,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2023-net_revenue_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2023,,2023-01-01,2023-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2023-12-31,net_revenue_vnd_bn,Net revenue,10021,VND_bn,10021,reported_value,,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
QNS-2023-gross_profit_vnd_bn,QNS,QNS,Quang Ngai Sugar,input_cost_benchmark,FY,2023,,2023-01-01,2023-12-31,12,consolidated,reported_in_annual_report,VND,bn,VAS,current_authoritative,2023-12-31,gross_profit_vnd_bn,Gross profit,,VND_bn,,not_available_in_source,Source layer does not expose Gross profit for FY2023,reported,,QNS_Annual_Report_2025.pdf,https://drive.google.com/file/d/15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2/view,,15mGdakHpBm2hqXbRnDRubgSGR1R9oQf2,partially_comparable,Annual report summary table; consolidated VND bn,high,approved,table,2026-08-30T00:00:00Z
